payment_id,payable_id,supplier_id,payment_date,amount_paid,payment_method
PM-0001376,AP-0001376,SUP-066,2026-05-22,3111.12,Boleto
PM-0001377,AP-0001377,SUP-071,2026-06-23,3181.63,TED
PM-0001378,AP-0001378,SUP-076,2026-07-26,3252.82,PIX
PM-0001379,AP-0001379,SUP-081,2026-08-27,1662.34,Boleto
PM-0001380,AP-0001380,SUP-081,2026-09-14,1662.34,Boleto
PM-0001381,AP-0001381,SUP-001,2024-09-24,2850.00,TED
PM-0001382,AP-0001382,SUP-006,2024-10-27,2915.14,PIX
PM-0001383,AP-0001383,SUP-011,2024-11-28,2980.94,Boleto
PM-0001384,AP-0001384,SUP-016,2024-12-31,1523.71,TED
PM-0001385,AP-0001385,SUP-016,2025-01-18,1523.71,TED
PM-0001386,AP-0001386,SUP-021,2025-02-01,3114.58,PIX
PM-0001387,AP-0001387,SUP-026,2025-03-01,3182.40,Boleto
PM-0001388,AP-0001388,SUP-031,2025-04-03,3250.90,TED
PM-0001389,AP-0001389,SUP-036,2025-05-03,1660.03,PIX
PM-0001390,AP-0001390,SUP-036,2025-05-21,1660.03,PIX
PM-0001391,AP-0001391,SUP-041,2025-06-05,3389.90,Boleto
PM-0001392,AP-0001392,SUP-046,2025-07-07,3460.42,TED
PM-0001393,AP-0001393,SUP-051,2025-08-04,3531.60,PIX
PM-0001394,AP-0001394,SUP-056,2025-09-05,1801.73,Boleto
PM-0001395,AP-0001395,SUP-056,2025-09-23,1801.73,Boleto
PM-0001396,AP-0001396,SUP-061,2025-10-08,3675.98,TED
PM-0001397,AP-0001397,SUP-066,2025-11-10,3749.18,PIX
PM-0001398,AP-0001398,SUP-071,2025-12-12,3823.06,Boleto
PM-0001399,AP-0001399,SUP-076,2025-12-12,1948.80,TED
PM-0001400,AP-0001400,SUP-076,2025-12-30,1948.80,TED
PM-0001401,AP-0001401,SUP-081,2026-01-13,3972.82,PIX
PM-0001402,AP-0001402,SUP-001,2026-02-15,4048.70,Boleto
PM-0001403,AP-0001403,SUP-006,2026-03-20,4125.26,TED
PM-0001404,AP-0001404,SUP-011,2026-04-19,2101.25,PIX
PM-0001405,AP-0001405,SUP-011,2026-05-07,2101.25,PIX
PM-0001406,AP-0001406,SUP-016,2026-05-17,4280.40,Boleto
PM-0001407,AP-0001407,SUP-021,2026-06-18,4358.98,TED
PM-0001408,AP-0001408,SUP-026,2026-07-21,4438.22,PIX
PM-0001409,AP-0001409,SUP-031,2026-08-22,2259.07,Boleto
PM-0001410,AP-0001410,SUP-031,2026-09-09,2259.07,Boleto
PM-0001411,AP-0001411,SUP-036,2024-09-24,3858.00,TED
PM-0001412,AP-0001412,SUP-041,2024-10-22,3931.20,PIX
PM-0001413,AP-0001413,SUP-046,2024-11-23,4005.07,Boleto
PM-0001414,AP-0001414,SUP-051,2024-12-26,2039.81,TED
PM-0001415,AP-0001415,SUP-051,2025-01-13,2039.81,TED
PM-0001416,AP-0001416,SUP-056,2025-01-27,4154.83,PIX
PM-0001417,AP-0001417,SUP-061,2025-03-01,4230.72,Boleto
PM-0001418,AP-0001418,SUP-066,2025-03-29,4307.28,TED
PM-0001419,AP-0001419,SUP-071,2025-04-28,2192.26,PIX
PM-0001420,AP-0001420,SUP-071,2025-05-16,2192.26,PIX
PM-0001421,AP-0001421,SUP-076,2025-05-31,4462.42,Boleto
PM-0001422,AP-0001422,SUP-081,2025-07-02,4540.99,TED
PM-0001423,AP-0001423,SUP-001,2025-08-04,4620.24,PIX
PM-0001424,AP-0001424,SUP-006,2025-08-31,2350.08,Boleto
PM-0001425,AP-0001425,SUP-006,2025-09-18,2350.08,Boleto
PM-0001426,AP-0001426,SUP-011,2025-10-03,4780.75,TED
PM-0001427,AP-0001427,SUP-016,2025-11-05,4862.02,PIX
PM-0001428,AP-0001428,SUP-021,2025-12-07,4943.95,Boleto
PM-0001429,AP-0001429,SUP-026,2026-01-09,2513.28,TED
PM-0001430,AP-0001430,SUP-026,2026-01-27,2513.28,TED
PM-0001431,AP-0001431,SUP-031,2026-02-05,5109.84,PIX
PM-0001432,AP-0001432,SUP-036,2026-03-10,5193.79,Boleto
PM-0001433,AP-0001433,SUP-041,2026-04-12,5278.42,TED
PM-0001434,AP-0001434,SUP-046,2026-04-14,2681.86,PIX
PM-0001435,AP-0001435,SUP-046,2026-05-02,2681.86,PIX
PM-0001436,AP-0001436,SUP-051,2026-05-17,5449.68,Boleto
PM-0001437,AP-0001437,SUP-056,2026-06-13,5536.32,TED
PM-0001438,AP-0001438,SUP-061,2026-07-16,5623.63,PIX
PM-0001439,AP-0001439,SUP-066,2026-08-17,2855.81,Boleto
PM-0001440,AP-0001440,SUP-066,2026-09-04,2855.81,Boleto
PM-0001441,AP-0001441,SUP-071,2024-09-19,4866.00,TED
PM-0001442,AP-0001442,SUP-076,2024-10-22,4947.26,PIX
PM-0001443,AP-0001443,SUP-081,2024-11-18,5029.20,Boleto
PM-0001444,AP-0001444,SUP-001,2024-12-21,2555.90,TED
PM-0001445,AP-0001445,SUP-001,2025-01-08,2555.90,TED
PM-0001446,AP-0001446,SUP-006,2025-01-22,5195.09,PIX
PM-0001447,AP-0001447,SUP-011,2025-02-24,5279.04,Boleto
PM-0001448,AP-0001448,SUP-016,2025-03-29,5363.66,TED
PM-0001449,AP-0001449,SUP-021,2025-04-23,2724.48,PIX
PM-0001450,AP-0001450,SUP-021,2025-05-11,2724.48,PIX
PM-0001451,AP-0001451,SUP-026,2025-05-26,5534.93,Boleto
PM-0001452,AP-0001452,SUP-031,2025-06-27,5621.57,TED
PM-0001453,AP-0001453,SUP-036,2025-07-30,5708.88,PIX
PM-0001454,AP-0001454,SUP-041,2025-08-31,2898.43,Boleto
PM-0001455,AP-0001455,SUP-041,2025-09-18,2898.43,Boleto
PM-0001456,AP-0001456,SUP-046,2025-09-28,5885.52,TED
PM-0001457,AP-0001457,SUP-051,2025-10-31,5974.85,PIX
PM-0001458,AP-0001458,SUP-056,2025-12-02,6064.85,Boleto
PM-0001459,AP-0001459,SUP-061,2026-01-04,3077.76,TED
PM-0001460,AP-0001460,SUP-061,2026-01-22,3077.76,TED
PM-0001461,AP-0001461,SUP-066,2026-02-05,6246.86,PIX
PM-0001462,AP-0001462,SUP-071,2026-03-05,2044.80,Boleto
PM-0001463,AP-0001463,SUP-076,2026-04-07,2107.25,TED
PM-0001464,AP-0001464,SUP-081,2026-05-07,1085.18,PIX
PM-0001465,AP-0001465,SUP-081,2026-05-25,1085.18,PIX
PM-0001466,AP-0001466,SUP-001,2026-06-09,2234.16,Boleto
PM-0001467,AP-0001467,SUP-006,2026-07-11,2298.62,TED
PM-0001468,AP-0001468,SUP-011,2026-08-08,2363.76,PIX
PM-0001469,AP-0001469,SUP-016,2026-08-12,1214.78,Boleto
PM-0001470,AP-0001470,SUP-016,2026-08-30,1214.78,Boleto
PM-0001471,AP-0001471,SUP-021,2024-09-14,2094.00,TED
PM-0001472,AP-0001472,SUP-026,2024-10-17,2153.09,PIX
PM-0001473,AP-0001473,SUP-031,2024-11-18,2212.85,Boleto
PM-0001474,AP-0001474,SUP-036,2024-12-16,1136.64,TED
PM-0001475,AP-0001475,SUP-036,2025-01-03,1136.64,TED
PM-0001476,AP-0001476,SUP-041,2025-01-17,2334.38,PIX
PM-0001477,AP-0001477,SUP-046,2025-02-19,2396.16,Boleto
PM-0001478,AP-0001478,SUP-051,2025-03-24,2458.61,TED
PM-0001479,AP-0001479,SUP-056,2025-04-23,1260.86,PIX
PM-0001480,AP-0001480,SUP-056,2025-05-11,1260.86,PIX
PM-0001481,AP-0001481,SUP-061,2025-05-21,2585.52,Boleto
PM-0001482,AP-0001482,SUP-066,2025-06-22,2649.98,TED
PM-0001483,AP-0001483,SUP-071,2025-07-25,2715.12,PIX
PM-0001484,AP-0001484,SUP-076,2025-08-26,1390.46,Boleto
PM-0001485,AP-0001485,SUP-076,2025-09-13,1390.46,Boleto
PM-0001486,AP-0001486,SUP-081,2025-09-28,2847.41,TED
PM-0001487,AP-0001487,SUP-001,2025-10-26,2914.56,PIX
PM-0001488,AP-0001488,SUP-006,2025-11-27,2982.38,Boleto
PM-0001489,AP-0001489,SUP-011,2025-12-30,1525.44,TED
PM-0001490,AP-0001490,SUP-011,2026-01-17,1525.44,TED
PM-0001491,AP-0001491,SUP-016,2026-01-31,3120.05,PIX
PM-0001492,AP-0001492,SUP-021,2026-03-05,3189.89,Boleto
PM-0001493,AP-0001493,SUP-026,2026-04-02,3260.40,TED
PM-0001494,AP-0001494,SUP-031,2026-05-02,1665.79,PIX
PM-0001495,AP-0001495,SUP-031,2026-05-20,1665.79,PIX
PM-0001496,AP-0001496,SUP-036,2026-06-04,3403.44,Boleto
PM-0001497,AP-0001497,SUP-041,2026-07-06,3475.97,TED
PM-0001498,AP-0001498,SUP-046,2026-08-08,3549.17,PIX
PM-0001499,AP-0001499,SUP-051,2026-09-04,1811.52,Boleto
PM-0001500,AP-0001500,SUP-051,2026-09-22,1811.52,Boleto
PM-0001501,AP-0001501,SUP-056,2024-10-07,3102.00,TED
PM-0001502,AP-0001502,SUP-061,2024-11-09,3169.15,PIX
PM-0001503,AP-0001503,SUP-066,2024-12-11,3236.98,Boleto
PM-0001504,AP-0001504,SUP-071,2024-12-16,1652.74,TED
PM-0001505,AP-0001505,SUP-071,2025-01-03,1652.74,TED
PM-0001506,AP-0001506,SUP-076,2025-01-12,3374.64,PIX
PM-0001507,AP-0001507,SUP-081,2025-02-14,3444.48,Boleto
PM-0001508,AP-0001508,SUP-001,2025-03-19,3514.99,TED
PM-0001509,AP-0001509,SUP-006,2025-04-18,1793.09,PIX
PM-0001510,AP-0001510,SUP-006,2025-05-06,1793.09,PIX
PM-0001511,AP-0001511,SUP-011,2025-05-21,3658.03,Boleto
PM-0001512,AP-0001512,SUP-016,2025-06-17,3730.56,TED
PM-0001513,AP-0001513,SUP-021,2025-07-20,3803.76,PIX
PM-0001514,AP-0001514,SUP-026,2025-08-21,1938.82,Boleto
PM-0001515,AP-0001515,SUP-026,2025-09-08,1938.82,Boleto
PM-0001516,AP-0001516,SUP-031,2025-09-23,3952.18,TED
PM-0001517,AP-0001517,SUP-036,2025-10-26,4027.39,PIX
PM-0001518,AP-0001518,SUP-041,2025-11-22,4103.28,Boleto
PM-0001519,AP-0001519,SUP-046,2025-12-25,2089.92,TED
PM-0001520,AP-0001520,SUP-046,2026-01-12,2089.92,TED
PM-0001521,AP-0001521,SUP-051,2026-01-26,4257.07,PIX
PM-0001522,AP-0001522,SUP-056,2026-02-28,4334.98,Boleto
PM-0001523,AP-0001523,SUP-061,2026-04-02,4413.55,TED
PM-0001524,AP-0001524,SUP-066,2026-04-27,2246.40,PIX
PM-0001525,AP-0001525,SUP-066,2026-05-15,2246.40,PIX
PM-0001526,AP-0001526,SUP-071,2026-05-30,4572.72,Boleto
PM-0001527,AP-0001527,SUP-076,2026-07-01,4653.31,TED
PM-0001528,AP-0001528,SUP-081,2026-08-03,4734.58,PIX
PM-0001529,AP-0001529,SUP-001,2026-09-04,2408.26,Boleto
PM-0001530,AP-0001530,SUP-001,2026-09-22,2408.26,Boleto
PM-0001531,AP-0001531,SUP-006,2024-10-02,4110.00,TED
PM-0001532,AP-0001532,SUP-011,2024-11-04,4185.22,PIX
PM-0001533,AP-0001533,SUP-016,2024-12-06,4261.10,Boleto
PM-0001534,AP-0001534,SUP-021,2025-01-08,2168.83,TED
PM-0001535,AP-0001535,SUP-021,2025-01-26,2168.83,TED
PM-0001536,AP-0001536,SUP-026,2025-02-09,4414.90,PIX
PM-0001537,AP-0001537,SUP-031,2025-03-09,4492.80,Boleto
PM-0001538,AP-0001538,SUP-036,2025-04-11,4571.38,TED
PM-0001539,AP-0001539,SUP-041,2025-04-13,2325.31,PIX
PM-0001540,AP-0001540,SUP-041,2025-05-01,2325.31,PIX
PM-0001541,AP-0001541,SUP-046,2025-05-16,4730.54,Boleto
PM-0001542,AP-0001542,SUP-051,2025-06-17,4811.14,TED
PM-0001543,AP-0001543,SUP-056,2025-07-15,4892.40,PIX
PM-0001544,AP-0001544,SUP-061,2025-08-16,2487.17,Boleto
PM-0001545,AP-0001545,SUP-061,2025-09-03,2487.17,Boleto
PM-0001546,AP-0001546,SUP-066,2025-09-18,5056.94,TED
PM-0001547,AP-0001547,SUP-071,2025-10-21,5140.22,PIX
PM-0001548,AP-0001548,SUP-076,2025-11-22,5224.18,Boleto
PM-0001549,AP-0001549,SUP-081,2025-12-20,2654.40,TED
PM-0001550,AP-0001550,SUP-081,2026-01-07,2654.40,TED
PM-0001551,AP-0001551,SUP-001,2026-01-21,5394.10,PIX
PM-0001552,AP-0001552,SUP-006,2026-02-23,5480.06,Boleto
PM-0001553,AP-0001553,SUP-011,2026-03-28,5566.70,TED
PM-0001554,AP-0001554,SUP-016,2026-04-27,2827.01,PIX
PM-0001555,AP-0001555,SUP-016,2026-05-15,2827.01,PIX
PM-0001556,AP-0001556,SUP-021,2026-05-25,5742.00,Boleto
PM-0001557,AP-0001557,SUP-026,2026-06-26,5830.66,TED
PM-0001558,AP-0001558,SUP-031,2026-07-29,5919.98,PIX
PM-0001559,AP-0001559,SUP-036,2026-08-30,3004.99,Boleto
PM-0001560,AP-0001560,SUP-036,2026-09-17,3004.99,Boleto
PM-0001561,AP-0001561,SUP-041,2024-10-02,5118.00,TED
PM-0001562,AP-0001562,SUP-046,2024-10-30,5201.28,PIX
PM-0001563,AP-0001563,SUP-051,2024-12-01,5285.23,Boleto
PM-0001564,AP-0001564,SUP-056,2025-01-03,2684.93,TED
PM-0001565,AP-0001565,SUP-056,2025-01-21,2684.93,TED
PM-0001566,AP-0001566,SUP-061,2025-02-04,5455.15,PIX
PM-0001567,AP-0001567,SUP-066,2025-03-09,5541.12,Boleto
PM-0001568,AP-0001568,SUP-071,2025-04-06,5627.76,TED
PM-0001569,AP-0001569,SUP-076,2025-05-06,2857.54,PIX
PM-0001570,AP-0001570,SUP-076,2025-05-24,2857.54,PIX
PM-0001571,AP-0001571,SUP-081,2025-06-08,5803.06,Boleto
PM-0001572,AP-0001572,SUP-001,2025-07-10,5891.71,TED
PM-0001573,AP-0001573,SUP-006,2025-08-12,5981.04,PIX
PM-0001574,AP-0001574,SUP-011,2025-08-11,979.20,Boleto
PM-0001575,AP-0001575,SUP-011,2025-08-29,979.20,Boleto
PM-0001576,AP-0001576,SUP-016,2025-09-13,2018.83,TED
PM-0001577,AP-0001577,SUP-021,2025-10-16,2079.94,PIX
PM-0001578,AP-0001578,SUP-026,2025-11-17,2141.71,Boleto
PM-0001579,AP-0001579,SUP-031,2025-12-20,1102.08,TED
PM-0001580,AP-0001580,SUP-031,2026-01-07,1102.08,TED
PM-0001581,AP-0001581,SUP-036,2026-01-16,2267.28,PIX
PM-0001582,AP-0001582,SUP-041,2026-02-18,2331.07,Boleto
PM-0001583,AP-0001583,SUP-046,2026-03-23,2395.54,TED
PM-0001584,AP-0001584,SUP-051,2026-04-22,1230.34,PIX
PM-0001585,AP-0001585,SUP-051,2026-05-10,1230.34,PIX
PM-0001586,AP-0001586,SUP-056,2026-05-25,2526.48,Boleto
PM-0001587,AP-0001587,SUP-061,2026-06-21,2592.96,TED
PM-0001588,AP-0001588,SUP-066,2026-07-24,2660.11,PIX
PM-0001589,AP-0001589,SUP-071,2026-08-25,1363.97,Boleto
PM-0001590,AP-0001590,SUP-071,2026-09-12,1363.97,Boleto
PM-0001591,AP-0001591,SUP-076,2024-09-27,2346.00,TED
PM-0001592,AP-0001592,SUP-081,2024-10-30,2407.10,PIX
PM-0001593,AP-0001593,SUP-001,2024-11-26,2468.88,Boleto
PM-0001594,AP-0001594,SUP-006,2024-12-29,1265.66,TED
PM-0001595,AP-0001595,SUP-006,2025-01-16,1265.66,TED
PM-0001596,AP-0001596,SUP-011,2025-01-30,2594.45,PIX
PM-0001597,AP-0001597,SUP-016,2025-03-04,2658.24,Boleto
PM-0001598,AP-0001598,SUP-021,2025-04-06,2722.70,TED
PM-0001599,AP-0001599,SUP-026,2025-05-01,1393.92,PIX
PM-0001600,AP-0001600,SUP-026,2025-05-19,1393.92,PIX
PM-0001601,AP-0001601,SUP-031,2025-06-03,2853.65,Boleto
PM-0001602,AP-0001602,SUP-036,2025-07-05,2920.13,TED
PM-0001603,AP-0001603,SUP-041,2025-08-07,2987.28,PIX
PM-0001604,AP-0001604,SUP-046,2025-09-08,1527.55,Boleto
PM-0001605,AP-0001605,SUP-046,2025-09-26,1527.55,Boleto
PM-0001606,AP-0001606,SUP-051,2025-10-06,3123.60,TED
PM-0001607,AP-0001607,SUP-056,2025-11-08,3192.77,PIX
PM-0001608,AP-0001608,SUP-061,2025-12-10,3262.61,Boleto
PM-0001609,AP-0001609,SUP-066,2025-12-15,1666.56,TED
PM-0001610,AP-0001610,SUP-066,2026-01-02,1666.56,TED
PM-0001611,AP-0001611,SUP-071,2026-01-16,3404.30,PIX
PM-0001612,AP-0001612,SUP-076,2026-02-13,3476.16,Boleto
PM-0001613,AP-0001613,SUP-081,2026-03-18,3548.69,TED
PM-0001614,AP-0001614,SUP-001,2026-04-17,1810.94,PIX
PM-0001615,AP-0001615,SUP-001,2026-05-05,1810.94,PIX
PM-0001616,AP-0001616,SUP-006,2026-05-20,3695.76,Boleto
PM-0001617,AP-0001617,SUP-011,2026-06-21,3770.30,TED
PM-0001618,AP-0001618,SUP-016,2026-07-19,3845.52,PIX
PM-0001619,AP-0001619,SUP-021,2026-08-20,1960.70,Boleto
PM-0001620,AP-0001620,SUP-021,2026-09-07,1960.70,Boleto
PM-0001621,AP-0001621,SUP-026,2024-09-22,3354.00,TED
PM-0001622,AP-0001622,SUP-031,2024-10-25,3423.17,PIX
PM-0001623,AP-0001623,SUP-036,2024-11-26,3493.01,Boleto
PM-0001624,AP-0001624,SUP-041,2024-12-24,1781.76,TED
PM-0001625,AP-0001625,SUP-041,2025-01-11,1781.76,TED
PM-0001626,AP-0001626,SUP-046,2025-01-25,3634.70,PIX
PM-0001627,AP-0001627,SUP-051,2025-02-27,3706.56,Boleto
PM-0001628,AP-0001628,SUP-056,2025-04-01,3779.09,TED
PM-0001629,AP-0001629,SUP-061,2025-05-01,1926.14,PIX
PM-0001630,AP-0001630,SUP-061,2025-05-19,1926.14,PIX
PM-0001631,AP-0001631,SUP-066,2025-05-29,3926.16,Boleto
PM-0001632,AP-0001632,SUP-071,2025-06-30,4000.70,TED
PM-0001633,AP-0001633,SUP-076,2025-08-02,4075.92,PIX
PM-0001634,AP-0001634,SUP-081,2025-09-03,2075.90,Boleto
PM-0001635,AP-0001635,SUP-081,2025-09-21,2075.90,Boleto
PM-0001636,AP-0001636,SUP-001,2025-10-06,4228.37,TED
PM-0001637,AP-0001637,SUP-006,2025-11-03,4305.60,PIX
PM-0001638,AP-0001638,SUP-011,2025-12-05,4383.50,Boleto
PM-0001639,AP-0001639,SUP-016,2026-01-07,2231.04,TED
PM-0001640,AP-0001640,SUP-016,2026-01-25,2231.04,TED
PM-0001641,AP-0001641,SUP-021,2026-02-08,4541.33,PIX
PM-0001642,AP-0001642,SUP-026,2026-03-13,4621.25,Boleto
PM-0001643,AP-0001643,SUP-031,2026-04-10,4701.84,TED
PM-0001644,AP-0001644,SUP-036,2026-04-12,2391.55,PIX
PM-0001645,AP-0001645,SUP-036,2026-04-30,2391.55,PIX
PM-0001646,AP-0001646,SUP-041,2026-05-15,4865.04,Boleto
PM-0001647,AP-0001647,SUP-046,2026-06-16,4947.65,TED
PM-0001648,AP-0001648,SUP-051,2026-07-19,5030.93,PIX
PM-0001649,AP-0001649,SUP-056,2026-08-15,2557.44,Boleto
PM-0001650,AP-0001650,SUP-056,2026-09-02,2557.44,Boleto
PM-0001651,AP-0001651,SUP-061,2024-09-17,4362.00,TED
PM-0001652,AP-0001652,SUP-066,2024-10-20,4439.23,PIX
PM-0001653,AP-0001653,SUP-071,2024-11-21,4517.14,Boleto
PM-0001654,AP-0001654,SUP-076,2024-12-24,2297.86,TED
PM-0001655,AP-0001655,SUP-076,2025-01-11,2297.86,TED
PM-0001656,AP-0001656,SUP-081,2025-01-20,4674.96,PIX
PM-0001657,AP-0001657,SUP-001,2025-02-22,4754.88,Boleto
PM-0001658,AP-0001658,SUP-006,2025-03-27,4835.47,TED
PM-0001659,AP-0001659,SUP-011,2025-04-26,2458.37,PIX
PM-0001660,AP-0001660,SUP-011,2025-05-14,2458.37,PIX
PM-0001661,AP-0001661,SUP-016,2025-05-29,4998.67,Boleto
PM-0001662,AP-0001662,SUP-021,2025-06-25,5081.28,TED
PM-0001663,AP-0001663,SUP-026,2025-07-28,5164.56,PIX
PM-0001664,AP-0001664,SUP-031,2025-08-29,2624.26,Boleto
PM-0001665,AP-0001665,SUP-031,2025-09-16,2624.26,Boleto
PM-0001666,AP-0001666,SUP-036,2025-10-01,5333.14,TED
PM-0001667,AP-0001667,SUP-041,2025-11-03,5418.43,PIX
PM-0001668,AP-0001668,SUP-046,2025-11-30,5504.40,Boleto
PM-0001669,AP-0001669,SUP-051,2026-01-02,2795.52,TED
PM-0001670,AP-0001670,SUP-051,2026-01-20,2795.52,TED
PM-0001671,AP-0001671,SUP-056,2026-02-03,5678.35,PIX
PM-0001672,AP-0001672,SUP-061,2026-03-08,5766.34,Boleto
PM-0001673,AP-0001673,SUP-066,2026-04-10,5854.99,TED
PM-0001674,AP-0001674,SUP-071,2026-05-05,2972.16,PIX
PM-0001675,AP-0001675,SUP-071,2026-05-23,2972.16,PIX
PM-0001676,AP-0001676,SUP-076,2026-06-07,6034.32,Boleto
PM-0001677,AP-0001677,SUP-081,2026-07-09,6124.99,TED
PM-0001678,AP-0001678,SUP-001,2026-08-11,6216.34,PIX
PM-0001679,AP-0001679,SUP-006,2026-08-15,3154.18,Boleto
PM-0001680,AP-0001680,SUP-006,2026-09-02,3154.18,Boleto
PM-0001681,AP-0001681,SUP-011,2024-09-12,5370.00,TED
PM-0001682,AP-0001682,SUP-016,2024-10-15,5455.30,PIX
PM-0001683,AP-0001683,SUP-021,2024-11-16,5541.26,Boleto
PM-0001684,AP-0001684,SUP-026,2024-12-19,2813.95,TED
PM-0001685,AP-0001685,SUP-026,2025-01-06,2813.95,TED
PM-0001686,AP-0001686,SUP-031,2025-01-20,5715.22,PIX
PM-0001687,AP-0001687,SUP-036,2025-02-17,1872.00,Boleto
PM-0001688,AP-0001688,SUP-041,2025-03-22,1930.42,TED
PM-0001689,AP-0001689,SUP-046,2025-04-21,994.75,PIX
PM-0001690,AP-0001690,SUP-046,2025-05-09,994.75,PIX
PM-0001691,AP-0001691,SUP-051,2025-05-24,2049.26,Boleto
PM-0001692,AP-0001692,SUP-056,2025-06-25,2109.70,TED
PM-0001693,AP-0001693,SUP-061,2025-07-23,2170.80,PIX
PM-0001694,AP-0001694,SUP-066,2025-08-24,1116.29,Boleto
PM-0001695,AP-0001695,SUP-066,2025-09-11,1116.29,Boleto
PM-0001696,AP-0001696,SUP-071,2025-09-26,2295.02,TED
PM-0001697,AP-0001697,SUP-076,2025-10-29,2358.14,PIX
PM-0001698,AP-0001698,SUP-081,2025-11-30,2421.94,Boleto
PM-0001699,AP-0001699,SUP-001,2025-12-28,1243.20,TED
PM-0001700,AP-0001700,SUP-001,2026-01-15,1243.20,TED
PM-0001701,AP-0001701,SUP-006,2026-01-29,2551.54,PIX
PM-0001702,AP-0001702,SUP-011,2026-03-03,2617.34,Boleto
PM-0001703,AP-0001703,SUP-016,2026-04-05,2683.82,TED
PM-0001704,AP-0001704,SUP-021,2026-05-05,1375.49,PIX
PM-0001705,AP-0001705,SUP-021,2026-05-23,1375.49,PIX
PM-0001706,AP-0001706,SUP-026,2026-06-02,2818.80,Boleto
PM-0001707,AP-0001707,SUP-031,2026-07-04,2887.30,TED
PM-0001708,AP-0001708,SUP-036,2026-08-06,2956.46,PIX
PM-0001709,AP-0001709,SUP-041,2026-09-07,1513.15,Boleto
PM-0001710,AP-0001710,SUP-041,2026-09-25,1513.15,Boleto
PM-0001711,AP-0001711,SUP-046,2024-10-10,2598.00,TED
PM-0001712,AP-0001712,SUP-051,2024-11-07,2661.12,PIX
PM-0001713,AP-0001713,SUP-056,2024-12-09,2724.91,Boleto
PM-0001714,AP-0001714,SUP-061,2024-12-14,1394.69,TED
PM-0001715,AP-0001715,SUP-061,2025-01-01,1394.69,TED
PM-0001716,AP-0001716,SUP-066,2025-01-15,2854.51,PIX
PM-0001717,AP-0001717,SUP-071,2025-02-17,2920.32,Boleto
PM-0001718,AP-0001718,SUP-076,2025-03-17,2986.80,TED
PM-0001719,AP-0001719,SUP-081,2025-04-16,1526.98,PIX
PM-0001720,AP-0001720,SUP-081,2025-05-04,1526.98,PIX
PM-0001721,AP-0001721,SUP-001,2025-05-19,3121.78,Boleto
PM-0001722,AP-0001722,SUP-006,2025-06-20,3190.27,TED
PM-0001723,AP-0001723,SUP-011,2025-07-23,3259.44,PIX
PM-0001724,AP-0001724,SUP-016,2025-08-19,1664.64,Boleto
PM-0001725,AP-0001725,SUP-016,2025-09-06,1664.64,Boleto
PM-0001726,AP-0001726,SUP-021,2025-09-21,3399.79,TED
PM-0001727,AP-0001727,SUP-026,2025-10-24,3470.98,PIX
PM-0001728,AP-0001728,SUP-031,2025-11-25,3542.83,Boleto
PM-0001729,AP-0001729,SUP-036,2025-12-28,1807.68,TED
PM-0001730,AP-0001730,SUP-036,2026-01-15,1807.68,TED
PM-0001731,AP-0001731,SUP-041,2026-01-24,3688.56,PIX
PM-0001732,AP-0001732,SUP-046,2026-02-26,3762.43,Boleto
PM-0001733,AP-0001733,SUP-051,2026-03-31,3836.98,TED
PM-0001734,AP-0001734,SUP-056,2026-04-30,1956.10,PIX
PM-0001735,AP-0001735,SUP-056,2026-05-18,1956.10,PIX
PM-0001736,AP-0001736,SUP-061,2026-06-02,3988.08,Boleto
PM-0001737,AP-0001737,SUP-066,2026-06-29,4064.64,TED
PM-0001738,AP-0001738,SUP-071,2026-08-01,4141.87,PIX
PM-0001739,AP-0001739,SUP-076,2026-09-02,2109.89,Boleto
PM-0001740,AP-0001740,SUP-076,2026-09-20,2109.89,Boleto
PM-0001741,AP-0001741,SUP-081,2024-10-05,3606.00,TED
PM-0001742,AP-0001742,SUP-001,2024-11-07,3677.18,PIX
PM-0001743,AP-0001743,SUP-006,2024-12-04,3749.04,Boleto
PM-0001744,AP-0001744,SUP-011,2025-01-06,1910.78,TED
PM-0001745,AP-0001745,SUP-011,2025-01-24,1910.78,TED
PM-0001746,AP-0001746,SUP-016,2025-02-07,3894.77,PIX
PM-0001747,AP-0001747,SUP-021,2025-03-12,3968.64,Boleto
PM-0001748,AP-0001748,SUP-026,2025-04-14,4043.18,TED
PM-0001749,AP-0001749,SUP-031,2025-04-11,2059.20,PIX
PM-0001750,AP-0001750,SUP-031,2025-04-29,2059.20,PIX
PM-0001751,AP-0001751,SUP-036,2025-05-14,4194.29,Boleto
PM-0001752,AP-0001752,SUP-041,2025-06-15,4270.85,TED
PM-0001753,AP-0001753,SUP-046,2025-07-18,4348.08,PIX
PM-0001754,AP-0001754,SUP-051,2025-08-19,2212.99,Boleto
PM-0001755,AP-0001755,SUP-051,2025-09-06,2212.99,Boleto
PM-0001756,AP-0001756,SUP-056,2025-09-16,4504.56,TED
PM-0001757,AP-0001757,SUP-061,2025-10-19,4583.81,PIX
PM-0001758,AP-0001758,SUP-066,2025-11-20,4663.73,Boleto
PM-0001759,AP-0001759,SUP-071,2025-12-23,2372.16,TED
PM-0001760,AP-0001760,SUP-071,2026-01-10,2372.16,TED
PM-0001761,AP-0001761,SUP-076,2026-01-24,4825.58,PIX
PM-0001762,AP-0001762,SUP-081,2026-02-21,4907.52,Boleto
PM-0001763,AP-0001763,SUP-001,2026-03-26,4990.13,TED
