entry_id,transaction_date,origin,cash_in,cash_out,balance_after,description
CF-0004570,2025-01-23,accounts_payable,0.00,5455.15,-159294.52,Pagamento titulo AP-0009216
CF-0004571,2025-01-23,accounts_payable,0.00,1781.76,-161076.28,Pagamento titulo AP-0009725
CF-0004572,2025-01-23,accounts_payable,0.00,2297.86,-163374.14,Pagamento titulo AP-0009755
CF-0004573,2025-01-23,accounts_payable,0.00,2854.51,-166228.65,Pagamento titulo AP-0010266
CF-0004574,2025-01-23,accounts_payable,0.00,2426.88,-168655.53,Pagamento titulo AP-0010775
CF-0004575,2025-01-23,accounts_payable,0.00,1007.62,-169663.15,Pagamento titulo AP-0010805
CF-0004576,2025-01-23,administrative_expense,0.00,529.00,-170192.15,Despesa administrativa recorrente
CF-0004577,2025-01-23,administrative_expense,0.00,692.00,-170884.15,Despesa administrativa recorrente
CF-0004578,2025-01-23,administrative_expense,0.00,855.00,-171739.15,Despesa administrativa recorrente
CF-0004579,2025-01-23,administrative_expense,0.00,1043.00,-172782.15,Despesa administrativa recorrente
CF-0004580,2025-01-23,administrative_expense,0.00,766.00,-173548.15,Despesa administrativa recorrente
CF-0004581,2025-01-23,administrative_expense,0.00,929.00,-174477.15,Despesa administrativa recorrente
CF-0004582,2025-01-23,administrative_expense,0.00,1117.00,-175594.15,Despesa administrativa recorrente
CF-0004583,2025-01-24,accounts_receivable,4057.11,0.00,-171537.04,Recebimento titulo AR-0000770
CF-0004584,2025-01-24,accounts_receivable,2236.79,0.00,-169300.25,Recebimento titulo AR-0001467
CF-0004585,2025-01-24,accounts_receivable,2688.40,0.00,-166611.85,Recebimento titulo AR-0002164
CF-0004586,2025-01-24,accounts_receivable,3142.32,0.00,-163469.53,Recebimento titulo AR-0002861
CF-0004587,2025-01-24,accounts_receivable,3598.56,0.00,-159870.97,Recebimento titulo AR-0003559
CF-0004588,2025-01-24,accounts_receivable,4057.11,0.00,-155813.86,Recebimento titulo AR-0004256
CF-0004589,2025-01-24,accounts_receivable,2236.79,0.00,-153577.07,Recebimento titulo AR-0004953
CF-0004590,2025-01-24,accounts_receivable,2688.40,0.00,-150888.67,Recebimento titulo AR-0005650
CF-0004591,2025-01-24,accounts_receivable,3142.32,0.00,-147746.35,Recebimento titulo AR-0006347
CF-0004592,2025-01-24,accounts_receivable,3598.56,0.00,-144147.79,Recebimento titulo AR-0007045
CF-0004593,2025-01-24,accounts_receivable,4057.11,0.00,-140090.68,Recebimento titulo AR-0007742
CF-0004594,2025-01-24,accounts_receivable,2236.79,0.00,-137853.89,Recebimento titulo AR-0008439
CF-0004595,2025-01-24,accounts_receivable,2688.40,0.00,-135165.49,Recebimento titulo AR-0009136
CF-0004596,2025-01-24,accounts_receivable,3142.32,0.00,-132023.17,Recebimento titulo AR-0009833
CF-0004597,2025-01-24,accounts_receivable,3598.56,0.00,-128424.61,Recebimento titulo AR-0010531
CF-0004598,2025-01-24,accounts_receivable,4057.11,0.00,-124367.50,Recebimento titulo AR-0011228
CF-0004599,2025-01-24,accounts_receivable,2236.79,0.00,-122130.71,Recebimento titulo AR-0011925
CF-0004600,2025-01-24,accounts_receivable,2688.40,0.00,-119442.31,Recebimento titulo AR-0012622
CF-0004601,2025-01-24,accounts_receivable,3142.32,0.00,-116299.99,Recebimento titulo AR-0013319
CF-0004602,2025-01-24,accounts_receivable,3598.56,0.00,-112701.43,Recebimento titulo AR-0014017
CF-0004603,2025-01-24,accounts_payable,0.00,3374.64,-116076.07,Pagamento titulo AP-0000156
CF-0004604,2025-01-24,accounts_payable,0.00,4414.90,-120490.97,Pagamento titulo AP-0000186
CF-0004605,2025-01-24,accounts_payable,0.00,1265.66,-121756.63,Pagamento titulo AP-0000695
CF-0004606,2025-01-24,accounts_payable,0.00,4674.96,-126431.59,Pagamento titulo AP-0001206
CF-0004607,2025-01-24,accounts_payable,0.00,5715.22,-132146.81,Pagamento titulo AP-0001236
CF-0004608,2025-01-24,accounts_payable,0.00,1910.78,-134057.59,Pagamento titulo AP-0001745
CF-0004609,2025-01-24,accounts_payable,0.00,2074.32,-136131.91,Pagamento titulo AP-0002256
CF-0004610,2025-01-24,accounts_payable,0.00,3114.58,-139246.49,Pagamento titulo AP-0002286
CF-0004611,2025-01-24,accounts_payable,0.00,2555.90,-141802.39,Pagamento titulo AP-0002795
CF-0004612,2025-01-24,accounts_payable,0.00,3374.64,-145177.03,Pagamento titulo AP-0003306
CF-0004613,2025-01-24,accounts_payable,0.00,4414.90,-149591.93,Pagamento titulo AP-0003336
CF-0004614,2025-01-24,accounts_payable,0.00,1265.66,-150857.59,Pagamento titulo AP-0003845
CF-0004615,2025-01-24,accounts_payable,0.00,4674.96,-155532.55,Pagamento titulo AP-0004356
CF-0004616,2025-01-24,accounts_payable,0.00,5715.22,-161247.77,Pagamento titulo AP-0004386
CF-0004617,2025-01-24,accounts_payable,0.00,1910.78,-163158.55,Pagamento titulo AP-0004895
CF-0004618,2025-01-24,accounts_payable,0.00,2074.32,-165232.87,Pagamento titulo AP-0005406
CF-0004619,2025-01-24,accounts_payable,0.00,3114.58,-168347.45,Pagamento titulo AP-0005436
CF-0004620,2025-01-24,accounts_payable,0.00,2555.90,-170903.35,Pagamento titulo AP-0005945
CF-0004621,2025-01-24,accounts_payable,0.00,3374.64,-174277.99,Pagamento titulo AP-0006456
CF-0004622,2025-01-24,accounts_payable,0.00,4414.90,-178692.89,Pagamento titulo AP-0006486
CF-0004623,2025-01-24,accounts_payable,0.00,1265.66,-179958.55,Pagamento titulo AP-0006995
CF-0004624,2025-01-24,accounts_payable,0.00,4674.96,-184633.51,Pagamento titulo AP-0007506
CF-0004625,2025-01-24,accounts_payable,0.00,5715.22,-190348.73,Pagamento titulo AP-0007536
CF-0004626,2025-01-24,accounts_payable,0.00,1910.78,-192259.51,Pagamento titulo AP-0008045
CF-0004627,2025-01-24,accounts_payable,0.00,2074.32,-194333.83,Pagamento titulo AP-0008556
CF-0004628,2025-01-24,accounts_payable,0.00,3114.58,-197448.41,Pagamento titulo AP-0008586
CF-0004629,2025-01-24,accounts_payable,0.00,2555.90,-200004.31,Pagamento titulo AP-0009095
CF-0004630,2025-01-24,accounts_payable,0.00,3374.64,-203378.95,Pagamento titulo AP-0009606
CF-0004631,2025-01-24,accounts_payable,0.00,4414.90,-207793.85,Pagamento titulo AP-0009636
CF-0004632,2025-01-24,accounts_payable,0.00,1265.66,-209059.51,Pagamento titulo AP-0010145
CF-0004633,2025-01-24,accounts_payable,0.00,4674.96,-213734.47,Pagamento titulo AP-0010656
CF-0004634,2025-01-24,accounts_payable,0.00,5715.22,-219449.69,Pagamento titulo AP-0010686
CF-0004635,2025-01-25,accounts_receivable,1084.95,0.00,-218364.74,Recebimento titulo AR-0000736
CF-0004636,2025-01-25,accounts_receivable,1084.95,0.00,-217279.79,Recebimento titulo AR-0001898
CF-0004637,2025-01-25,accounts_receivable,1084.95,0.00,-216194.84,Recebimento titulo AR-0004222
CF-0004638,2025-01-25,accounts_receivable,1084.95,0.00,-215109.89,Recebimento titulo AR-0005384
CF-0004639,2025-01-25,accounts_receivable,1084.95,0.00,-214024.94,Recebimento titulo AR-0007708
CF-0004640,2025-01-25,accounts_receivable,1084.95,0.00,-212939.99,Recebimento titulo AR-0008870
CF-0004641,2025-01-25,accounts_receivable,1084.95,0.00,-211855.04,Recebimento titulo AR-0011194
CF-0004642,2025-01-25,accounts_receivable,1084.95,0.00,-210770.09,Recebimento titulo AR-0012356
CF-0004643,2025-01-25,accounts_payable,0.00,2039.81,-212809.90,Pagamento titulo AP-0000065
CF-0004644,2025-01-25,accounts_payable,0.00,2334.38,-215144.28,Pagamento titulo AP-0000576
CF-0004645,2025-01-25,accounts_payable,0.00,2684.93,-217829.21,Pagamento titulo AP-0001115
CF-0004646,2025-01-25,accounts_payable,0.00,3634.70,-221463.91,Pagamento titulo AP-0001626
CF-0004647,2025-01-25,accounts_payable,0.00,1394.69,-222858.60,Pagamento titulo AP-0002165
CF-0004648,2025-01-25,accounts_payable,0.00,4935.02,-227793.62,Pagamento titulo AP-0002676
CF-0004649,2025-01-25,accounts_payable,0.00,2039.81,-229833.43,Pagamento titulo AP-0003215
CF-0004650,2025-01-25,accounts_payable,0.00,2334.38,-232167.81,Pagamento titulo AP-0003726
CF-0004651,2025-01-25,accounts_payable,0.00,2684.93,-234852.74,Pagamento titulo AP-0004265
CF-0004652,2025-01-25,accounts_payable,0.00,3634.70,-238487.44,Pagamento titulo AP-0004776
CF-0004653,2025-01-25,accounts_payable,0.00,1394.69,-239882.13,Pagamento titulo AP-0005315
CF-0004654,2025-01-25,accounts_payable,0.00,4935.02,-244817.15,Pagamento titulo AP-0005826
CF-0004655,2025-01-25,accounts_payable,0.00,2039.81,-246856.96,Pagamento titulo AP-0006365
CF-0004656,2025-01-25,accounts_payable,0.00,2334.38,-249191.34,Pagamento titulo AP-0006876
CF-0004657,2025-01-25,accounts_payable,0.00,2684.93,-251876.27,Pagamento titulo AP-0007415
CF-0004658,2025-01-25,accounts_payable,0.00,3634.70,-255510.97,Pagamento titulo AP-0007926
CF-0004659,2025-01-25,accounts_payable,0.00,1394.69,-256905.66,Pagamento titulo AP-0008465
CF-0004660,2025-01-25,accounts_payable,0.00,4935.02,-261840.68,Pagamento titulo AP-0008976
CF-0004661,2025-01-25,accounts_payable,0.00,2039.81,-263880.49,Pagamento titulo AP-0009515
CF-0004662,2025-01-25,accounts_payable,0.00,2334.38,-266214.87,Pagamento titulo AP-0010026
CF-0004663,2025-01-25,accounts_payable,0.00,2684.93,-268899.80,Pagamento titulo AP-0010565
CF-0004664,2025-01-26,accounts_receivable,2369.98,0.00,-266529.82,Recebimento titulo AR-0000504
CF-0004665,2025-01-26,accounts_receivable,3278.49,0.00,-263251.33,Recebimento titulo AR-0000737
CF-0004666,2025-01-26,accounts_receivable,2823.07,0.00,-260428.26,Recebimento titulo AR-0001201
CF-0004667,2025-01-26,accounts_receivable,3278.49,0.00,-257149.77,Recebimento titulo AR-0001899
CF-0004668,2025-01-26,accounts_receivable,4142.37,0.00,-253007.40,Recebimento titulo AR-0002131
CF-0004669,2025-01-26,accounts_receivable,3736.20,0.00,-249271.20,Recebimento titulo AR-0002596
CF-0004670,2025-01-26,accounts_receivable,2369.98,0.00,-246901.22,Recebimento titulo AR-0002828
CF-0004671,2025-01-26,accounts_receivable,1084.95,0.00,-245816.27,Recebimento titulo AR-0003060
CF-0004672,2025-01-26,accounts_receivable,4142.37,0.00,-241673.90,Recebimento titulo AR-0003293
CF-0004673,2025-01-26,accounts_receivable,2823.07,0.00,-238850.83,Recebimento titulo AR-0003525
CF-0004674,2025-01-26,accounts_receivable,2369.98,0.00,-236480.85,Recebimento titulo AR-0003990
CF-0004675,2025-01-26,accounts_receivable,3278.49,0.00,-233202.36,Recebimento titulo AR-0004223
CF-0004676,2025-01-26,accounts_receivable,2823.07,0.00,-230379.29,Recebimento titulo AR-0004687
CF-0004677,2025-01-26,accounts_receivable,3736.20,0.00,-226643.09,Recebimento titulo AR-0004920
CF-0004678,2025-01-26,accounts_receivable,3278.49,0.00,-223364.60,Recebimento titulo AR-0005385
CF-0004679,2025-01-26,accounts_receivable,3736.20,0.00,-219628.40,Recebimento titulo AR-0006082
CF-0004680,2025-01-26,accounts_receivable,2369.98,0.00,-217258.42,Recebimento titulo AR-0006314
CF-0004681,2025-01-26,accounts_receivable,4142.37,0.00,-213116.05,Recebimento titulo AR-0006779
CF-0004682,2025-01-26,accounts_receivable,2823.07,0.00,-210292.98,Recebimento titulo AR-0007011
CF-0004683,2025-01-26,accounts_receivable,2369.98,0.00,-207923.00,Recebimento titulo AR-0007476
CF-0004684,2025-01-26,accounts_receivable,3278.49,0.00,-204644.51,Recebimento titulo AR-0007709
CF-0004685,2025-01-26,accounts_receivable,1399.18,0.00,-203245.33,Recebimento titulo AR-0008172
CF-0004686,2025-01-26,accounts_receivable,2823.07,0.00,-200422.26,Recebimento titulo AR-0008173
CF-0004687,2025-01-26,accounts_receivable,3736.20,0.00,-196686.06,Recebimento titulo AR-0008406
CF-0004688,2025-01-26,accounts_receivable,3278.49,0.00,-193407.57,Recebimento titulo AR-0008871
CF-0004689,2025-01-26,accounts_receivable,4142.37,0.00,-189265.20,Recebimento titulo AR-0009103
CF-0004690,2025-01-26,accounts_receivable,3736.20,0.00,-185529.00,Recebimento titulo AR-0009568
CF-0004691,2025-01-26,accounts_receivable,2369.98,0.00,-183159.02,Recebimento titulo AR-0009800
CF-0004692,2025-01-26,accounts_receivable,1084.95,0.00,-182074.07,Recebimento titulo AR-0010032
CF-0004693,2025-01-26,accounts_receivable,4142.37,0.00,-177931.70,Recebimento titulo AR-0010265
CF-0004694,2025-01-26,accounts_receivable,2823.07,0.00,-175108.63,Recebimento titulo AR-0010497
CF-0004695,2025-01-26,accounts_receivable,2369.98,0.00,-172738.65,Recebimento titulo AR-0010962
CF-0004696,2025-01-26,accounts_receivable,3278.49,0.00,-169460.16,Recebimento titulo AR-0011195
CF-0004697,2025-01-26,accounts_receivable,2823.07,0.00,-166637.09,Recebimento titulo AR-0011659
CF-0004698,2025-01-26,accounts_receivable,3736.20,0.00,-162900.89,Recebimento titulo AR-0011892
CF-0004699,2025-01-26,accounts_receivable,4142.37,0.00,-158758.52,Recebimento titulo AR-0012589
CF-0004700,2025-01-26,accounts_receivable,3736.20,0.00,-155022.32,Recebimento titulo AR-0013054
CF-0004701,2025-01-26,accounts_receivable,2369.98,0.00,-152652.34,Recebimento titulo AR-0013286
CF-0004702,2025-01-26,accounts_receivable,1084.95,0.00,-151567.39,Recebimento titulo AR-0013518
CF-0004703,2025-01-26,accounts_receivable,4142.37,0.00,-147425.02,Recebimento titulo AR-0013751
CF-0004704,2025-01-26,accounts_receivable,2369.98,0.00,-145055.04,Recebimento titulo AR-0014448
CF-0004705,2025-01-26,accounts_payable,0.00,1523.71,-146578.75,Pagamento titulo AP-0000485
CF-0004706,2025-01-26,accounts_payable,0.00,5195.09,-151773.84,Pagamento titulo AP-0000996
CF-0004707,2025-01-26,accounts_payable,0.00,2168.83,-153942.67,Pagamento titulo AP-0001535
CF-0004708,2025-01-26,accounts_payable,0.00,2594.45,-156537.12,Pagamento titulo AP-0002046
CF-0004709,2025-01-26,accounts_payable,0.00,2813.95,-159351.07,Pagamento titulo AP-0002585
CF-0004710,2025-01-26,accounts_payable,0.00,3894.77,-163245.84,Pagamento titulo AP-0003096
CF-0004711,2025-01-26,accounts_payable,0.00,1523.71,-164769.55,Pagamento titulo AP-0003635
CF-0004712,2025-01-26,accounts_payable,0.00,5195.09,-169964.64,Pagamento titulo AP-0004146
CF-0004713,2025-01-26,accounts_payable,0.00,2168.83,-172133.47,Pagamento titulo AP-0004685
CF-0004714,2025-01-26,accounts_payable,0.00,2594.45,-174727.92,Pagamento titulo AP-0005196
CF-0004715,2025-01-26,accounts_payable,0.00,2813.95,-177541.87,Pagamento titulo AP-0005735
CF-0004716,2025-01-26,accounts_payable,0.00,3894.77,-181436.64,Pagamento titulo AP-0006246
CF-0004717,2025-01-26,accounts_payable,0.00,1523.71,-182960.35,Pagamento titulo AP-0006785
CF-0004718,2025-01-26,accounts_payable,0.00,5195.09,-188155.44,Pagamento titulo AP-0007296
CF-0004719,2025-01-26,accounts_payable,0.00,2168.83,-190324.27,Pagamento titulo AP-0007835
CF-0004720,2025-01-26,accounts_payable,0.00,2594.45,-192918.72,Pagamento titulo AP-0008346
CF-0004721,2025-01-26,accounts_payable,0.00,2813.95,-195732.67,Pagamento titulo AP-0008885
CF-0004722,2025-01-26,accounts_payable,0.00,3894.77,-199627.44,Pagamento titulo AP-0009396
CF-0004723,2025-01-26,accounts_payable,0.00,1523.71,-201151.15,Pagamento titulo AP-0009935
CF-0004724,2025-01-26,accounts_payable,0.00,5195.09,-206346.24,Pagamento titulo AP-0010446
CF-0004725,2025-01-26,accounts_payable,0.00,2168.83,-208515.07,Pagamento titulo AP-0010985
CF-0004726,2025-01-27,accounts_payable,0.00,2854.51,-211369.58,Pagamento titulo AP-0000366
CF-0004727,2025-01-27,accounts_payable,0.00,1007.62,-212377.20,Pagamento titulo AP-0000905
CF-0004728,2025-01-27,accounts_payable,0.00,4154.83,-216532.03,Pagamento titulo AP-0001416
CF-0004729,2025-01-27,accounts_payable,0.00,1652.74,-218184.77,Pagamento titulo AP-0001955
CF-0004730,2025-01-27,accounts_payable,0.00,5455.15,-223639.92,Pagamento titulo AP-0002466
CF-0004731,2025-01-27,accounts_payable,0.00,2297.86,-225937.78,Pagamento titulo AP-0003005
CF-0004732,2025-01-27,accounts_payable,0.00,2854.51,-228792.29,Pagamento titulo AP-0003516
CF-0004733,2025-01-27,accounts_payable,0.00,1007.62,-229799.91,Pagamento titulo AP-0004055
CF-0004734,2025-01-27,accounts_payable,0.00,4154.83,-233954.74,Pagamento titulo AP-0004566
CF-0004735,2025-01-27,accounts_payable,0.00,1652.74,-235607.48,Pagamento titulo AP-0005105
CF-0004736,2025-01-27,accounts_payable,0.00,5455.15,-241062.63,Pagamento titulo AP-0005616
CF-0004737,2025-01-27,accounts_payable,0.00,2297.86,-243360.49,Pagamento titulo AP-0006155
CF-0004738,2025-01-27,accounts_payable,0.00,2854.51,-246215.00,Pagamento titulo AP-0006666
CF-0004739,2025-01-27,accounts_payable,0.00,1007.62,-247222.62,Pagamento titulo AP-0007205
CF-0004740,2025-01-27,accounts_payable,0.00,4154.83,-251377.45,Pagamento titulo AP-0007716
CF-0004741,2025-01-27,accounts_payable,0.00,1652.74,-253030.19,Pagamento titulo AP-0008255
CF-0004742,2025-01-27,accounts_payable,0.00,5455.15,-258485.34,Pagamento titulo AP-0008766
CF-0004743,2025-01-27,accounts_payable,0.00,2297.86,-260783.20,Pagamento titulo AP-0009305
CF-0004744,2025-01-27,accounts_payable,0.00,2854.51,-263637.71,Pagamento titulo AP-0009816
CF-0004745,2025-01-27,accounts_payable,0.00,1007.62,-264645.33,Pagamento titulo AP-0010355
CF-0004746,2025-01-27,accounts_payable,0.00,4154.83,-268800.16,Pagamento titulo AP-0010866
CF-0004747,2025-01-27,administrative_expense,0.00,642.00,-269442.16,Despesa administrativa recorrente
CF-0004748,2025-01-27,administrative_expense,0.00,805.00,-270247.16,Despesa administrativa recorrente
CF-0004749,2025-01-27,administrative_expense,0.00,968.00,-271215.16,Despesa administrativa recorrente
CF-0004750,2025-01-27,administrative_expense,0.00,716.00,-271931.16,Despesa administrativa recorrente
CF-0004751,2025-01-27,administrative_expense,0.00,879.00,-272810.16,Despesa administrativa recorrente
CF-0004752,2025-01-27,administrative_expense,0.00,1042.00,-273852.16,Despesa administrativa recorrente
CF-0004753,2025-01-27,administrative_expense,0.00,1230.00,-275082.16,Despesa administrativa recorrente
CF-0004754,2025-01-28,accounts_receivable,3736.20,0.00,-271345.96,Recebimento titulo AR-0000272
CF-0004755,2025-01-28,accounts_receivable,4142.37,0.00,-267203.59,Recebimento titulo AR-0000969
CF-0004756,2025-01-28,accounts_receivable,2369.98,0.00,-264833.61,Recebimento titulo AR-0001666
CF-0004757,2025-01-28,accounts_receivable,2823.07,0.00,-262010.54,Recebimento titulo AR-0002363
CF-0004758,2025-01-28,accounts_receivable,3278.49,0.00,-258732.05,Recebimento titulo AR-0003061
CF-0004759,2025-01-28,accounts_receivable,3736.20,0.00,-254995.85,Recebimento titulo AR-0003758
CF-0004760,2025-01-28,accounts_receivable,3325.25,0.00,-251670.60,Recebimento titulo AR-0004322
CF-0004761,2025-01-28,accounts_receivable,4142.37,0.00,-247528.23,Recebimento titulo AR-0004455
CF-0004762,2025-01-28,accounts_receivable,2369.98,0.00,-245158.25,Recebimento titulo AR-0005152
CF-0004763,2025-01-28,accounts_receivable,2823.07,0.00,-242335.18,Recebimento titulo AR-0005849
CF-0004764,2025-01-28,accounts_receivable,3278.49,0.00,-239056.69,Recebimento titulo AR-0006547
CF-0004765,2025-01-28,accounts_receivable,3736.20,0.00,-235320.49,Recebimento titulo AR-0007244
CF-0004766,2025-01-28,accounts_receivable,4142.37,0.00,-231178.12,Recebimento titulo AR-0007941
CF-0004767,2025-01-28,accounts_receivable,3780.82,0.00,-227397.30,Recebimento titulo AR-0008505
CF-0004768,2025-01-28,accounts_receivable,2369.98,0.00,-225027.32,Recebimento titulo AR-0008638
CF-0004769,2025-01-28,accounts_receivable,2823.07,0.00,-222204.25,Recebimento titulo AR-0009335
CF-0004770,2025-01-28,accounts_receivable,3278.49,0.00,-218925.76,Recebimento titulo AR-0010033
CF-0004771,2025-01-28,accounts_receivable,3736.20,0.00,-215189.56,Recebimento titulo AR-0010730
CF-0004772,2025-01-28,accounts_receivable,4142.37,0.00,-211047.19,Recebimento titulo AR-0011427
CF-0004773,2025-01-28,accounts_receivable,2369.98,0.00,-208677.21,Recebimento titulo AR-0012124
CF-0004774,2025-01-28,accounts_receivable,2823.07,0.00,-205854.14,Recebimento titulo AR-0012821
CF-0004775,2025-01-28,accounts_receivable,3278.49,0.00,-202575.65,Recebimento titulo AR-0013519
CF-0004776,2025-01-28,accounts_receivable,3736.20,0.00,-198839.45,Recebimento titulo AR-0014216
CF-0004777,2025-01-28,accounts_payable,0.00,4674.96,-203514.41,Pagamento titulo AP-0000756
CF-0004778,2025-01-28,accounts_payable,0.00,5715.22,-209229.63,Pagamento titulo AP-0000786
CF-0004779,2025-01-28,accounts_payable,0.00,2074.32,-211303.95,Pagamento titulo AP-0001806
