receivable_id,sale_id,customer_external_id,issue_date,due_date,amount,status,days_overdue
AR-0002094,S-001442,CLI-0335,2024-09-15,2024-10-28,2798.26,recebido,0
AR-0002095,S-001443,CLI-0352,2024-10-16,2024-11-28,2818.00,recebido,0
AR-0002096,S-001444,CLI-0369,2024-11-17,2024-12-30,1674.19,recebido,0
AR-0002097,S-001444,CLI-0369,2024-11-17,2025-01-14,1674.19,recebido,0
AR-0002098,S-001445,CLI-0386,2024-12-18,2025-01-30,3415.31,recebido,0
AR-0002099,S-001446,CLI-0403,2025-01-19,2025-03-03,2680.88,vencido,24
AR-0002100,S-001447,CLI-0420,2025-02-20,2025-04-04,2698.86,recebido,0
AR-0002101,S-001448,CLI-0437,2025-03-21,2025-05-03,1594.58,recebido,0
AR-0002102,S-001448,CLI-0437,2025-03-21,2025-05-18,1594.58,recebido,0
AR-0002103,S-001449,CLI-0454,2025-04-22,2025-06-04,3209.96,recebido,0
AR-0002104,S-001450,CLI-0471,2025-05-23,2025-07-05,3030.30,recebido,0
AR-0002105,S-001451,CLI-0488,2025-06-24,2025-08-06,3049.62,recebido,0
AR-0002106,S-001452,CLI-0505,2025-07-25,2025-09-06,941.10,recebido,0
AR-0002107,S-001452,CLI-0505,2025-07-25,2025-09-21,941.10,recebido,0
AR-0002108,S-001452,CLI-0505,2025-07-25,2025-10-06,941.10,recebido,0
AR-0002109,S-001453,CLI-0522,2025-08-26,2025-10-08,3087.85,recebido,0
AR-0002110,S-001454,CLI-0539,2025-09-27,2025-11-09,3083.70,recebido,0
AR-0002111,S-001455,CLI-0556,2025-10-28,2025-12-10,3119.42,recebido,0
AR-0002112,S-001456,CLI-0573,2025-11-01,2025-12-14,1837.61,recebido,0
AR-0002113,S-001456,CLI-0573,2025-11-01,2025-12-29,1837.61,recebido,0
AR-0002114,S-001457,CLI-0590,2025-12-02,2026-01-14,3669.08,recebido,0
AR-0002115,S-001458,CLI-0607,2026-01-03,2026-02-15,2855.49,recebido,0
AR-0002116,S-001459,CLI-0004,2026-02-04,2026-03-19,2850.00,recebido,0
AR-0002117,S-001460,CLI-0021,2026-03-05,2026-04-17,1127.59,recebido,0
AR-0002118,S-001460,CLI-0021,2026-03-05,2026-05-02,1127.59,recebido,0
AR-0002119,S-001460,CLI-0021,2026-03-05,2026-05-17,1127.59,recebido,0
AR-0002120,S-001461,CLI-0038,2026-04-06,2026-05-19,3375.62,recebido,0
AR-0002121,S-001462,CLI-0055,2026-05-07,2026-06-19,3118.58,recebido,0
AR-0002122,S-001463,CLI-0072,2026-06-08,2026-07-21,3111.21,recebido,0
AR-0002123,S-001464,CLI-0089,2026-07-09,2026-08-21,951.74,recebido,0
AR-0002124,S-001464,CLI-0089,2026-07-09,2026-09-05,951.74,recebido,0
AR-0002125,S-001464,CLI-0089,2026-07-09,2026-09-20,951.74,recebido,0
AR-0002126,S-001465,CLI-0106,2024-08-10,2024-09-22,3438.22,recebido,0
AR-0002127,S-001466,CLI-0123,2024-09-11,2024-10-24,3456.50,recebido,0
AR-0002128,S-001467,CLI-0140,2024-10-12,2024-11-24,3474.63,recebido,0
AR-0002129,S-001468,CLI-0157,2024-11-13,2024-12-26,2060.66,recebido,0
AR-0002130,S-001468,CLI-0157,2024-11-13,2025-01-10,2060.66,recebido,0
AR-0002131,S-001469,CLI-0174,2024-12-14,2025-01-26,4142.37,recebido,0
AR-0002132,S-001470,CLI-0191,2025-01-15,2025-02-27,1536.91,recebido,0
AR-0002133,S-001471,CLI-0208,2025-02-16,2025-03-31,1557.90,recebido,0
AR-0002134,S-001472,CLI-0225,2025-03-17,2025-04-29,926.67,recebido,0
AR-0002135,S-001472,CLI-0225,2025-03-17,2025-05-14,926.67,recebido,0
AR-0002136,S-001473,CLI-0242,2025-04-18,2025-05-31,1877.70,recebido,0
AR-0002137,S-001474,CLI-0259,2025-05-19,2025-07-01,1761.01,recebido,0
AR-0002138,S-001475,CLI-0276,2025-06-20,2025-08-02,1806.52,recebido,0
AR-0002139,S-001476,CLI-0293,2025-07-21,2025-09-02,560.89,recebido,0
AR-0002140,S-001476,CLI-0293,2025-07-21,2025-09-17,560.89,recebido,0
AR-0002141,S-001476,CLI-0293,2025-07-21,2025-10-02,560.89,recebido,0
AR-0002142,S-001477,CLI-0310,2025-08-22,2025-10-04,1851.33,recebido,0
AR-0002143,S-001478,CLI-0327,2025-09-23,2025-11-05,1859.63,recebido,0
AR-0002144,S-001479,CLI-0344,2025-10-24,2025-12-06,1867.48,recebido,0
AR-0002145,S-001480,CLI-0361,2025-11-25,2026-01-07,747.11,recebido,0
AR-0002146,S-001480,CLI-0361,2025-11-25,2026-01-22,747.11,recebido,0
AR-0002147,S-001480,CLI-0361,2025-11-25,2026-02-06,747.11,recebido,0
AR-0002148,S-001481,CLI-0378,2025-12-26,2026-02-07,2249.78,recebido,0
AR-0002149,S-001482,CLI-0395,2026-01-27,2026-03-11,1760.24,recebido,0
AR-0002150,S-001483,CLI-0412,2026-02-28,2026-04-12,1766.01,recebido,0
AR-0002151,S-001484,CLI-0429,2026-03-01,2026-04-13,1039.73,vencido,38
AR-0002152,S-001484,CLI-0429,2026-03-01,2026-04-28,1039.73,vencido,38
AR-0002153,S-001485,CLI-0446,2026-04-02,2026-05-15,2112.80,recebido,0
AR-0002154,S-001486,CLI-0463,2026-05-03,2026-06-15,1961.45,recebido,0
AR-0002155,S-001487,CLI-0480,2026-06-04,2026-07-17,1966.19,recebido,0
AR-0002156,S-001488,CLI-0497,2026-07-05,2026-08-17,604.29,recebido,0
AR-0002157,S-001488,CLI-0497,2026-07-05,2026-09-01,604.29,recebido,0
AR-0002158,S-001488,CLI-0497,2026-07-05,2026-09-16,604.29,recebido,0
AR-0002159,S-001489,CLI-0514,2024-08-06,2024-09-18,2164.73,recebido,0
AR-0002160,S-001490,CLI-0531,2024-09-07,2024-10-20,2214.45,recebido,0
AR-0002161,S-001491,CLI-0548,2024-10-08,2024-11-20,2235.87,recebido,0
AR-0002162,S-001492,CLI-0565,2024-11-09,2024-12-22,1331.72,recebido,0
AR-0002163,S-001492,CLI-0565,2024-11-09,2025-01-06,1331.72,recebido,0
AR-0002164,S-001493,CLI-0582,2024-12-10,2025-01-22,2688.40,recebido,0
AR-0002165,S-001494,CLI-0599,2025-01-11,2025-02-23,2115.37,recebido,0
AR-0002166,S-001495,CLI-0616,2025-02-12,2025-03-27,2162.39,recebido,0
AR-0002167,S-001496,CLI-0013,2025-03-13,2025-04-25,1280.61,recebido,0
AR-0002168,S-001496,CLI-0013,2025-03-13,2025-05-10,1280.61,recebido,0
AR-0002169,S-001497,CLI-0030,2025-04-14,2025-05-27,2583.83,recebido,0
AR-0002170,S-001498,CLI-0047,2025-05-15,2025-06-27,2413.23,recebido,0
AR-0002171,S-001499,CLI-0064,2025-06-16,2025-07-29,2433.88,recebido,0
AR-0002172,S-001500,CLI-0001,2025-07-17,2025-08-29,571.87,recebido,0
AR-0002173,S-001500,CLI-0001,2025-07-17,2025-09-13,571.87,recebido,0
AR-0002174,S-001500,CLI-0001,2025-07-17,2025-09-28,571.87,recebido,0
AR-0002175,S-001500,CLI-0001,2025-07-17,2025-10-13,571.87,recebido,0
AR-0002176,S-001501,CLI-0002,2025-08-18,2025-09-30,2507.12,recebido,0
AR-0002177,S-001502,CLI-0003,2025-09-19,2025-11-01,2508.97,recebido,0
AR-0002178,S-001503,CLI-0004,2025-10-20,2025-12-02,2510.39,recebido,0
AR-0002179,S-001504,CLI-0005,2025-11-21,2026-01-03,1481.73,recebido,0
AR-0002180,S-001504,CLI-0005,2025-11-21,2026-01-18,1481.73,recebido,0
AR-0002181,S-001505,CLI-0006,2025-12-22,2026-02-03,3003.03,recebido,0
AR-0002182,S-001506,CLI-0007,2026-01-23,2026-03-07,2341.66,recebido,0
AR-0002183,S-001507,CLI-0008,2026-02-24,2026-04-08,2341.58,recebido,0
AR-0002184,S-001508,CLI-0009,2026-03-25,2026-05-07,1374.15,recebido,0
AR-0002185,S-001508,CLI-0009,2026-03-25,2026-05-22,1374.15,recebido,0
AR-0002186,S-001509,CLI-0010,2026-04-26,2026-06-08,2747.35,recebido,0
AR-0002187,S-001510,CLI-0011,2026-05-27,2026-07-09,2576.16,recebido,0
AR-0002188,S-001511,CLI-0012,2026-06-28,2026-08-10,2574.60,recebido,0
AR-0002189,S-001512,CLI-0013,2026-07-01,2026-08-13,788.95,vencido,30
AR-0002190,S-001512,CLI-0013,2026-07-01,2026-08-28,788.95,vencido,30
AR-0002191,S-001512,CLI-0013,2026-07-01,2026-09-12,788.95,vencido,30
AR-0002192,S-001513,CLI-0014,2024-08-02,2024-09-14,2818.00,recebido,0
AR-0002193,S-001514,CLI-0015,2024-09-03,2024-10-16,2837.61,recebido,0
AR-0002194,S-001515,CLI-0001,2024-10-04,2024-11-16,2894.32,recebido,0
AR-0002195,S-001516,CLI-0002,2024-11-05,2024-12-18,1719.26,recebido,0
AR-0002196,S-001516,CLI-0002,2024-11-05,2025-01-02,1719.26,recebido,0
AR-0002197,S-001517,CLI-0003,2024-12-06,2025-01-18,3461.57,recebido,0
AR-0002198,S-001518,CLI-0004,2025-01-07,2025-02-19,2716.69,recebido,0
AR-0002199,S-001519,CLI-0005,2025-02-08,2025-03-23,2734.41,recebido,0
AR-0002200,S-001520,CLI-0006,2025-03-09,2025-04-21,1090.91,recebido,0
AR-0002201,S-001520,CLI-0006,2025-03-09,2025-05-06,1090.91,recebido,0
AR-0002202,S-001520,CLI-0006,2025-03-09,2025-05-21,1090.91,recebido,0
AR-0002203,S-001521,CLI-0007,2025-04-10,2025-05-23,3293.60,recebido,0
AR-0002204,S-001522,CLI-0008,2025-05-11,2025-06-23,3068.81,recebido,0
AR-0002205,S-001523,CLI-0009,2025-06-12,2025-07-25,3087.85,recebido,0
AR-0002206,S-001524,CLI-0010,2025-07-13,2025-08-25,952.74,recebido,0
AR-0002207,S-001524,CLI-0010,2025-07-13,2025-09-09,952.74,recebido,0
AR-0002208,S-001524,CLI-0010,2025-07-13,2025-09-24,952.74,recebido,0
AR-0002209,S-001525,CLI-0011,2025-08-14,2025-09-26,3166.27,recebido,0
AR-0002210,S-001526,CLI-0012,2025-09-15,2025-10-28,3161.64,recebido,0
AR-0002211,S-001527,CLI-0013,2025-10-16,2025-11-28,3156.62,vencido,24
AR-0002212,S-001528,CLI-0014,2025-11-17,2025-12-30,1859.22,recebido,0
AR-0002213,S-001528,CLI-0014,2025-11-17,2026-01-14,1859.22,recebido,0
AR-0002214,S-001529,CLI-0015,2025-12-18,2026-01-30,3711.62,recebido,0
AR-0002215,S-001530,CLI-0001,2026-01-19,2026-03-03,2926.07,recebido,0
AR-0002216,S-001531,CLI-0002,2026-02-20,2026-04-04,2920.14,recebido,0
AR-0002217,S-001532,CLI-0003,2026-03-21,2026-05-03,1710.30,recebido,0
AR-0002218,S-001532,CLI-0003,2026-03-21,2026-05-18,1710.30,recebido,0
AR-0002219,S-001533,CLI-0004,2026-04-22,2026-06-04,3412.86,recebido,0
AR-0002220,S-001534,CLI-0005,2026-05-23,2026-07-05,3152.49,recebido,0
AR-0002221,S-001535,CLI-0056,2026-06-24,2026-08-06,3186.18,recebido,0
AR-0002222,S-001536,CLI-0073,2026-07-25,2026-09-06,974.58,recebido,0
AR-0002223,S-001536,CLI-0073,2026-07-25,2026-09-21,974.58,recebido,0
AR-0002224,S-001536,CLI-0073,2026-07-25,2026-10-06,974.58,recebido,0
AR-0002225,S-001537,CLI-0090,2024-08-26,2024-10-08,3474.63,recebido,0
AR-0002226,S-001538,CLI-0107,2024-09-27,2024-11-09,3492.63,recebido,0
AR-0002227,S-001539,CLI-0124,2024-10-28,2024-12-10,3510.48,recebido,0
AR-0002228,S-001540,CLI-0141,2024-11-01,2024-12-14,657.08,recebido,0
AR-0002229,S-001540,CLI-0141,2024-11-01,2024-12-29,657.08,recebido,0
AR-0002230,S-001540,CLI-0141,2024-11-01,2025-01-13,657.08,recebido,0
AR-0002231,S-001541,CLI-0158,2024-12-02,2025-01-14,1998.18,recebido,0
AR-0002232,S-001542,CLI-0175,2025-01-03,2025-02-15,1578.78,recebido,0
AR-0002233,S-001543,CLI-0192,2025-02-04,2025-03-19,1599.51,recebido,0
AR-0002234,S-001544,CLI-0209,2025-03-05,2025-04-17,950.94,recebido,0
AR-0002235,S-001544,CLI-0209,2025-03-05,2025-05-02,950.94,recebido,0
AR-0002236,S-001545,CLI-0226,2025-04-06,2025-05-19,1951.04,recebido,0
AR-0002237,S-001546,CLI-0243,2025-05-07,2025-06-19,1829.00,recebido,0
AR-0002238,S-001547,CLI-0260,2025-06-08,2025-07-21,1851.33,vencido,26
AR-0002239,S-001548,CLI-0277,2025-07-09,2025-08-21,574.55,recebido,0
AR-0002240,S-001548,CLI-0277,2025-07-09,2025-09-05,574.55,recebido,0
AR-0002241,S-001548,CLI-0277,2025-07-09,2025-09-20,574.55,recebido,0
AR-0002242,S-001549,CLI-0294,2025-08-10,2025-09-22,1895.58,recebido,0
AR-0002243,S-001550,CLI-0311,2025-09-11,2025-10-24,1928.11,recebido,0
AR-0002244,S-001551,CLI-0328,2025-10-12,2025-11-24,1935.54,recebido,0
AR-0002245,S-001552,CLI-0345,2025-11-13,2025-12-26,1146.09,recebido,0
AR-0002246,S-001552,CLI-0345,2025-11-13,2026-01-10,1146.09,recebido,0
AR-0002247,S-001553,CLI-0362,2025-12-14,2026-01-26,2299.90,recebido,0
AR-0002248,S-001554,CLI-0379,2026-01-15,2026-02-27,1798.75,recebido,0
AR-0002249,S-001555,CLI-0396,2026-02-16,2026-03-31,1827.70,recebido,0
AR-0002250,S-001556,CLI-0413,2026-03-17,2026-04-29,1075.70,recebido,0
AR-0002251,S-001556,CLI-0413,2026-03-17,2026-05-14,1075.70,recebido,0
AR-0002252,S-001557,CLI-0430,2026-04-18,2026-05-31,2156.81,recebido,0
AR-0002253,S-001558,CLI-0447,2026-05-19,2026-07-01,2001.60,recebido,0
AR-0002254,S-001559,CLI-0464,2026-06-20,2026-08-02,2005.74,recebido,0
AR-0002255,S-001560,CLI-0481,2026-07-21,2026-09-02,468.30,vencido,33
AR-0002256,S-001560,CLI-0481,2026-07-21,2026-09-17,468.30,vencido,33
AR-0002257,S-001560,CLI-0481,2026-07-21,2026-10-02,468.30,vencido,33
AR-0002258,S-001560,CLI-0481,2026-07-21,2026-10-17,468.30,vencido,33
AR-0002259,S-001561,CLI-0498,2024-08-22,2024-10-04,2235.87,recebido,0
AR-0002260,S-001562,CLI-0515,2024-09-23,2024-11-05,2257.16,recebido,0
AR-0002261,S-001563,CLI-0532,2024-10-24,2024-12-06,2278.30,recebido,0
AR-0002262,S-001564,CLI-0549,2024-11-25,2025-01-07,1356.59,recebido,0
AR-0002263,S-001564,CLI-0549,2024-11-25,2025-01-22,1356.59,recebido,0
AR-0002264,S-001565,CLI-0566,2024-12-26,2025-02-07,2773.50,recebido,0
AR-0002265,S-001566,CLI-0583,2025-01-27,2025-03-11,2181.78,recebido,0
AR-0002266,S-001567,CLI-0600,2025-02-28,2025-04-12,2201.04,recebido,0
AR-0002267,S-001568,CLI-0617,2025-03-01,2025-04-13,1303.14,recebido,0
AR-0002268,S-001568,CLI-0617,2025-03-01,2025-04-28,1303.14,recebido,0
AR-0002269,S-001569,CLI-0014,2025-04-02,2025-05-15,2628.59,recebido,0
AR-0002270,S-001570,CLI-0031,2025-05-03,2025-06-15,2486.40,recebido,0
AR-0002271,S-001571,CLI-0048,2025-06-04,2025-07-17,2507.12,recebido,0
AR-0002272,S-001572,CLI-0065,2025-07-05,2025-08-17,775.16,vencido,24
AR-0002273,S-001572,CLI-0065,2025-07-05,2025-09-01,775.16,vencido,24
AR-0002274,S-001572,CLI-0065,2025-07-05,2025-09-16,775.16,vencido,24
AR-0002275,S-001573,CLI-0082,2025-08-06,2025-09-18,2548.15,recebido,0
AR-0002276,S-001574,CLI-0099,2025-09-07,2025-10-20,2549.40,recebido,0
AR-0002277,S-001575,CLI-0116,2025-10-08,2025-11-20,2583.57,recebido,0
AR-0002278,S-001576,CLI-0133,2025-11-09,2025-12-22,1524.64,recebido,0
AR-0002279,S-001576,CLI-0133,2025-11-09,2026-01-06,1524.64,recebido,0
AR-0002280,S-001577,CLI-0150,2025-12-10,2026-01-22,3049.45,recebido,0
AR-0002281,S-001578,CLI-0167,2026-01-11,2026-02-23,2377.30,recebido,0
AR-0002282,S-001579,CLI-0184,2026-02-12,2026-03-27,2376.69,recebido,0
AR-0002283,S-001580,CLI-0201,2026-03-13,2026-04-25,941.87,recebido,0
AR-0002284,S-001580,CLI-0201,2026-03-13,2026-05-10,941.87,recebido,0
AR-0002285,S-001580,CLI-0201,2026-03-13,2026-05-25,941.87,recebido,0
AR-0002286,S-001581,CLI-0218,2026-04-14,2026-05-27,2824.18,recebido,0
AR-0002287,S-001582,CLI-0235,2026-05-15,2026-06-27,2613.25,recebido,0
AR-0002288,S-001583,CLI-0252,2026-06-16,2026-07-29,2611.13,recebido,0
AR-0002289,S-001584,CLI-0269,2026-07-17,2026-08-29,799.98,recebido,0
AR-0002290,S-001584,CLI-0269,2026-07-17,2026-09-13,799.98,recebido,0
AR-0002291,S-001584,CLI-0269,2026-07-17,2026-09-28,799.98,recebido,0
AR-0002292,S-001585,CLI-0286,2024-08-18,2024-09-30,2894.32,recebido,0
AR-0002293,S-001586,CLI-0303,2024-09-19,2024-11-01,2914.00,recebido,0
AR-0002294,S-001587,CLI-0320,2024-10-20,2024-12-02,2933.53,recebido,0
AR-0002295,S-001588,CLI-0337,2024-11-21,2025-01-03,1742.22,recebido,0
AR-0002296,S-001588,CLI-0337,2024-11-21,2025-01-18,1742.22,recebido,0
AR-0002297,S-001589,CLI-0354,2024-12-22,2025-02-03,3507.17,recebido,0
AR-0002298,S-001590,CLI-0371,2025-01-23,2025-03-07,2787.88,recebido,0
AR-0002299,S-001591,CLI-0388,2025-02-24,2025-04-08,2805.65,recebido,0
AR-0002300,S-001592,CLI-0405,2025-03-25,2025-05-07,1657.16,recebido,0
AR-0002301,S-001592,CLI-0405,2025-03-25,2025-05-22,1657.16,recebido,0
AR-0002302,S-001593,CLI-0422,2025-04-26,2025-06-08,3334.89,recebido,0
AR-0002303,S-001594,CLI-0439,2025-05-27,2025-07-09,3106.76,recebido,0
AR-0002304,S-001595,CLI-0456,2025-06-28,2025-08-10,3166.27,recebido,0
AR-0002305,S-001596,CLI-0473,2025-07-01,2025-08-13,976.81,recebido,0
AR-0002306,S-001596,CLI-0473,2025-07-01,2025-08-28,976.81,recebido,0
AR-0002307,S-001596,CLI-0473,2025-07-01,2025-09-12,976.81,recebido,0
AR-0002308,S-001597,CLI-0490,2025-08-02,2025-09-14,3204.08,recebido,0
AR-0002309,S-001598,CLI-0507,2025-09-03,2025-10-16,3198.87,vencido,23
AR-0002310,S-001599,CLI-0524,2025-10-04,2025-11-16,3193.27,recebido,0
AR-0002311,S-001600,CLI-0011,2025-11-05,2025-12-18,1270.09,recebido,0
AR-0002312,S-001600,CLI-0011,2025-11-05,2026-01-02,1270.09,recebido,0
AR-0002313,S-001600,CLI-0011,2025-11-05,2026-01-17,1270.09,recebido,0
AR-0002314,S-001601,CLI-0012,2025-12-06,2026-01-18,3802.88,recebido,0
AR-0002315,S-001602,CLI-0013,2026-01-07,2026-02-19,2958.85,vencido,30
AR-0002316,S-001603,CLI-0014,2026-02-08,2026-03-23,2952.39,recebido,0
AR-0002317,S-001604,CLI-0015,2026-03-09,2026-04-21,1728.94,recebido,0
AR-0002318,S-001604,CLI-0015,2026-03-09,2026-05-06,1728.94,recebido,0
AR-0002319,S-001605,CLI-0001,2026-04-10,2026-05-23,3495.01,recebido,0
AR-0002320,S-001606,CLI-0002,2026-05-11,2026-06-23,3228.08,recebido,0
AR-0002321,S-001607,CLI-0003,2026-06-12,2026-07-25,3219.68,recebido,0
AR-0002322,S-001608,CLI-0004,2026-07-13,2026-08-25,984.68,recebido,0
AR-0002323,S-001608,CLI-0004,2026-07-13,2026-09-09,984.68,recebido,0
AR-0002324,S-001608,CLI-0004,2026-07-13,2026-09-24,984.68,recebido,0
AR-0002325,S-001609,CLI-0005,2024-08-14,2024-09-26,3510.48,recebido,0
AR-0002326,S-001610,CLI-0006,2024-09-15,2024-10-28,1670.55,recebido,0
AR-0002327,S-001611,CLI-0007,2024-10-16,2024-11-28,1693.37,recebido,0
AR-0002328,S-001612,CLI-0008,2024-11-17,2024-12-30,1012.48,recebido,0
AR-0002329,S-001612,CLI-0008,2024-11-17,2025-01-14,1012.48,recebido,0
AR-0002330,S-001613,CLI-0009,2024-12-18,2025-01-30,2051.55,recebido,0
AR-0002331,S-001614,CLI-0010,2025-01-19,2025-03-03,1620.14,recebido,0
AR-0002332,S-001615,CLI-0011,2025-02-20,2025-04-04,1662.00,recebido,0
AR-0002333,S-001616,CLI-0012,2025-03-21,2025-05-03,987.66,recebido,0
AR-0002334,S-001616,CLI-0012,2025-03-21,2025-05-18,987.66,recebido,0
AR-0002335,S-001617,CLI-0013,2025-04-22,2025-06-04,1999.44,vencido,24
AR-0002336,S-001618,CLI-0014,2025-05-23,2025-07-05,1873.53,recebido,0
AR-0002337,S-001619,CLI-0015,2025-06-24,2025-08-06,1895.58,recebido,0
AR-0002338,S-001620,CLI-0001,2025-07-25,2025-09-06,446.78,recebido,0
AR-0002339,S-001620,CLI-0001,2025-07-25,2025-09-21,446.78,recebido,0
AR-0002340,S-001620,CLI-0001,2025-07-25,2025-10-06,446.78,recebido,0
AR-0002341,S-001620,CLI-0001,2025-07-25,2025-10-21,446.78,recebido,0
AR-0002342,S-001621,CLI-0002,2025-08-26,2025-10-08,1964.62,recebido,0
AR-0002343,S-001622,CLI-0003,2025-09-27,2025-11-09,1971.88,recebido,0
AR-0002344,S-001623,CLI-0004,2025-10-28,2025-12-10,1978.70,recebido,0
AR-0002345,S-001624,CLI-0005,2025-11-01,2025-12-14,1171.19,recebido,0
AR-0002346,S-001624,CLI-0005,2025-11-01,2025-12-29,1171.19,recebido,0
AR-0002347,S-001625,CLI-0006,2025-12-02,2026-01-14,2380.18,recebido,0
AR-0002348,S-001626,CLI-0007,2026-01-03,2026-02-15,1860.96,recebido,0
AR-0002349,S-001627,CLI-0008,2026-02-04,2026-03-19,1865.79,recebido,0
AR-0002350,S-001628,CLI-0009,2026-03-05,2026-04-17,1097.74,recebido,0
AR-0002351,S-001628,CLI-0009,2026-03-05,2026-05-02,1097.74,recebido,0
AR-0002352,S-001629,CLI-0010,2026-04-06,2026-05-19,2200.23,recebido,0
AR-0002353,S-001630,CLI-0011,2026-05-07,2026-06-19,2068.18,recebido,0
AR-0002354,S-001631,CLI-0012,2026-06-08,2026-07-21,2071.89,recebido,0
AR-0002355,S-001632,CLI-0013,2026-07-09,2026-08-21,636.39,vencido,33
AR-0002356,S-001632,CLI-0013,2026-07-09,2026-09-05,636.39,vencido,33
AR-0002357,S-001632,CLI-0013,2026-07-09,2026-09-20,636.39,vencido,33
AR-0002358,S-001633,CLI-0014,2024-08-10,2024-09-22,2278.30,recebido,0
AR-0002359,S-001634,CLI-0015,2024-09-11,2024-10-24,2299.31,recebido,0
AR-0002360,S-001635,CLI-0516,2024-10-12,2024-11-24,2350.42,recebido,0
AR-0002361,S-001636,CLI-0533,2024-11-13,2024-12-26,1399.18,vencido,25
AR-0002362,S-001636,CLI-0533,2024-11-13,2025-01-10,1399.18,vencido,25
AR-0002363,S-001637,CLI-0550,2024-12-14,2025-01-26,2823.07,recebido,0
AR-0002364,S-001638,CLI-0567,2025-01-15,2025-02-27,2220.17,recebido,0
AR-0002365,S-001639,CLI-0584,2025-02-16,2025-03-31,2239.18,recebido,0
AR-0002366,S-001640,CLI-0601,2025-03-17,2025-04-29,895.10,recebido,0
AR-0002367,S-001640,CLI-0601,2025-03-17,2025-05-14,895.10,recebido,0
AR-0002368,S-001640,CLI-0601,2025-03-17,2025-05-29,895.10,recebido,0
AR-0002369,S-001641,CLI-0618,2025-04-18,2025-05-31,2707.70,recebido,0
AR-0002370,S-001642,CLI-0015,2025-05-19,2025-07-01,2527.71,recebido,0
AR-0002371,S-001643,CLI-0032,2025-06-20,2025-08-02,2548.15,recebido,0
AR-0002372,S-001644,CLI-0049,2025-07-21,2025-09-02,787.66,recebido,0
AR-0002373,S-001644,CLI-0049,2025-07-21,2025-09-17,787.66,recebido,0
AR-0002374,S-001644,CLI-0049,2025-07-21,2025-10-02,787.66,recebido,0
AR-0002375,S-001645,CLI-0066,2025-08-22,2025-10-04,2622.37,recebido,0
AR-0002376,S-001646,CLI-0083,2025-09-23,2025-11-05,2623.17,recebido,0
AR-0002377,S-001647,CLI-0100,2025-10-24,2025-12-06,2623.54,recebido,0
AR-0002378,S-001648,CLI-0117,2025-11-25,2026-01-07,1547.86,recebido,0
AR-0002379,S-001648,CLI-0117,2025-11-25,2026-01-22,1547.86,recebido,0
AR-0002380,S-001649,CLI-0134,2025-12-26,2026-02-07,3095.22,recebido,0
AR-0002381,S-001650,CLI-0151,2026-01-27,2026-03-11,2444.13,recebido,0
AR-0002382,S-001651,CLI-0168,2026-02-28,2026-04-12,2443.10,recebido,0
AR-0002383,S-001652,CLI-0185,2026-03-01,2026-04-13,1433.18,recebido,0
AR-0002384,S-001652,CLI-0185,2026-03-01,2026-04-28,1433.18,recebido,0
AR-0002385,S-001653,CLI-0202,2026-04-02,2026-05-15,2864.29,recebido,0
AR-0002386,S-001654,CLI-0219,2026-05-03,2026-06-15,2649.83,recebido,0
AR-0002387,S-001655,CLI-0236,2026-06-04,2026-07-17,2682.15,recebido,0
AR-0002388,S-001656,CLI-0253,2026-07-05,2026-08-17,821.62,recebido,0
AR-0002389,S-001656,CLI-0253,2026-07-05,2026-09-01,821.62,recebido,0
AR-0002390,S-001656,CLI-0253,2026-07-05,2026-09-16,821.62,recebido,0
AR-0002391,S-001657,CLI-0270,2024-08-06,2024-09-18,2933.53,recebido,0
AR-0002392,S-001658,CLI-0287,2024-09-07,2024-10-20,2952.93,recebido,0
AR-0002393,S-001659,CLI-0304,2024-10-08,2024-11-20,2972.18,recebido,0
AR-0002394,S-001660,CLI-0321,2024-11-09,2024-12-22,1191.92,recebido,0
AR-0002395,S-001660,CLI-0321,2024-11-09,2025-01-06,1191.92,recebido,0
AR-0002396,S-001660,CLI-0321,2024-11-09,2025-01-21,1191.92,recebido,0
AR-0002397,S-001661,CLI-0338,2024-12-10,2025-01-22,3598.56,vencido,23
AR-0002398,S-001662,CLI-0355,2025-01-11,2025-02-23,2823.31,recebido,0
AR-0002399,S-001663,CLI-0372,2025-02-12,2025-03-27,2840.82,recebido,0
AR-0002400,S-001664,CLI-0389,2025-03-13,2025-04-25,1677.64,recebido,0
AR-0002401,S-001664,CLI-0389,2025-03-13,2025-05-10,1677.64,recebido,0
AR-0002402,S-001665,CLI-0406,2025-04-14,2025-05-27,3419.57,recebido,0
AR-0002403,S-001666,CLI-0423,2025-05-15,2025-06-27,3185.25,recebido,0
AR-0002404,S-001667,CLI-0440,2025-06-16,2025-07-29,3204.08,recebido,0
AR-0002405,S-001668,CLI-0457,2025-07-17,2025-08-29,988.32,recebido,0
AR-0002406,S-001668,CLI-0457,2025-07-17,2025-09-13,988.32,recebido,0
AR-0002407,S-001668,CLI-0457,2025-07-17,2025-09-28,988.32,recebido,0
AR-0002408,S-001669,CLI-0474,2025-08-18,2025-09-30,3241.33,recebido,0
AR-0002409,S-001670,CLI-0491,2025-09-19,2025-11-01,3277.79,recebido,0
AR-0002410,S-001671,CLI-0508,2025-10-20,2025-12-02,3271.72,recebido,0
AR-0002411,S-001672,CLI-0525,2025-11-21,2026-01-03,1926.50,recebido,0
AR-0002412,S-001672,CLI-0525,2025-11-21,2026-01-18,1926.50,recebido,0
