source_record_id,transaction_date,cash_flow_type,account_type,cash_in_amount,cash_out_amount,operating_cash_flow_amount,description
SRC-FIN-IN-0001786,2024-12-31,operating,accounts_receivable,1239.15,0.00,1239.15,Recebimento titulo AR-0001863
SRC-FIN-IN-0001787,2025-01-15,operating,accounts_receivable,1239.15,0.00,1239.15,Recebimento titulo AR-0001864
SRC-FIN-IN-0001788,2025-02-01,operating,accounts_receivable,2503.83,0.00,2503.83,Recebimento titulo AR-0001865
SRC-FIN-IN-0001789,2025-03-03,operating,accounts_receivable,1971.91,0.00,1971.91,Recebimento titulo AR-0001866
SRC-FIN-IN-0001790,2025-04-04,operating,accounts_receivable,1991.56,0.00,1991.56,Recebimento titulo AR-0001867
SRC-FIN-IN-0001791,2025-05-03,operating,accounts_receivable,797.20,0.00,797.20,Recebimento titulo AR-0001868
SRC-FIN-IN-0001792,2025-05-18,operating,accounts_receivable,797.20,0.00,797.20,Recebimento titulo AR-0001869
SRC-FIN-IN-0001793,2025-06-02,operating,accounts_receivable,797.20,0.00,797.20,Recebimento titulo AR-0001870
SRC-FIN-IN-0001794,2025-06-19,operating,accounts_receivable,2414.75,0.00,2414.75,Recebimento titulo AR-0001871
SRC-FIN-IN-0001795,2025-07-05,operating,accounts_receivable,2257.16,0.00,2257.16,Recebimento titulo AR-0001872
SRC-FIN-IN-0001796,2025-08-06,operating,accounts_receivable,2278.30,0.00,2278.30,Recebimento titulo AR-0001873
SRC-FIN-IN-0001797,2025-09-06,operating,accounts_receivable,705.12,0.00,705.12,Recebimento titulo AR-0001874
SRC-FIN-IN-0001798,2025-09-21,operating,accounts_receivable,705.12,0.00,705.12,Recebimento titulo AR-0001875
SRC-FIN-IN-0001799,2025-10-06,operating,accounts_receivable,705.12,0.00,705.12,Recebimento titulo AR-0001876
SRC-FIN-IN-0001800,2025-10-09,operating,accounts_receivable,2350.42,0.00,2350.42,Recebimento titulo AR-0001877
SRC-FIN-IN-0001801,2025-11-11,operating,accounts_receivable,2353.92,0.00,2353.92,Recebimento titulo AR-0001878
SRC-FIN-IN-0001802,2025-12-10,operating,accounts_receivable,2357.00,0.00,2357.00,Recebimento titulo AR-0001879
SRC-FIN-IN-0001803,2025-12-14,operating,accounts_receivable,1392.20,0.00,1392.20,Recebimento titulo AR-0001880
SRC-FIN-IN-0001804,2025-12-29,operating,accounts_receivable,1392.20,0.00,1392.20,Recebimento titulo AR-0001881
SRC-FIN-IN-0001805,2026-01-22,operating,accounts_receivable,2787.02,0.00,2787.02,Recebimento titulo AR-0001882
SRC-FIN-IN-0001806,2026-02-24,operating,accounts_receivable,2203.16,0.00,2203.16,Recebimento titulo AR-0001883
SRC-FIN-IN-0001807,2026-03-29,operating,accounts_receivable,2204.58,0.00,2204.58,Recebimento titulo AR-0001884
SRC-FIN-IN-0001808,2026-04-28,operating,accounts_receivable,1294.60,0.00,1294.60,Recebimento titulo AR-0001885
SRC-FIN-IN-0001809,2026-05-13,operating,accounts_receivable,1294.60,0.00,1294.60,Recebimento titulo AR-0001886
SRC-FIN-IN-0001810,2026-05-31,operating,accounts_receivable,2590.01,0.00,2590.01,Recebimento titulo AR-0001887
SRC-FIN-IN-0001811,2026-08-04,operating,accounts_receivable,2430.13,0.00,2430.13,Recebimento titulo AR-0001889
SRC-FIN-IN-0001812,2026-08-27,operating,accounts_receivable,745.13,0.00,745.13,Recebimento titulo AR-0001890
SRC-FIN-IN-0001813,2026-09-11,operating,accounts_receivable,745.13,0.00,745.13,Recebimento titulo AR-0001891
SRC-FIN-IN-0001814,2026-09-26,operating,accounts_receivable,745.13,0.00,745.13,Recebimento titulo AR-0001892
SRC-FIN-IN-0001815,2024-09-22,operating,accounts_receivable,2662.98,0.00,2662.98,Recebimento titulo AR-0001893
SRC-FIN-IN-0001816,2024-10-24,operating,accounts_receivable,2683.08,0.00,2683.08,Recebimento titulo AR-0001894
SRC-FIN-IN-0001817,2024-11-24,operating,accounts_receivable,2703.03,0.00,2703.03,Recebimento titulo AR-0001895
SRC-FIN-IN-0001818,2024-12-26,operating,accounts_receivable,1084.95,0.00,1084.95,Recebimento titulo AR-0001896
SRC-FIN-IN-0001819,2025-01-10,operating,accounts_receivable,1084.95,0.00,1084.95,Recebimento titulo AR-0001897
SRC-FIN-IN-0001820,2025-01-25,operating,accounts_receivable,1084.95,0.00,1084.95,Recebimento titulo AR-0001898
SRC-FIN-IN-0001821,2025-01-26,operating,accounts_receivable,3278.49,0.00,3278.49,Recebimento titulo AR-0001899
SRC-FIN-IN-0001822,2025-04-01,operating,accounts_receivable,2592.56,0.00,2592.56,Recebimento titulo AR-0001901
SRC-FIN-IN-0001823,2025-05-01,operating,accounts_receivable,1532.31,0.00,1532.31,Recebimento titulo AR-0001902
SRC-FIN-IN-0001824,2025-05-16,operating,accounts_receivable,1532.31,0.00,1532.31,Recebimento titulo AR-0001903
SRC-FIN-IN-0001825,2025-05-31,operating,accounts_receivable,3125.87,0.00,3125.87,Recebimento titulo AR-0001904
SRC-FIN-IN-0001826,2025-07-01,operating,accounts_receivable,2914.00,0.00,2914.00,Recebimento titulo AR-0001905
SRC-FIN-IN-0001827,2025-08-02,operating,accounts_receivable,2933.53,0.00,2933.53,Recebimento titulo AR-0001906
SRC-FIN-IN-0001828,2025-09-02,operating,accounts_receivable,905.56,0.00,905.56,Recebimento titulo AR-0001907
SRC-FIN-IN-0001829,2025-09-17,operating,accounts_receivable,905.56,0.00,905.56,Recebimento titulo AR-0001908
SRC-FIN-IN-0001830,2025-10-02,operating,accounts_receivable,905.56,0.00,905.56,Recebimento titulo AR-0001909
SRC-FIN-IN-0001831,2025-10-04,operating,accounts_receivable,2972.18,0.00,2972.18,Recebimento titulo AR-0001910
SRC-FIN-IN-0001832,2025-11-05,operating,accounts_receivable,3007.85,0.00,3007.85,Recebimento titulo AR-0001911
SRC-FIN-IN-0001833,2025-12-06,operating,accounts_receivable,3004.47,0.00,3004.47,Recebimento titulo AR-0001912
SRC-FIN-IN-0001834,2026-01-08,operating,accounts_receivable,1770.42,0.00,1770.42,Recebimento titulo AR-0001913
SRC-FIN-IN-0001835,2026-01-23,operating,accounts_receivable,1770.42,0.00,1770.42,Recebimento titulo AR-0001914
SRC-FIN-IN-0001836,2026-02-21,operating,accounts_receivable,3535.93,0.00,3535.93,Recebimento titulo AR-0001915
SRC-FIN-IN-0001837,2026-03-17,operating,accounts_receivable,2752.65,0.00,2752.65,Recebimento titulo AR-0001916
SRC-FIN-IN-0001838,2026-04-19,operating,accounts_receivable,2784.26,0.00,2784.26,Recebimento titulo AR-0001917
SRC-FIN-IN-0001839,2026-04-21,operating,accounts_receivable,1631.42,0.00,1631.42,Recebimento titulo AR-0001918
SRC-FIN-IN-0001840,2026-05-06,operating,accounts_receivable,1631.42,0.00,1631.42,Recebimento titulo AR-0001919
SRC-FIN-IN-0001841,2026-06-25,operating,accounts_receivable,3009.60,0.00,3009.60,Recebimento titulo AR-0001921
SRC-FIN-IN-0001842,2026-07-28,operating,accounts_receivable,3003.27,0.00,3003.27,Recebimento titulo AR-0001922
SRC-FIN-IN-0001843,2026-08-29,operating,accounts_receivable,698.34,0.00,698.34,Recebimento titulo AR-0001923
SRC-FIN-IN-0001844,2026-09-13,operating,accounts_receivable,698.34,0.00,698.34,Recebimento titulo AR-0001924
SRC-FIN-IN-0001845,2026-09-28,operating,accounts_receivable,698.34,0.00,698.34,Recebimento titulo AR-0001925
SRC-FIN-IN-0001846,2026-10-13,operating,accounts_receivable,698.34,0.00,698.34,Recebimento titulo AR-0001926
SRC-FIN-IN-0001847,2024-09-19,operating,accounts_receivable,3320.87,0.00,3320.87,Recebimento titulo AR-0001927
SRC-FIN-IN-0001848,2024-10-22,operating,accounts_receivable,3339.36,0.00,3339.36,Recebimento titulo AR-0001928
SRC-FIN-IN-0001849,2024-11-20,operating,accounts_receivable,3357.70,0.00,3357.70,Recebimento titulo AR-0001929
SRC-FIN-IN-0001850,2024-12-22,operating,accounts_receivable,1991.78,0.00,1991.78,Recebimento titulo AR-0001930
SRC-FIN-IN-0001851,2025-01-06,operating,accounts_receivable,1991.78,0.00,1991.78,Recebimento titulo AR-0001931
SRC-FIN-IN-0001852,2025-01-22,operating,accounts_receivable,4057.11,0.00,4057.11,Recebimento titulo AR-0001932
SRC-FIN-IN-0001853,2025-02-23,operating,accounts_receivable,3179.97,0.00,3179.97,Recebimento titulo AR-0001933
SRC-FIN-IN-0001854,2025-03-27,operating,accounts_receivable,3196.67,0.00,3196.67,Recebimento titulo AR-0001934
SRC-FIN-IN-0001855,2025-04-25,operating,accounts_receivable,1886.02,0.00,1886.02,Recebimento titulo AR-0001935
SRC-FIN-IN-0001856,2025-05-10,operating,accounts_receivable,1886.02,0.00,1886.02,Recebimento titulo AR-0001936
SRC-FIN-IN-0001857,2025-05-27,operating,accounts_receivable,3791.32,0.00,3791.32,Recebimento titulo AR-0001937
SRC-FIN-IN-0001858,2025-06-28,operating,accounts_receivable,1670.55,0.00,1670.55,Recebimento titulo AR-0001938
SRC-FIN-IN-0001859,2025-07-31,operating,accounts_receivable,1693.37,0.00,1693.37,Recebimento titulo AR-0001939
SRC-FIN-IN-0001860,2025-09-10,operating,accounts_receivable,526.26,0.00,526.26,Recebimento titulo AR-0001940
SRC-FIN-IN-0001861,2025-09-25,operating,accounts_receivable,526.26,0.00,526.26,Recebimento titulo AR-0001941
SRC-FIN-IN-0001862,2025-10-10,operating,accounts_receivable,526.26,0.00,526.26,Recebimento titulo AR-0001942
SRC-FIN-IN-0001863,2025-09-30,operating,accounts_receivable,1738.60,0.00,1738.60,Recebimento titulo AR-0001943
SRC-FIN-IN-0001864,2025-11-01,operating,accounts_receivable,1747.94,0.00,1747.94,Recebimento titulo AR-0001944
SRC-FIN-IN-0001865,2025-12-02,operating,accounts_receivable,1779.79,0.00,1779.79,Recebimento titulo AR-0001945
SRC-FIN-IN-0001866,2026-01-03,operating,accounts_receivable,1055.18,0.00,1055.18,Recebimento titulo AR-0001946
SRC-FIN-IN-0001867,2026-01-18,operating,accounts_receivable,1055.18,0.00,1055.18,Recebimento titulo AR-0001947
SRC-FIN-IN-0001868,2026-02-14,operating,accounts_receivable,2120.01,0.00,2120.01,Recebimento titulo AR-0001948
SRC-FIN-IN-0001869,2026-03-19,operating,accounts_receivable,1660.00,0.00,1660.00,Recebimento titulo AR-0001949
SRC-FIN-IN-0001870,2026-04-21,operating,accounts_receivable,1666.73,0.00,1666.73,Recebimento titulo AR-0001950
SRC-FIN-IN-0001871,2026-05-21,operating,accounts_receivable,663.29,0.00,663.29,Recebimento titulo AR-0001951
SRC-FIN-IN-0001872,2026-06-05,operating,accounts_receivable,663.29,0.00,663.29,Recebimento titulo AR-0001952
SRC-FIN-IN-0001873,2026-06-20,operating,accounts_receivable,663.29,0.00,663.29,Recebimento titulo AR-0001953
SRC-FIN-IN-0001874,2026-06-14,operating,accounts_receivable,1997.01,0.00,1997.01,Recebimento titulo AR-0001954
SRC-FIN-IN-0001875,2026-07-16,operating,accounts_receivable,1855.26,0.00,1855.26,Recebimento titulo AR-0001955
SRC-FIN-IN-0001876,2026-08-18,operating,accounts_receivable,1861.00,0.00,1861.00,Recebimento titulo AR-0001956
SRC-FIN-IN-0001877,2026-08-22,operating,accounts_receivable,572.34,0.00,572.34,Recebimento titulo AR-0001957
SRC-FIN-IN-0001878,2026-09-06,operating,accounts_receivable,572.34,0.00,572.34,Recebimento titulo AR-0001958
SRC-FIN-IN-0001879,2026-09-21,operating,accounts_receivable,572.34,0.00,572.34,Recebimento titulo AR-0001959
SRC-FIN-IN-0001880,2024-09-30,operating,accounts_receivable,2078.47,0.00,2078.47,Recebimento titulo AR-0001960
SRC-FIN-IN-0001881,2024-10-16,operating,accounts_receivable,2100.25,0.00,2100.25,Recebimento titulo AR-0001961
SRC-FIN-IN-0001882,2024-11-16,operating,accounts_receivable,2121.88,0.00,2121.88,Recebimento titulo AR-0001962
SRC-FIN-IN-0001883,2024-12-19,operating,accounts_receivable,1264.60,0.00,1264.60,Recebimento titulo AR-0001963
SRC-FIN-IN-0001884,2025-01-03,operating,accounts_receivable,1264.60,0.00,1264.60,Recebimento titulo AR-0001964
SRC-FIN-IN-0001885,2025-01-20,operating,accounts_receivable,2554.39,0.00,2554.39,Recebimento titulo AR-0001965
SRC-FIN-IN-0001886,2025-02-19,operating,accounts_receivable,2037.29,0.00,2037.29,Recebimento titulo AR-0001966
SRC-FIN-IN-0001887,2025-03-23,operating,accounts_receivable,2057.00,0.00,2057.00,Recebimento titulo AR-0001967
SRC-FIN-IN-0001888,2025-04-21,operating,accounts_receivable,1218.86,0.00,1218.86,Recebimento titulo AR-0001968
SRC-FIN-IN-0001889,2025-05-06,operating,accounts_receivable,1218.86,0.00,1218.86,Recebimento titulo AR-0001969
SRC-FIN-IN-0001890,2025-05-23,operating,accounts_receivable,2460.57,0.00,2460.57,Recebimento titulo AR-0001970
SRC-FIN-IN-0001891,2025-06-23,operating,accounts_receivable,2299.31,0.00,2299.31,Recebimento titulo AR-0001971
SRC-FIN-IN-0001892,2025-07-25,operating,accounts_receivable,2350.42,0.00,2350.42,Recebimento titulo AR-0001972
SRC-FIN-IN-0001893,2025-08-25,operating,accounts_receivable,727.26,0.00,727.26,Recebimento titulo AR-0001973
SRC-FIN-IN-0001894,2025-09-09,operating,accounts_receivable,727.26,0.00,727.26,Recebimento titulo AR-0001974
SRC-FIN-IN-0001895,2025-09-24,operating,accounts_receivable,727.26,0.00,727.26,Recebimento titulo AR-0001975
SRC-FIN-IN-0001896,2025-10-30,operating,accounts_receivable,2395.33,0.00,2395.33,Recebimento titulo AR-0001977
SRC-FIN-IN-0001897,2025-11-28,operating,accounts_receivable,2397.80,0.00,2397.80,Recebimento titulo AR-0001978
SRC-FIN-IN-0001898,2025-12-30,operating,accounts_receivable,956.30,0.00,956.30,Recebimento titulo AR-0001979
SRC-FIN-IN-0001899,2026-01-14,operating,accounts_receivable,956.30,0.00,956.30,Recebimento titulo AR-0001980
SRC-FIN-IN-0001900,2026-01-29,operating,accounts_receivable,956.30,0.00,956.30,Recebimento titulo AR-0001981
SRC-FIN-IN-0001901,2026-02-07,operating,accounts_receivable,2871.01,0.00,2871.01,Recebimento titulo AR-0001982
SRC-FIN-IN-0001902,2026-03-12,operating,accounts_receivable,2239.67,0.00,2239.67,Recebimento titulo AR-0001983
SRC-FIN-IN-0001903,2026-04-14,operating,accounts_receivable,2240.56,0.00,2240.56,Recebimento titulo AR-0001984
SRC-FIN-IN-0001904,2026-05-14,operating,accounts_receivable,1315.41,0.00,1315.41,Recebimento titulo AR-0001985
SRC-FIN-IN-0001905,2026-05-29,operating,accounts_receivable,1315.41,0.00,1315.41,Recebimento titulo AR-0001986
SRC-FIN-IN-0001906,2026-06-16,operating,accounts_receivable,2665.68,0.00,2665.68,Recebimento titulo AR-0001987
SRC-FIN-IN-0001907,2026-07-18,operating,accounts_receivable,2468.11,0.00,2468.11,Recebimento titulo AR-0001988
SRC-FIN-IN-0001908,2026-08-20,operating,accounts_receivable,2467.59,0.00,2467.59,Recebimento titulo AR-0001989
SRC-FIN-IN-0001909,2026-09-12,operating,accounts_receivable,756.45,0.00,756.45,Recebimento titulo AR-0001990
SRC-FIN-IN-0001910,2026-09-27,operating,accounts_receivable,756.45,0.00,756.45,Recebimento titulo AR-0001991
SRC-FIN-IN-0001911,2026-10-12,operating,accounts_receivable,756.45,0.00,756.45,Recebimento titulo AR-0001992
SRC-FIN-IN-0001912,2024-10-08,operating,accounts_receivable,2703.03,0.00,2703.03,Recebimento titulo AR-0001993
SRC-FIN-IN-0001913,2024-11-23,operating,accounts_receivable,2758.35,0.00,2758.35,Recebimento titulo AR-0001994
SRC-FIN-IN-0001914,2024-12-10,operating,accounts_receivable,2778.37,0.00,2778.37,Recebimento titulo AR-0001995
SRC-FIN-IN-0001915,2024-12-14,operating,accounts_receivable,1650.98,0.00,1650.98,Recebimento titulo AR-0001996
SRC-FIN-IN-0001916,2024-12-29,operating,accounts_receivable,1650.98,0.00,1650.98,Recebimento titulo AR-0001997
SRC-FIN-IN-0001917,2025-01-14,operating,accounts_receivable,3325.25,0.00,3325.25,Recebimento titulo AR-0001998
SRC-FIN-IN-0001918,2025-02-15,operating,accounts_receivable,2610.60,0.00,2610.60,Recebimento titulo AR-0001999
SRC-FIN-IN-0001919,2025-03-20,operating,accounts_receivable,2662.77,0.00,2662.77,Recebimento titulo AR-0002000
SRC-FIN-IN-0001920,2025-04-19,operating,accounts_receivable,1573.56,0.00,1573.56,Recebimento titulo AR-0002001
SRC-FIN-IN-0001921,2025-05-04,operating,accounts_receivable,1573.56,0.00,1573.56,Recebimento titulo AR-0002002
SRC-FIN-IN-0001922,2025-05-19,operating,accounts_receivable,3168.21,0.00,3168.21,Recebimento titulo AR-0002003
SRC-FIN-IN-0001923,2025-06-19,operating,accounts_receivable,2952.93,0.00,2952.93,Recebimento titulo AR-0002004
SRC-FIN-IN-0001924,2025-07-21,operating,accounts_receivable,2972.18,0.00,2972.18,Recebimento titulo AR-0002005
SRC-FIN-IN-0001925,2025-08-21,operating,accounts_receivable,696.97,0.00,696.97,Recebimento titulo AR-0002006
SRC-FIN-IN-0001926,2025-09-05,operating,accounts_receivable,696.97,0.00,696.97,Recebimento titulo AR-0002007
SRC-FIN-IN-0001927,2025-09-20,operating,accounts_receivable,696.97,0.00,696.97,Recebimento titulo AR-0002008
SRC-FIN-IN-0001928,2025-10-05,operating,accounts_receivable,696.97,0.00,696.97,Recebimento titulo AR-0002009
SRC-FIN-IN-0001929,2025-09-22,operating,accounts_receivable,3049.62,0.00,3049.62,Recebimento titulo AR-0002010
SRC-FIN-IN-0001930,2025-10-24,operating,accounts_receivable,3046.06,0.00,3046.06,Recebimento titulo AR-0002011
SRC-FIN-IN-0001931,2025-12-27,operating,accounts_receivable,1792.27,0.00,1792.27,Recebimento titulo AR-0002013
SRC-FIN-IN-0001932,2026-01-11,operating,accounts_receivable,1792.27,0.00,1792.27,Recebimento titulo AR-0002014
SRC-FIN-IN-0001933,2026-02-09,operating,accounts_receivable,3625.89,0.00,3625.89,Recebimento titulo AR-0002015
SRC-FIN-IN-0001934,2026-03-05,operating,accounts_receivable,2822.34,0.00,2822.34,Recebimento titulo AR-0002016
SRC-FIN-IN-0001935,2026-04-07,operating,accounts_receivable,2817.38,0.00,2817.38,Recebimento titulo AR-0002017
SRC-FIN-IN-0001936,2026-05-07,operating,accounts_receivable,1650.56,0.00,1650.56,Recebimento titulo AR-0002018
SRC-FIN-IN-0001937,2026-05-22,operating,accounts_receivable,1650.56,0.00,1650.56,Recebimento titulo AR-0002019
SRC-FIN-IN-0001938,2026-06-09,operating,accounts_receivable,3294.47,0.00,3294.47,Recebimento titulo AR-0002020
SRC-FIN-IN-0001939,2026-07-11,operating,accounts_receivable,3084.12,0.00,3084.12,Recebimento titulo AR-0002021
SRC-FIN-IN-0001940,2026-08-13,operating,accounts_receivable,3077.32,0.00,3077.32,Recebimento titulo AR-0002022
SRC-FIN-IN-0001941,2026-09-14,operating,accounts_receivable,941.51,0.00,941.51,Recebimento titulo AR-0002023
SRC-FIN-IN-0001942,2026-09-29,operating,accounts_receivable,941.51,0.00,941.51,Recebimento titulo AR-0002024
SRC-FIN-IN-0001943,2026-10-14,operating,accounts_receivable,941.51,0.00,941.51,Recebimento titulo AR-0002025
SRC-FIN-IN-0001944,2024-10-05,operating,accounts_receivable,3357.70,0.00,3357.70,Recebimento titulo AR-0002026
SRC-FIN-IN-0001945,2024-11-07,operating,accounts_receivable,3375.91,0.00,3375.91,Recebimento titulo AR-0002027
SRC-FIN-IN-0001946,2024-12-18,operating,accounts_receivable,3438.22,0.00,3438.22,Recebimento titulo AR-0002028
SRC-FIN-IN-0001947,2025-01-07,operating,accounts_receivable,2039.34,0.00,2039.34,Recebimento titulo AR-0002029
SRC-FIN-IN-0001948,2025-01-22,operating,accounts_receivable,2039.34,0.00,2039.34,Recebimento titulo AR-0002030
SRC-FIN-IN-0001949,2025-02-07,operating,accounts_receivable,4100.07,0.00,4100.07,Recebimento titulo AR-0002031
SRC-FIN-IN-0001950,2025-03-11,operating,accounts_receivable,3213.22,0.00,3213.22,Recebimento titulo AR-0002032
SRC-FIN-IN-0001951,2025-04-12,operating,accounts_receivable,3229.65,0.00,3229.65,Recebimento titulo AR-0002033
SRC-FIN-IN-0001952,2025-04-13,operating,accounts_receivable,601.40,0.00,601.40,Recebimento titulo AR-0002034
SRC-FIN-IN-0001953,2025-04-28,operating,accounts_receivable,601.40,0.00,601.40,Recebimento titulo AR-0002035
SRC-FIN-IN-0001954,2025-05-13,operating,accounts_receivable,601.40,0.00,601.40,Recebimento titulo AR-0002036
SRC-FIN-IN-0001955,2025-05-15,operating,accounts_receivable,1828.85,0.00,1828.85,Recebimento titulo AR-0002037
SRC-FIN-IN-0001956,2025-06-16,operating,accounts_receivable,1716.06,0.00,1716.06,Recebimento titulo AR-0002038
SRC-FIN-IN-0001957,2025-07-19,operating,accounts_receivable,1738.60,0.00,1738.60,Recebimento titulo AR-0002039
SRC-FIN-IN-0001958,2025-08-17,operating,accounts_receivable,540.05,0.00,540.05,Recebimento titulo AR-0002040
SRC-FIN-IN-0001959,2025-09-01,operating,accounts_receivable,540.05,0.00,540.05,Recebimento titulo AR-0002041
SRC-FIN-IN-0001960,2025-09-16,operating,accounts_receivable,540.05,0.00,540.05,Recebimento titulo AR-0002042
SRC-FIN-IN-0001961,2025-09-18,operating,accounts_receivable,1806.52,0.00,1806.52,Recebimento titulo AR-0002043
SRC-FIN-IN-0001962,2025-10-20,operating,accounts_receivable,1815.44,0.00,1815.44,Recebimento titulo AR-0002044
SRC-FIN-IN-0001963,2025-12-05,operating,accounts_receivable,1823.91,0.00,1823.91,Recebimento titulo AR-0002045
SRC-FIN-IN-0001964,2025-12-22,operating,accounts_receivable,1080.84,0.00,1080.84,Recebimento titulo AR-0002046
SRC-FIN-IN-0001965,2026-01-06,operating,accounts_receivable,1080.84,0.00,1080.84,Recebimento titulo AR-0002047
SRC-FIN-IN-0001966,2026-02-02,operating,accounts_receivable,2170.62,0.00,2170.62,Recebimento titulo AR-0002048
SRC-FIN-IN-0001967,2026-03-07,operating,accounts_receivable,1721.21,0.00,1721.21,Recebimento titulo AR-0002049
