source_record_id,transaction_date,invoice_id,invoice_line_id,product_external_id,customer_external_id,gross_revenue,tax_amount,discount_amount,return_amount,net_revenue,quantity_sold,cogs_amount
SRC-SALE-005596,2024-11-25,NF-005596,1,PRD-01199,CLI-0273,5262.80,947.30,194.72,42.10,4078.68,8,3223.99
SRC-SALE-005597,2024-12-26,NF-005597,1,PRD-01212,CLI-0290,5304.10,954.74,206.86,42.43,4100.07,9,3271.57
SRC-SALE-005598,2025-01-27,NF-005598,1,PRD-01225,CLI-0307,4167.60,750.17,170.87,33.34,3213.22,1,2588.08
SRC-SALE-005599,2025-02-28,NF-005599,1,PRD-01238,CLI-0324,4199.80,755.96,180.59,33.60,3229.65,2,2625.71
SRC-SALE-005600,2025-03-01,NF-005600,1,PRD-01251,CLI-0006,2322.00,417.96,81.27,18.58,1804.19,3,1461.47
SRC-SALE-005601,2025-04-02,NF-005601,1,PRD-01264,CLI-0007,2359.80,424.76,87.31,18.88,1828.85,4,1495.17
SRC-SALE-005602,2025-05-03,NF-005602,1,PRD-01277,CLI-0008,2220.00,399.60,86.58,17.76,1716.06,5,1415.92
SRC-SALE-005603,2025-06-04,NF-005603,1,PRD-01290,CLI-0009,2255.00,405.90,92.46,18.04,1738.60,6,1447.71
SRC-SALE-005604,2025-07-05,NF-005604,1,PRD-01303,CLI-0010,2106.80,379.22,90.59,16.85,1620.14,7,1361.41
SRC-SALE-005605,2025-08-06,NF-005605,1,PRD-01316,CLI-0011,2325.00,418.50,81.38,18.60,1806.52,8,1512.18
SRC-SALE-005606,2025-09-07,NF-005606,1,PRD-01329,CLI-0012,2345.84,422.25,86.80,21.35,1815.44,9,1535.59
SRC-SALE-005607,2025-10-08,NF-005607,1,PRD-01342,CLI-0013,2366.26,425.93,92.28,24.14,1823.91,1,1558.89
SRC-SALE-005608,2025-11-09,NF-005608,1,PRD-00005,CLI-0014,2815.79,506.84,115.45,31.82,2161.68,2,1866.87
SRC-SALE-005609,2025-12-10,NF-005609,1,PRD-00018,CLI-0015,2838.89,511.00,122.07,35.20,2170.62,3,1894.11
SRC-SALE-005610,2026-01-11,NF-005610,1,PRD-00031,CLI-0001,2231.00,401.58,78.09,30.12,1721.21,4,1497.89
SRC-SALE-005611,2026-02-12,NF-005611,1,PRD-00044,CLI-0002,2248.24,404.68,83.18,32.82,1727.56,5,1518.91
SRC-SALE-005612,2026-03-13,NF-005612,1,PRD-00057,CLI-0003,2659.02,478.62,103.70,41.75,2034.95,6,1807.60
SRC-SALE-005613,2026-04-14,NF-005613,1,PRD-00070,CLI-0004,2678.36,482.10,109.81,45.00,2041.45,7,1832.00
SRC-SALE-005614,2026-05-15,NF-005614,1,PRD-00083,CLI-0005,2497.44,449.54,107.39,44.70,1895.81,8,1718.74
SRC-SALE-005615,2026-06-16,NF-005615,1,PRD-00096,CLI-0006,2514.50,452.61,88.01,47.78,1926.10,9,1741.04
SRC-SALE-005616,2026-07-17,NF-005616,1,PRD-00109,CLI-0007,2328.65,419.16,86.16,46.81,1776.52,1,1622.14
SRC-SALE-005617,2024-08-18,NF-005617,1,PRD-00122,CLI-0008,2745.00,494.10,107.06,21.96,2121.88,2,1647.00
SRC-SALE-005618,2024-09-19,NF-005618,1,PRD-00135,CLI-0009,2780.00,500.40,113.98,22.24,2143.38,3,1679.68
SRC-SALE-005619,2024-10-20,NF-005619,1,PRD-00148,CLI-0010,2815.00,506.70,121.05,22.52,2164.73,4,1712.65
SRC-SALE-005620,2024-11-21,NF-005620,1,PRD-00161,CLI-0011,3363.00,605.34,117.71,26.90,2613.05,5,2060.17
SRC-SALE-005621,2024-12-22,NF-005621,1,PRD-00174,CLI-0012,3404.30,612.77,125.96,27.23,2638.34,6,2099.77
SRC-SALE-005622,2025-01-23,NF-005622,1,PRD-00187,CLI-0013,2686.40,483.55,104.77,21.49,2076.59,7,1668.25
SRC-SALE-005623,2025-02-24,NF-005623,1,PRD-00200,CLI-0014,2718.60,489.35,111.46,21.75,2096.04,8,1699.67
SRC-SALE-005624,2025-03-25,NF-005624,1,PRD-00213,CLI-0015,3229.20,581.26,138.86,25.83,2483.25,9,2032.46
SRC-SALE-005625,2025-04-26,NF-005625,1,PRD-00226,CLI-0001,3267.00,588.06,114.35,26.14,2538.45,1,2069.97
SRC-SALE-005626,2025-05-27,NF-005626,1,PRD-00239,CLI-0002,3060.00,550.80,113.22,24.48,2371.50,2,1951.67
SRC-SALE-005627,2025-06-28,NF-005627,1,PRD-00252,CLI-0003,3095.00,557.10,120.71,24.76,2392.43,3,1986.99
SRC-SALE-005628,2025-07-01,NF-005628,1,PRD-00265,CLI-0004,2879.60,518.33,118.06,23.04,2220.17,4,1860.80
SRC-SALE-005629,2025-08-02,NF-005629,1,PRD-00278,CLI-0005,3165.00,569.70,136.10,25.32,2433.88,5,2058.52
SRC-SALE-005630,2025-09-03,NF-005630,1,PRD-00291,CLI-0006,3180.80,572.54,111.33,28.95,2467.98,6,2082.15
SRC-SALE-005631,2025-10-04,NF-005631,1,PRD-00304,CLI-0007,3196.18,575.31,118.26,32.60,2470.01,7,2105.64
SRC-SALE-005632,2025-11-05,NF-005632,1,PRD-00317,CLI-0008,3789.15,682.05,147.78,42.82,2916.50,8,2512.21
SRC-SALE-005633,2025-12-06,NF-005633,1,PRD-00330,CLI-0009,3806.30,685.13,156.06,47.20,2917.91,9,2539.56
SRC-SALE-005634,2026-01-07,NF-005634,1,PRD-00343,CLI-0010,2980.62,536.51,128.17,40.24,2275.70,1,2001.19
SRC-SALE-005635,2026-02-08,NF-005635,1,PRD-00356,CLI-0316,2993.22,538.78,104.76,43.70,2305.98,2,2022.22
SRC-SALE-005636,2026-03-09,NF-005636,1,PRD-00369,CLI-0333,3528.12,635.06,130.54,55.39,2707.13,3,2398.42
SRC-SALE-005637,2026-04-10,NF-005637,1,PRD-00382,CLI-0350,3542.01,637.56,138.14,59.51,2706.80,4,2422.73
SRC-SALE-005638,2026-05-11,NF-005638,1,PRD-00395,CLI-0367,3292.08,592.57,134.98,58.93,2505.60,5,2265.61
SRC-SALE-005639,2026-06-12,NF-005639,1,PRD-00408,CLI-0384,3304.10,594.74,142.08,62.78,2504.50,6,2287.76
SRC-SALE-005640,2026-07-13,NF-005640,1,PRD-00421,CLI-0401,3050.44,549.08,106.77,61.31,2333.28,7,2124.94
SRC-SALE-005641,2024-08-14,NF-005641,1,PRD-00434,CLI-0418,3585.00,645.30,132.65,28.68,2778.37,8,2151.00
SRC-SALE-005642,2024-09-15,NF-005642,1,PRD-00447,CLI-0435,3620.00,651.60,141.18,28.96,2798.26,9,2187.20
SRC-SALE-005643,2024-10-16,NF-005643,1,PRD-00460,CLI-0452,3655.00,657.90,149.86,29.24,2818.00,1,2223.70
SRC-SALE-005644,2024-11-17,NF-005644,1,PRD-00473,CLI-0469,4354.20,783.76,187.23,34.83,3348.38,2,2667.38
SRC-SALE-005645,2024-12-18,NF-005645,1,PRD-00486,CLI-0486,4395.50,791.19,153.84,35.16,3415.31,3,2711.14
SRC-SALE-005646,2025-01-19,NF-005646,1,PRD-00499,CLI-0503,3459.20,622.66,127.99,27.67,2680.88,4,2148.16
SRC-SALE-005647,2025-02-20,NF-005647,1,PRD-00512,CLI-0520,3491.40,628.45,136.16,27.93,2698.86,5,2182.82
SRC-SALE-005648,2025-03-21,NF-005648,1,PRD-00525,CLI-0537,4136.40,744.55,169.59,33.09,3189.17,6,2603.45
SRC-SALE-005649,2025-04-22,NF-005649,1,PRD-00538,CLI-0554,4174.20,751.36,179.49,33.39,3209.96,7,2644.77
SRC-SALE-005650,2025-05-23,NF-005650,1,PRD-00551,CLI-0571,3900.00,702.00,136.50,31.20,3030.30,8,2487.42
SRC-SALE-005651,2025-06-24,NF-005651,1,PRD-00564,CLI-0588,3935.00,708.30,145.60,31.48,3049.62,9,2526.27
SRC-SALE-005652,2025-07-25,NF-005652,1,PRD-00577,CLI-0605,3652.40,657.43,142.44,29.22,2823.31,1,2360.18
SRC-SALE-005653,2025-08-26,NF-005653,1,PRD-00590,CLI-0002,4005.00,720.90,164.21,32.04,3087.85,2,2604.85
SRC-SALE-005654,2025-09-27,NF-005654,1,PRD-00603,CLI-0019,4015.76,722.84,172.68,36.54,3083.70,3,2628.72
SRC-SALE-005655,2025-10-28,NF-005655,1,PRD-00616,CLI-0036,4026.10,724.70,140.91,41.07,3119.42,4,2652.39
SRC-SALE-005656,2025-11-01,NF-005656,1,PRD-00629,CLI-0053,4762.50,857.25,176.21,53.82,3675.22,5,3157.54
SRC-SALE-005657,2025-12-02,NF-005657,1,PRD-00642,CLI-0070,4773.71,859.27,186.17,59.19,3669.08,6,3185.02
SRC-SALE-005658,2026-01-03,NF-005658,1,PRD-00655,CLI-0087,3730.23,671.44,152.94,50.36,2855.49,7,2504.48
SRC-SALE-005659,2026-02-04,NF-005659,1,PRD-00668,CLI-0104,3738.20,672.88,160.74,54.58,2850.00,8,2525.53
SRC-SALE-005660,2026-03-05,NF-005660,1,PRD-00681,CLI-0121,4397.22,791.50,153.90,69.04,3382.78,9,2989.23
SRC-SALE-005661,2026-04-06,NF-005661,1,PRD-00694,CLI-0138,4405.67,793.02,163.01,74.02,3375.62,1,3013.48
SRC-SALE-005662,2026-05-07,NF-005662,1,PRD-00707,CLI-0155,4086.72,735.61,159.38,73.15,3118.58,2,2812.48
SRC-SALE-005663,2026-06-08,NF-005663,1,PRD-00720,CLI-0172,4093.70,736.87,167.84,77.78,3111.21,3,2834.48
SRC-SALE-005664,2026-07-09,NF-005664,1,PRD-00733,CLI-0189,3772.24,679.00,162.21,75.82,2855.21,4,2627.74
SRC-SALE-005665,2024-08-10,NF-005665,1,PRD-00746,CLI-0206,4425.00,796.50,154.88,35.40,3438.22,5,2655.00
SRC-SALE-005666,2024-09-11,NF-005666,1,PRD-00759,CLI-0223,4460.00,802.80,165.02,35.68,3456.50,6,2694.73
SRC-SALE-005667,2024-10-12,NF-005667,1,PRD-00772,CLI-0240,4495.00,809.10,175.31,35.96,3474.63,7,2734.76
SRC-SALE-005668,2024-11-13,NF-005668,1,PRD-00785,CLI-0257,5345.40,962.17,219.16,42.76,4121.31,8,3274.59
SRC-SALE-005669,2024-12-14,NF-005669,1,PRD-00798,CLI-0274,5386.70,969.61,231.63,43.09,4142.37,9,3322.52
SRC-SALE-005670,2025-01-15,NF-005670,1,PRD-00811,CLI-0291,1978.00,356.04,69.23,15.82,1536.91,1,1228.34
SRC-SALE-005671,2025-02-16,NF-005671,1,PRD-00824,CLI-0308,2010.20,361.84,74.38,16.08,1557.90,2,1256.78
SRC-SALE-005672,2025-03-17,NF-005672,1,PRD-00837,CLI-0325,2397.60,431.57,93.51,19.18,1853.34,3,1509.05
SRC-SALE-005673,2025-04-18,NF-005673,1,PRD-00850,CLI-0342,2435.40,438.37,99.85,19.48,1877.70,4,1543.07
SRC-SALE-005674,2025-05-19,NF-005674,1,PRD-00863,CLI-0359,2290.00,412.20,98.47,18.32,1761.01,5,1460.56
SRC-SALE-005675,2025-06-20,NF-005675,1,PRD-00876,CLI-0376,2325.00,418.50,81.38,18.60,1806.52,6,1492.65
SRC-SALE-005676,2025-07-21,NF-005676,1,PRD-00889,CLI-0393,2171.20,390.82,80.33,17.37,1682.68,7,1403.03
SRC-SALE-005677,2025-08-22,NF-005677,1,PRD-00902,CLI-0410,2395.00,431.10,93.41,19.16,1851.33,8,1557.71
SRC-SALE-005678,2025-09-23,NF-005678,1,PRD-00915,CLI-0427,2415.42,434.78,99.03,21.98,1859.63,9,1581.13
SRC-SALE-005679,2025-10-24,NF-005679,1,PRD-00928,CLI-0444,2435.42,438.38,104.72,24.84,1867.48,1,1604.45
SRC-SALE-005680,2025-11-25,NF-005680,1,PRD-00941,CLI-0461,2896.90,521.44,101.39,32.73,2241.34,2,1920.64
SRC-SALE-005681,2025-12-26,NF-005681,1,PRD-00954,CLI-0478,2919.51,525.51,108.02,36.20,2249.78,3,1947.90
SRC-SALE-005682,2026-01-27,NF-005682,1,PRD-00967,CLI-0495,2293.47,412.82,89.45,30.96,1760.24,4,1539.84
SRC-SALE-005683,2026-02-28,NF-005683,1,PRD-00980,CLI-0512,2310.32,415.86,94.72,33.73,1766.01,5,1560.85
SRC-SALE-005684,2026-03-01,NF-005684,1,PRD-00993,CLI-0529,2731.45,491.66,117.45,42.88,2079.46,6,1856.84
SRC-SALE-005685,2026-04-02,NF-005685,1,PRD-01006,CLI-0546,2750.33,495.06,96.26,46.21,2112.80,7,1881.23
SRC-SALE-005686,2026-05-03,NF-005686,1,PRD-01019,CLI-0563,2563.66,461.46,94.86,45.89,1961.45,8,1764.31
SRC-SALE-005687,2026-06-04,NF-005687,1,PRD-01032,CLI-0580,2580.30,464.45,100.63,49.03,1966.19,9,1786.60
SRC-SALE-005688,2026-07-05,NF-005688,1,PRD-01045,CLI-0597,2388.80,429.98,97.94,48.01,1812.87,1,1664.04
SRC-SALE-005689,2024-08-06,NF-005689,1,PRD-01058,CLI-0614,2815.00,506.70,121.05,22.52,2164.73,2,1689.00
SRC-SALE-005690,2024-09-07,NF-005690,1,PRD-01071,CLI-0011,2850.00,513.00,99.75,22.80,2214.45,3,1721.97
SRC-SALE-005691,2024-10-08,NF-005691,1,PRD-01084,CLI-0028,2885.00,519.30,106.75,23.08,2235.87,4,1755.23
SRC-SALE-005692,2024-11-09,NF-005692,1,PRD-01097,CLI-0045,3445.60,620.21,134.38,27.56,2663.45,5,2110.77
SRC-SALE-005693,2024-12-10,NF-005693,1,PRD-01110,CLI-0062,3486.90,627.64,142.96,27.90,2688.40,6,2150.72
SRC-SALE-005694,2025-01-11,NF-005694,1,PRD-01123,CLI-0079,2750.80,495.14,118.28,22.01,2115.37,7,1708.25
SRC-SALE-005695,2025-02-12,NF-005695,1,PRD-01136,CLI-0096,2783.00,500.94,97.41,22.26,2162.39,8,1739.93
SRC-SALE-005696,2025-03-13,NF-005696,1,PRD-01149,CLI-0113,3304.80,594.86,122.28,26.44,2561.22,9,2080.04
SRC-SALE-005697,2025-04-14,NF-005697,1,PRD-01162,CLI-0130,3342.60,601.67,130.36,26.74,2583.83,1,2117.87
SRC-SALE-005698,2025-05-15,NF-005698,1,PRD-01175,CLI-0147,3130.00,563.40,128.33,25.04,2413.23,2,1996.31
SRC-SALE-005699,2025-06-16,NF-005699,1,PRD-01188,CLI-0164,3165.00,569.70,136.10,25.32,2433.88,3,2031.93
SRC-SALE-005700,2025-07-17,NF-005700,1,PRD-01201,CLI-0001,2944.00,529.92,103.04,23.55,2287.49,4,1902.41
SRC-SALE-005701,2025-08-18,NF-005701,1,PRD-01214,CLI-0002,3235.00,582.30,119.70,25.88,2507.12,5,2104.04
SRC-SALE-005702,2025-09-19,NF-005702,1,PRD-01227,CLI-0003,3250.38,585.07,126.76,29.58,2508.97,6,2127.70
SRC-SALE-005703,2025-10-20,NF-005703,1,PRD-01240,CLI-0004,3265.34,587.76,133.88,33.31,2510.39,7,2151.21
SRC-SALE-005704,2025-11-21,NF-005704,1,PRD-01253,CLI-0005,3870.26,696.65,166.42,43.73,2963.46,8,2565.98
SRC-SALE-005705,2025-12-22,NF-005705,1,PRD-01266,CLI-0006,3886.92,699.65,136.04,48.20,3003.03,9,2593.35
SRC-SALE-005706,2026-01-23,NF-005706,1,PRD-01279,CLI-0007,3043.08,547.75,112.59,41.08,2341.66,1,2043.12
SRC-SALE-005707,2026-02-24,NF-005707,1,PRD-01292,CLI-0008,3055.30,549.95,119.16,44.61,2341.58,2,2064.16
SRC-SALE-005708,2026-03-25,NF-005708,1,PRD-01305,CLI-0009,3600.55,648.10,147.62,56.53,2748.30,3,2447.65
SRC-SALE-005709,2026-04-26,NF-005709,1,PRD-01318,CLI-0010,3613.98,650.52,155.40,60.71,2747.35,4,2471.96
SRC-SALE-005710,2026-05-27,NF-005710,1,PRD-01331,CLI-0011,3358.30,604.49,117.54,60.11,2576.16,5,2311.18
SRC-SALE-005711,2026-06-28,NF-005711,1,PRD-01344,CLI-0012,3369.90,606.58,124.69,64.03,2574.60,6,2333.32
SRC-SALE-005712,2026-07-01,NF-005712,1,PRD-00007,CLI-0013,3110.59,559.91,121.31,62.52,2366.85,7,2166.84
SRC-SALE-005713,2024-08-02,NF-005713,1,PRD-00020,CLI-0014,3655.00,657.90,149.86,29.24,2818.00,8,2193.00
SRC-SALE-005714,2024-09-03,NF-005714,1,PRD-00033,CLI-0015,3690.00,664.20,158.67,29.52,2837.61,9,2229.50
SRC-SALE-005715,2024-10-04,NF-005715,1,PRD-00046,CLI-0001,3725.00,670.50,130.38,29.80,2894.32,1,2266.29
SRC-SALE-005716,2024-11-05,NF-005716,1,PRD-00059,CLI-0002,4436.80,798.62,164.16,35.49,3438.53,2,2717.98
SRC-SALE-005717,2024-12-06,NF-005717,1,PRD-00072,CLI-0003,4478.10,806.06,174.65,35.82,3461.57,3,2762.09
SRC-SALE-005718,2025-01-07,NF-005718,1,PRD-00085,CLI-0004,3523.60,634.25,144.47,28.19,2716.69,4,2188.16
SRC-SALE-005719,2025-02-08,NF-005719,1,PRD-00098,CLI-0005,3555.80,640.04,152.90,28.45,2734.41,5,2223.09
SRC-SALE-005720,2025-03-09,NF-005720,1,PRD-00111,CLI-0006,4212.00,758.16,147.42,33.70,3272.72,6,2651.03
SRC-SALE-005721,2025-04-10,NF-005721,1,PRD-00124,CLI-0007,4249.80,764.96,157.24,34.00,3293.60,7,2692.67
SRC-SALE-005722,2025-05-11,NF-005722,1,PRD-00137,CLI-0008,3970.00,714.60,154.83,31.76,3068.81,8,2532.07
SRC-SALE-005723,2025-06-12,NF-005723,1,PRD-00150,CLI-0009,4005.00,720.90,164.21,32.04,3087.85,9,2571.21
SRC-SALE-005724,2025-07-13,NF-005724,1,PRD-00163,CLI-0010,3716.80,669.02,159.82,29.73,2858.23,1,2401.80
SRC-SALE-005725,2025-08-14,NF-005725,1,PRD-00176,CLI-0011,4075.00,733.50,142.63,32.60,3166.27,2,2650.38
SRC-SALE-005726,2025-09-15,NF-005726,1,PRD-00189,CLI-0012,4085.34,735.36,151.16,37.18,3161.64,3,2674.26
SRC-SALE-005727,2025-10-16,NF-005727,1,PRD-00202,CLI-0013,4095.26,737.15,159.72,41.77,3156.62,4,2697.96
SRC-SALE-005728,2025-11-17,NF-005728,1,PRD-00215,CLI-0014,4843.62,871.85,198.59,54.73,3718.45,5,3211.32
SRC-SALE-005729,2025-12-18,NF-005729,1,PRD-00228,CLI-0015,4854.33,873.78,208.74,60.19,3711.62,6,3238.81
SRC-SALE-005730,2026-01-19,NF-005730,1,PRD-00241,CLI-0001,3792.70,682.69,132.74,51.20,2926.07,7,2546.42
SRC-SALE-005731,2026-02-20,NF-005731,1,PRD-00254,CLI-0002,3800.28,684.05,140.61,55.48,2920.14,8,2567.47
SRC-SALE-005732,2026-03-21,NF-005732,1,PRD-00267,CLI-0003,4469.64,804.54,174.32,70.17,3420.61,9,3038.46
SRC-SALE-005733,2026-04-22,NF-005733,1,PRD-00280,CLI-0004,4477.64,805.98,183.58,75.22,3412.86,1,3062.71
SRC-SALE-005734,2026-05-23,NF-005734,1,PRD-00293,CLI-0005,4152.94,747.53,178.58,74.34,3152.49,2,2858.05
SRC-SALE-005735,2026-06-24,NF-005735,1,PRD-00306,CLI-0156,4159.50,748.71,145.58,79.03,3186.18,3,2880.04
SRC-SALE-005736,2026-07-25,NF-005736,1,PRD-00319,CLI-0173,3832.39,689.83,141.80,77.03,2923.73,4,2669.64
SRC-SALE-005737,2024-08-26,NF-005737,1,PRD-00332,CLI-0190,4495.00,809.10,175.31,35.96,3474.63,5,2697.00
SRC-SALE-005738,2024-09-27,NF-005738,1,PRD-00345,CLI-0207,4530.00,815.40,185.73,36.24,3492.63,6,2737.03
SRC-SALE-005739,2024-10-28,NF-005739,1,PRD-00358,CLI-0224,4565.00,821.70,196.30,36.52,3510.48,7,2777.35
SRC-SALE-005740,2024-11-01,NF-005740,1,PRD-00371,CLI-0241,2537.00,456.66,88.80,20.30,1971.24,8,1554.17
SRC-SALE-005741,2024-12-02,NF-005741,1,PRD-00384,CLI-0258,2578.30,464.09,95.40,20.63,1998.18,9,1590.30
SRC-SALE-005742,2025-01-03,NF-005742,1,PRD-00397,CLI-0275,2042.40,367.63,79.65,16.34,1578.78,1,1268.33
SRC-SALE-005743,2025-02-04,NF-005743,1,PRD-00410,CLI-0292,2074.60,373.43,85.06,16.60,1599.51,2,1297.04
SRC-SALE-005744,2025-03-05,NF-005744,1,PRD-00423,CLI-0309,2473.20,445.18,106.35,19.79,1901.88,3,1556.63
SRC-SALE-005745,2025-04-06,NF-005745,1,PRD-00436,CLI-0326,2511.00,451.98,87.89,20.09,1951.04,4,1590.97
SRC-SALE-005746,2025-05-07,NF-005746,1,PRD-00449,CLI-0343,2360.00,424.80,87.32,18.88,1829.00,5,1505.21
SRC-SALE-005747,2025-06-08,NF-005747,1,PRD-00462,CLI-0360,2395.00,431.10,93.41,19.16,1851.33,6,1537.59
SRC-SALE-005748,2025-07-09,NF-005748,1,PRD-00475,CLI-0377,2235.60,402.41,91.66,17.88,1723.65,7,1444.64
SRC-SALE-005749,2025-08-10,NF-005749,1,PRD-00488,CLI-0394,2465.00,443.70,106.00,19.72,1895.58,8,1603.24
SRC-SALE-005750,2025-09-11,NF-005750,1,PRD-00501,CLI-0411,2485.00,447.30,86.98,22.61,1928.11,9,1626.68
SRC-SALE-005751,2025-10-12,NF-005751,1,PRD-00514,CLI-0428,2504.58,450.82,92.67,25.55,1935.54,1,1650.02
SRC-SALE-005752,2025-11-13,NF-005752,1,PRD-00527,CLI-0445,2978.01,536.04,116.14,33.65,2292.18,2,1974.42
SRC-SALE-005753,2025-12-14,NF-005753,1,PRD-00540,CLI-0462,3000.13,540.02,123.01,37.20,2299.90,3,2001.69
SRC-SALE-005754,2026-01-15,NF-005754,1,PRD-00553,CLI-0479,2355.94,424.07,101.31,31.81,1798.75,4,1581.78
SRC-SALE-005755,2026-02-16,NF-005755,1,PRD-00566,CLI-0496,2372.40,427.03,83.03,34.64,1827.70,5,1602.79
SRC-SALE-005756,2026-03-17,NF-005756,1,PRD-00579,CLI-0513,2803.87,504.70,103.74,44.02,2151.41,6,1906.07
SRC-SALE-005757,2026-04-18,NF-005757,1,PRD-00592,CLI-0530,2822.30,508.01,110.07,47.41,2156.81,7,1930.45
SRC-SALE-005758,2026-05-19,NF-005758,1,PRD-00605,CLI-0547,2629.88,473.38,107.83,47.07,2001.60,8,1809.88
SRC-SALE-005759,2026-06-20,NF-005759,1,PRD-00618,CLI-0564,2646.10,476.30,113.78,50.28,2005.74,9,1832.16
SRC-SALE-005760,2026-07-21,NF-005760,1,PRD-00631,CLI-0581,2448.95,440.81,85.71,49.22,1873.21,1,1705.94
SRC-SALE-005761,2024-08-22,NF-005761,1,PRD-00644,CLI-0598,2885.00,519.30,106.75,23.08,2235.87,2,1731.00
SRC-SALE-005762,2024-09-23,NF-005762,1,PRD-00657,CLI-0615,2920.00,525.60,113.88,23.36,2257.16,3,1764.26
SRC-SALE-005763,2024-10-24,NF-005763,1,PRD-00670,CLI-0012,2955.00,531.90,121.16,23.64,2278.30,4,1797.82
SRC-SALE-005764,2024-11-25,NF-005764,1,PRD-00683,CLI-0029,3528.20,635.08,151.71,28.23,2713.18,5,2161.38
SRC-SALE-005765,2024-12-26,NF-005765,1,PRD-00696,CLI-0046,3569.50,642.51,124.93,28.56,2773.50,6,2201.67
SRC-SALE-005766,2025-01-27,NF-005766,1,PRD-00709,CLI-0063,2815.20,506.74,104.16,22.52,2181.78,7,1748.24
SRC-SALE-005767,2025-02-28,NF-005767,1,PRD-00722,CLI-0080,2847.40,512.53,111.05,22.78,2201.04,8,1780.19
SRC-SALE-005768,2025-03-01,NF-005768,1,PRD-00735,CLI-0097,3380.40,608.47,138.60,27.04,2606.29,9,2127.62
SRC-SALE-005769,2025-04-02,NF-005769,1,PRD-00748,CLI-0114,3418.20,615.28,146.98,27.35,2628.59,1,2165.77
SRC-SALE-005770,2025-05-03,NF-005770,1,PRD-00761,CLI-0131,3200.00,576.00,112.00,25.60,2486.40,2,2040.96
SRC-SALE-005771,2025-06-04,NF-005771,1,PRD-00774,CLI-0148,3235.00,582.30,119.70,25.88,2507.12,3,2076.87
SRC-SALE-005772,2025-07-05,NF-005772,1,PRD-00787,CLI-0165,3008.40,541.51,117.33,24.07,2325.49,4,1944.03
SRC-SALE-005773,2025-08-06,NF-005773,1,PRD-00800,CLI-0182,3305.00,594.90,135.51,26.44,2548.15,5,2149.57
SRC-SALE-005774,2025-09-07,NF-005774,1,PRD-00813,CLI-0199,3319.96,597.59,142.76,30.21,2549.40,6,2173.25
SRC-SALE-005775,2025-10-08,NF-005775,1,PRD-00826,CLI-0216,3334.50,600.21,116.71,34.01,2583.57,7,2196.77
SRC-SALE-005776,2025-11-09,NF-005776,1,PRD-00839,CLI-0233,3951.37,711.25,146.20,44.65,3049.27,8,2619.76
SRC-SALE-005777,2025-12-10,NF-005777,1,PRD-00852,CLI-0250,3967.54,714.16,154.73,49.20,3049.45,9,2647.14
SRC-SALE-005778,2026-01-11,NF-005778,1,PRD-00865,CLI-0267,3105.55,559.00,127.33,41.92,2377.30,1,2085.07
SRC-SALE-005779,2026-02-12,NF-005779,1,PRD-00878,CLI-0284,3117.38,561.13,134.05,45.51,2376.69,2,2106.10
SRC-SALE-005780,2026-03-13,NF-005780,1,PRD-00891,CLI-0301,3672.97,661.13,128.55,57.67,2825.62,3,2496.89
SRC-SALE-005781,2026-04-14,NF-005781,1,PRD-00904,CLI-0318,3685.95,663.47,136.38,61.92,2824.18,4,2521.19
SRC-SALE-005782,2026-05-15,NF-005782,1,PRD-00917,CLI-0335,3424.52,616.41,133.56,61.30,2613.25,5,2356.75
SRC-SALE-005783,2026-06-16,NF-005783,1,PRD-00930,CLI-0352,3435.70,618.43,140.86,65.28,2611.13,6,2378.88
SRC-SALE-005784,2026-07-17,NF-005784,1,PRD-00943,CLI-0369,3170.74,570.73,136.34,63.73,2399.94,7,2208.74
SRC-SALE-005785,2024-08-18,NF-005785,1,PRD-00956,CLI-0386,3725.00,670.50,130.38,29.80,2894.32,8,2235.00
SRC-SALE-005786,2024-09-19,NF-005786,1,PRD-00969,CLI-0403,3760.00,676.80,139.12,30.08,2914.00,9,2271.79
SRC-SALE-005787,2024-10-20,NF-005787,1,PRD-00982,CLI-0420,3795.00,683.10,148.01,30.36,2933.53,1,2308.88
SRC-SALE-005788,2024-11-21,NF-005788,1,PRD-00995,CLI-0437,4519.40,813.49,185.30,36.16,3484.45,2,2768.58
SRC-SALE-005789,2024-12-22,NF-005789,1,PRD-01008,CLI-0454,4560.70,820.93,196.11,36.49,3507.17,3,2813.04
SRC-SALE-005790,2025-01-23,NF-005790,1,PRD-01021,CLI-0471,3588.00,645.84,125.58,28.70,2787.88,4,2228.15
SRC-SALE-005791,2025-02-24,NF-005791,1,PRD-01034,CLI-0488,3620.20,651.64,133.95,28.96,2805.65,5,2263.35
SRC-SALE-005792,2025-03-25,NF-005792,1,PRD-01047,CLI-0505,4287.60,771.77,167.22,34.30,3314.31,6,2698.62
SRC-SALE-005793,2025-04-26,NF-005793,1,PRD-01060,CLI-0522,4325.40,778.57,177.34,34.60,3334.89,7,2740.57
SRC-SALE-005794,2025-05-27,NF-005794,1,PRD-01073,CLI-0539,4040.00,727.20,173.72,32.32,3106.76,8,2576.71
SRC-SALE-005795,2025-06-28,NF-005795,1,PRD-01086,CLI-0556,4075.00,733.50,142.63,32.60,3166.27,9,2616.15
SRC-SALE-005796,2025-07-01,NF-005796,1,PRD-01099,CLI-0573,3781.20,680.62,139.90,30.25,2930.43,1,2443.41
