receipt_id,receivable_id,customer_external_id,received_date,amount_received,payment_method
RC-0002085,AR-0002170,CLI-0047,2025-06-27,2413.23,PIX
RC-0002086,AR-0002171,CLI-0064,2025-07-29,2433.88,Transferencia
RC-0002087,AR-0002172,CLI-0001,2025-08-29,571.87,Boleto
RC-0002088,AR-0002173,CLI-0001,2025-09-13,571.87,Boleto
RC-0002089,AR-0002174,CLI-0001,2025-09-28,571.87,Boleto
RC-0002090,AR-0002175,CLI-0001,2025-10-13,571.87,Boleto
RC-0002091,AR-0002176,CLI-0002,2025-10-01,2507.12,PIX
RC-0002092,AR-0002177,CLI-0003,2025-11-03,2508.97,Transferencia
RC-0002093,AR-0002178,CLI-0004,2025-12-02,2510.39,Boleto
RC-0002094,AR-0002179,CLI-0005,2026-01-03,1481.73,PIX
RC-0002095,AR-0002180,CLI-0005,2026-01-18,1481.73,PIX
RC-0002096,AR-0002181,CLI-0006,2026-02-11,3003.03,Transferencia
RC-0002097,AR-0002182,CLI-0007,2026-03-16,2341.66,Boleto
RC-0002098,AR-0002183,CLI-0008,2026-04-18,2341.58,PIX
RC-0002099,AR-0002184,CLI-0009,2026-05-18,1374.15,Transferencia
RC-0002100,AR-0002185,CLI-0009,2026-06-02,1374.15,Transferencia
RC-0002101,AR-0002186,CLI-0010,2026-06-20,2747.35,Boleto
RC-0002102,AR-0002187,CLI-0011,2026-07-22,2576.16,PIX
RC-0002103,AR-0002188,CLI-0012,2026-08-24,2574.60,Transferencia
RC-0002104,AR-0002192,CLI-0014,2024-09-14,2818.00,PIX
RC-0002105,AR-0002193,CLI-0015,2024-10-16,2837.61,Transferencia
RC-0002106,AR-0002194,CLI-0001,2024-11-16,2894.32,Boleto
RC-0002107,AR-0002195,CLI-0002,2024-12-18,1719.26,PIX
RC-0002108,AR-0002196,CLI-0002,2025-01-02,1719.26,PIX
RC-0002109,AR-0002197,CLI-0003,2025-01-18,3461.57,Transferencia
RC-0002110,AR-0002198,CLI-0004,2025-02-19,2716.69,Boleto
RC-0002111,AR-0002199,CLI-0005,2025-03-24,2734.41,PIX
RC-0002112,AR-0002200,CLI-0006,2025-04-23,1090.91,Transferencia
RC-0002113,AR-0002201,CLI-0006,2025-05-08,1090.91,Transferencia
RC-0002114,AR-0002202,CLI-0006,2025-05-23,1090.91,Transferencia
RC-0002115,AR-0002203,CLI-0007,2025-05-23,3293.60,Boleto
RC-0002116,AR-0002204,CLI-0008,2025-06-23,3068.81,PIX
RC-0002117,AR-0002205,CLI-0009,2025-07-25,3087.85,Transferencia
RC-0002118,AR-0002206,CLI-0010,2025-08-25,952.74,Boleto
RC-0002119,AR-0002207,CLI-0010,2025-09-09,952.74,Boleto
RC-0002120,AR-0002208,CLI-0010,2025-09-24,952.74,Boleto
RC-0002121,AR-0002209,CLI-0011,2025-09-26,3166.27,PIX
RC-0002122,AR-0002210,CLI-0012,2025-10-28,3161.64,Transferencia
RC-0002123,AR-0002212,CLI-0014,2025-12-31,1859.22,PIX
RC-0002124,AR-0002213,CLI-0014,2026-01-15,1859.22,PIX
RC-0002125,AR-0002214,CLI-0015,2026-02-13,3711.62,Transferencia
RC-0002126,AR-0002215,CLI-0001,2026-03-09,2926.07,Boleto
RC-0002127,AR-0002216,CLI-0002,2026-04-11,2920.14,PIX
RC-0002128,AR-0002217,CLI-0003,2026-05-11,1710.30,Transferencia
RC-0002129,AR-0002218,CLI-0003,2026-05-26,1710.30,Transferencia
RC-0002130,AR-0002219,CLI-0004,2026-06-13,3412.86,Boleto
RC-0002131,AR-0002220,CLI-0005,2026-07-15,3152.49,PIX
RC-0002132,AR-0002221,CLI-0056,2026-08-17,3186.18,Transferencia
RC-0002133,AR-0002222,CLI-0073,2026-09-18,974.58,Boleto
RC-0002134,AR-0002223,CLI-0073,2026-10-03,974.58,Boleto
RC-0002135,AR-0002224,CLI-0073,2026-10-18,974.58,Boleto
RC-0002136,AR-0002225,CLI-0090,2024-10-09,3474.63,PIX
RC-0002137,AR-0002226,CLI-0107,2024-11-11,3492.63,Transferencia
RC-0002138,AR-0002227,CLI-0124,2024-12-10,3510.48,Boleto
RC-0002139,AR-0002228,CLI-0141,2024-12-14,657.08,PIX
RC-0002140,AR-0002229,CLI-0141,2024-12-29,657.08,PIX
RC-0002141,AR-0002230,CLI-0141,2025-01-13,657.08,PIX
RC-0002142,AR-0002231,CLI-0158,2025-01-14,1998.18,Transferencia
RC-0002143,AR-0002232,CLI-0175,2025-02-15,1578.78,Boleto
RC-0002144,AR-0002233,CLI-0192,2025-03-19,1599.51,PIX
RC-0002145,AR-0002234,CLI-0209,2025-04-17,950.94,Transferencia
RC-0002146,AR-0002235,CLI-0209,2025-05-02,950.94,Transferencia
RC-0002147,AR-0002236,CLI-0226,2025-05-19,1951.04,Boleto
RC-0002148,AR-0002237,CLI-0243,2025-06-20,1829.00,PIX
RC-0002149,AR-0002239,CLI-0277,2025-08-21,574.55,Boleto
RC-0002150,AR-0002240,CLI-0277,2025-09-05,574.55,Boleto
RC-0002151,AR-0002241,CLI-0277,2025-09-20,574.55,Boleto
RC-0002152,AR-0002242,CLI-0294,2025-09-22,1895.58,PIX
RC-0002153,AR-0002243,CLI-0311,2025-10-24,1928.11,Transferencia
RC-0002154,AR-0002244,CLI-0328,2025-11-24,1935.54,Boleto
RC-0002155,AR-0002245,CLI-0345,2025-12-26,1146.09,PIX
RC-0002156,AR-0002246,CLI-0345,2026-01-10,1146.09,PIX
RC-0002157,AR-0002247,CLI-0362,2026-02-06,2299.90,Transferencia
RC-0002158,AR-0002248,CLI-0379,2026-03-11,1798.75,Boleto
RC-0002159,AR-0002249,CLI-0396,2026-04-13,1827.70,PIX
RC-0002160,AR-0002250,CLI-0413,2026-05-13,1075.70,Transferencia
RC-0002161,AR-0002251,CLI-0413,2026-05-28,1075.70,Transferencia
RC-0002162,AR-0002252,CLI-0430,2026-06-06,2156.81,Boleto
RC-0002163,AR-0002253,CLI-0447,2026-07-08,2001.60,PIX
RC-0002164,AR-0002254,CLI-0464,2026-08-10,2005.74,Transferencia
RC-0002165,AR-0002259,CLI-0498,2024-10-04,2235.87,PIX
RC-0002166,AR-0002260,CLI-0515,2024-11-05,2257.16,Transferencia
RC-0002167,AR-0002261,CLI-0532,2024-12-06,2278.30,Boleto
RC-0002168,AR-0002262,CLI-0549,2025-01-08,1356.59,PIX
RC-0002169,AR-0002263,CLI-0549,2025-01-23,1356.59,PIX
RC-0002170,AR-0002264,CLI-0566,2025-02-09,2773.50,Transferencia
RC-0002171,AR-0002265,CLI-0583,2025-03-11,2181.78,Boleto
RC-0002172,AR-0002266,CLI-0600,2025-04-12,2201.04,PIX
RC-0002173,AR-0002267,CLI-0617,2025-04-13,1303.14,Transferencia
RC-0002174,AR-0002268,CLI-0617,2025-04-28,1303.14,Transferencia
RC-0002175,AR-0002269,CLI-0014,2025-05-15,2628.59,Boleto
RC-0002176,AR-0002270,CLI-0031,2025-06-15,2486.40,PIX
RC-0002177,AR-0002271,CLI-0048,2025-07-17,2507.12,Transferencia
RC-0002178,AR-0002275,CLI-0082,2025-09-19,2548.15,PIX
RC-0002179,AR-0002276,CLI-0099,2025-10-22,2549.40,Transferencia
RC-0002180,AR-0002277,CLI-0116,2025-11-20,2583.57,Boleto
RC-0002181,AR-0002278,CLI-0133,2025-12-22,1524.64,PIX
RC-0002182,AR-0002279,CLI-0133,2026-01-06,1524.64,PIX
RC-0002183,AR-0002280,CLI-0150,2026-01-30,3049.45,Transferencia
RC-0002184,AR-0002281,CLI-0167,2026-03-04,2377.30,Boleto
RC-0002185,AR-0002282,CLI-0184,2026-04-06,2376.69,PIX
RC-0002186,AR-0002283,CLI-0201,2026-05-06,941.87,Transferencia
RC-0002187,AR-0002284,CLI-0201,2026-05-21,941.87,Transferencia
RC-0002188,AR-0002285,CLI-0201,2026-06-05,941.87,Transferencia
RC-0002189,AR-0002286,CLI-0218,2026-06-08,2824.18,Boleto
RC-0002190,AR-0002287,CLI-0235,2026-07-10,2613.25,PIX
RC-0002191,AR-0002288,CLI-0252,2026-08-12,2611.13,Transferencia
RC-0002192,AR-0002289,CLI-0269,2026-09-04,799.98,Boleto
RC-0002193,AR-0002290,CLI-0269,2026-09-19,799.98,Boleto
RC-0002194,AR-0002291,CLI-0269,2026-10-04,799.98,Boleto
RC-0002195,AR-0002292,CLI-0286,2024-10-13,2894.32,PIX
RC-0002196,AR-0002293,CLI-0303,2024-11-01,2914.00,Transferencia
RC-0002197,AR-0002294,CLI-0320,2024-12-02,2933.53,Boleto
RC-0002198,AR-0002295,CLI-0337,2025-01-03,1742.22,PIX
RC-0002199,AR-0002296,CLI-0337,2025-01-18,1742.22,PIX
RC-0002200,AR-0002297,CLI-0354,2025-02-03,3507.17,Transferencia
RC-0002201,AR-0002298,CLI-0371,2025-03-07,2787.88,Boleto
RC-0002202,AR-0002299,CLI-0388,2025-04-09,2805.65,PIX
RC-0002203,AR-0002300,CLI-0405,2025-05-09,1657.16,Transferencia
RC-0002204,AR-0002301,CLI-0405,2025-05-24,1657.16,Transferencia
RC-0002205,AR-0002302,CLI-0422,2025-06-08,3334.89,Boleto
RC-0002206,AR-0002303,CLI-0439,2025-07-09,3106.76,PIX
RC-0002207,AR-0002304,CLI-0456,2025-08-10,3166.27,Transferencia
RC-0002208,AR-0002305,CLI-0473,2025-08-13,976.81,Boleto
RC-0002209,AR-0002306,CLI-0473,2025-08-28,976.81,Boleto
RC-0002210,AR-0002307,CLI-0473,2025-09-12,976.81,Boleto
RC-0002211,AR-0002308,CLI-0490,2025-09-14,3204.08,PIX
RC-0002212,AR-0002310,CLI-0524,2025-11-16,3193.27,Boleto
RC-0002213,AR-0002311,CLI-0011,2025-12-19,1270.09,PIX
RC-0002214,AR-0002312,CLI-0011,2026-01-03,1270.09,PIX
RC-0002215,AR-0002313,CLI-0011,2026-01-18,1270.09,PIX
RC-0002216,AR-0002314,CLI-0012,2026-02-01,3802.88,Transferencia
RC-0002217,AR-0002316,CLI-0014,2026-03-30,2952.39,PIX
RC-0002218,AR-0002317,CLI-0015,2026-04-29,1728.94,Transferencia
RC-0002219,AR-0002318,CLI-0015,2026-05-14,1728.94,Transferencia
RC-0002220,AR-0002319,CLI-0001,2026-06-01,3495.01,Boleto
RC-0002221,AR-0002320,CLI-0002,2026-07-03,3228.08,PIX
RC-0002222,AR-0002321,CLI-0003,2026-08-05,3219.68,Transferencia
RC-0002223,AR-0002322,CLI-0004,2026-09-06,984.68,Boleto
RC-0002224,AR-0002323,CLI-0004,2026-09-21,984.68,Boleto
RC-0002225,AR-0002324,CLI-0004,2026-10-06,984.68,Boleto
RC-0002226,AR-0002325,CLI-0005,2024-09-27,3510.48,PIX
RC-0002227,AR-0002326,CLI-0006,2024-10-30,1670.55,Transferencia
RC-0002228,AR-0002327,CLI-0007,2024-11-28,1693.37,Boleto
RC-0002229,AR-0002328,CLI-0008,2024-12-30,1012.48,PIX
RC-0002230,AR-0002329,CLI-0008,2025-01-14,1012.48,PIX
RC-0002231,AR-0002330,CLI-0009,2025-01-30,2051.55,Transferencia
RC-0002232,AR-0002331,CLI-0010,2025-03-03,1620.14,Boleto
RC-0002233,AR-0002332,CLI-0011,2025-04-04,1662.00,PIX
RC-0002234,AR-0002333,CLI-0012,2025-05-03,987.66,Transferencia
RC-0002235,AR-0002334,CLI-0012,2025-05-18,987.66,Transferencia
RC-0002236,AR-0002336,CLI-0014,2025-07-06,1873.53,PIX
RC-0002237,AR-0002337,CLI-0015,2025-08-08,1895.58,Transferencia
RC-0002238,AR-0002338,CLI-0001,2025-09-06,446.78,Boleto
RC-0002239,AR-0002339,CLI-0001,2025-09-21,446.78,Boleto
RC-0002240,AR-0002340,CLI-0001,2025-10-06,446.78,Boleto
RC-0002241,AR-0002341,CLI-0001,2025-10-21,446.78,Boleto
RC-0002242,AR-0002342,CLI-0002,2025-10-08,1964.62,PIX
RC-0002243,AR-0002343,CLI-0003,2025-11-09,1971.88,Transferencia
RC-0002244,AR-0002344,CLI-0004,2025-12-10,1978.70,Boleto
RC-0002245,AR-0002345,CLI-0005,2025-12-14,1171.19,PIX
RC-0002246,AR-0002346,CLI-0005,2025-12-29,1171.19,PIX
RC-0002247,AR-0002347,CLI-0006,2026-01-25,2380.18,Transferencia
RC-0002248,AR-0002348,CLI-0007,2026-02-27,1860.96,Boleto
RC-0002249,AR-0002349,CLI-0008,2026-04-01,1865.79,PIX
RC-0002250,AR-0002350,CLI-0009,2026-05-01,1097.74,Transferencia
RC-0002251,AR-0002351,CLI-0009,2026-05-16,1097.74,Transferencia
RC-0002252,AR-0002352,CLI-0010,2026-05-25,2200.23,Boleto
RC-0002253,AR-0002353,CLI-0011,2026-06-26,2068.18,PIX
RC-0002254,AR-0002354,CLI-0012,2026-07-29,2071.89,Transferencia
RC-0002255,AR-0002358,CLI-0014,2024-09-22,2278.30,PIX
RC-0002256,AR-0002359,CLI-0015,2024-10-24,2299.31,Transferencia
RC-0002257,AR-0002360,CLI-0516,2024-11-24,2350.42,Boleto
RC-0002258,AR-0002363,CLI-0550,2025-01-28,2823.07,Transferencia
RC-0002259,AR-0002364,CLI-0567,2025-02-27,2220.17,Boleto
RC-0002260,AR-0002365,CLI-0584,2025-03-31,2239.18,PIX
RC-0002261,AR-0002366,CLI-0601,2025-04-29,895.10,Transferencia
RC-0002262,AR-0002367,CLI-0601,2025-05-14,895.10,Transferencia
RC-0002263,AR-0002368,CLI-0601,2025-05-29,895.10,Transferencia
RC-0002264,AR-0002369,CLI-0618,2025-05-31,2707.70,Boleto
RC-0002265,AR-0002370,CLI-0015,2025-07-01,2527.71,PIX
RC-0002266,AR-0002371,CLI-0032,2025-08-02,2548.15,Transferencia
RC-0002267,AR-0002372,CLI-0049,2025-09-02,787.66,Boleto
RC-0002268,AR-0002373,CLI-0049,2025-09-17,787.66,Boleto
RC-0002269,AR-0002374,CLI-0049,2025-10-02,787.66,Boleto
RC-0002270,AR-0002375,CLI-0066,2025-10-05,2622.37,PIX
RC-0002271,AR-0002376,CLI-0083,2025-11-07,2623.17,Transferencia
RC-0002272,AR-0002377,CLI-0100,2025-12-06,2623.54,Boleto
RC-0002273,AR-0002378,CLI-0117,2026-01-20,1547.86,PIX
RC-0002274,AR-0002379,CLI-0117,2026-02-04,1547.86,PIX
RC-0002275,AR-0002380,CLI-0134,2026-02-15,3095.22,Transferencia
RC-0002276,AR-0002381,CLI-0151,2026-03-20,2444.13,Boleto
RC-0002277,AR-0002382,CLI-0168,2026-04-22,2443.10,PIX
RC-0002278,AR-0002383,CLI-0185,2026-04-24,1433.18,Transferencia
RC-0002279,AR-0002384,CLI-0185,2026-05-09,1433.18,Transferencia
RC-0002280,AR-0002385,CLI-0202,2026-05-27,2864.29,Boleto
RC-0002281,AR-0002386,CLI-0219,2026-06-28,2649.83,PIX
RC-0002282,AR-0002387,CLI-0236,2026-07-31,2682.15,Transferencia
RC-0002283,AR-0002388,CLI-0253,2026-08-23,821.62,Boleto
RC-0002284,AR-0002389,CLI-0253,2026-09-07,821.62,Boleto
RC-0002285,AR-0002390,CLI-0253,2026-09-22,821.62,Boleto
RC-0002286,AR-0002391,CLI-0270,2024-09-18,2933.53,PIX
RC-0002287,AR-0002392,CLI-0287,2024-10-20,2952.93,Transferencia
RC-0002288,AR-0002393,CLI-0304,2024-11-20,2972.18,Boleto
RC-0002289,AR-0002394,CLI-0321,2024-12-22,1191.92,PIX
RC-0002290,AR-0002395,CLI-0321,2025-01-06,1191.92,PIX
RC-0002291,AR-0002396,CLI-0321,2025-01-21,1191.92,PIX
RC-0002292,AR-0002398,CLI-0355,2025-02-23,2823.31,Boleto
RC-0002293,AR-0002399,CLI-0372,2025-03-28,2840.82,PIX
RC-0002294,AR-0002400,CLI-0389,2025-04-27,1677.64,Transferencia
RC-0002295,AR-0002401,CLI-0389,2025-05-12,1677.64,Transferencia
RC-0002296,AR-0002402,CLI-0406,2025-05-27,3419.57,Boleto
RC-0002297,AR-0002403,CLI-0423,2025-06-27,3185.25,PIX
RC-0002298,AR-0002404,CLI-0440,2025-07-29,3204.08,Transferencia
RC-0002299,AR-0002405,CLI-0457,2025-08-29,988.32,Boleto
RC-0002300,AR-0002406,CLI-0457,2025-09-13,988.32,Boleto
RC-0002301,AR-0002407,CLI-0457,2025-09-28,988.32,Boleto
RC-0002302,AR-0002408,CLI-0474,2025-09-30,3241.33,PIX
RC-0002303,AR-0002409,CLI-0491,2025-11-01,3277.79,Transferencia
RC-0002304,AR-0002410,CLI-0508,2025-12-02,3271.72,Boleto
RC-0002305,AR-0002411,CLI-0525,2026-01-04,1926.50,PIX
RC-0002306,AR-0002412,CLI-0525,2026-01-19,1926.50,PIX
RC-0002307,AR-0002413,CLI-0542,2026-02-17,3844.94,Transferencia
RC-0002308,AR-0002415,CLI-0576,2026-04-15,3023.38,PIX
RC-0002309,AR-0002416,CLI-0593,2026-05-15,1770.34,Transferencia
RC-0002310,AR-0002417,CLI-0593,2026-05-30,1770.34,Transferencia
RC-0002311,AR-0002418,CLI-0610,2026-06-17,3531.82,Boleto
RC-0002312,AR-0002419,CLI-0007,2026-07-19,3261.60,PIX
RC-0002313,AR-0002420,CLI-0024,2026-08-21,3252.65,Transferencia
RC-0002314,AR-0002421,CLI-0041,2026-08-25,353.28,Boleto
RC-0002315,AR-0002422,CLI-0041,2026-09-09,353.28,Boleto
RC-0002316,AR-0002423,CLI-0041,2026-09-24,353.28,Boleto
RC-0002317,AR-0002424,CLI-0041,2026-10-09,353.28,Boleto
RC-0002318,AR-0002425,CLI-0058,2024-09-15,1693.37,PIX
RC-0002319,AR-0002426,CLI-0075,2024-10-18,1716.06,Transferencia
RC-0002320,AR-0002427,CLI-0092,2024-11-16,1738.60,Boleto
RC-0002321,AR-0002428,CLI-0109,2024-12-18,1039.00,PIX
RC-0002322,AR-0002429,CLI-0109,2025-01-02,1039.00,PIX
RC-0002323,AR-0002430,CLI-0126,2025-01-18,2131.70,Transferencia
RC-0002324,AR-0002431,CLI-0143,2025-03-06,1682.68,Boleto
RC-0002325,AR-0002432,CLI-0160,2025-03-23,1703.23,PIX
RC-0002326,AR-0002433,CLI-0177,2025-04-21,1011.70,Transferencia
RC-0002327,AR-0002434,CLI-0177,2025-05-06,1011.70,Transferencia
RC-0002328,AR-0002435,CLI-0194,2025-05-23,2047.23,Boleto
RC-0002329,AR-0002436,CLI-0211,2025-06-24,1942.50,PIX
RC-0002330,AR-0002437,CLI-0228,2025-07-27,1964.62,Transferencia
RC-0002331,AR-0002438,CLI-0245,2025-08-25,609.23,Boleto
RC-0002332,AR-0002439,CLI-0245,2025-09-09,609.23,Boleto
RC-0002333,AR-0002440,CLI-0245,2025-09-24,609.23,Boleto
RC-0002334,AR-0002441,CLI-0262,2025-09-26,2008.45,PIX
RC-0002335,AR-0002442,CLI-0279,2025-10-28,2015.09,Transferencia
RC-0002336,AR-0002443,CLI-0296,2025-11-28,2047.72,Boleto
RC-0002337,AR-0002444,CLI-0313,2025-12-30,1211.66,PIX
RC-0002338,AR-0002445,CLI-0313,2026-01-14,1211.66,PIX
RC-0002339,AR-0002446,CLI-0330,2026-02-10,2429.83,Transferencia
RC-0002340,AR-0002447,CLI-0347,2026-03-15,1899.10,Boleto
RC-0002341,AR-0002449,CLI-0006,2026-05-17,756.15,Transferencia
RC-0002342,AR-0002450,CLI-0006,2026-06-01,756.15,Transferencia
RC-0002343,AR-0002451,CLI-0006,2026-06-16,756.15,Transferencia
RC-0002344,AR-0002452,CLI-0007,2026-06-10,2272.74,Boleto
RC-0002345,AR-0002453,CLI-0008,2026-07-12,2107.92,PIX
RC-0002346,AR-0002454,CLI-0009,2026-08-14,2111.04,Transferencia
RC-0002347,AR-0002455,CLI-0010,2026-09-15,648.22,Boleto
RC-0002348,AR-0002456,CLI-0010,2026-09-30,648.22,Boleto
RC-0002349,AR-0002457,CLI-0010,2026-10-15,648.22,Boleto
RC-0002350,AR-0002458,CLI-0011,2024-10-08,2350.42,PIX
RC-0002351,AR-0002459,CLI-0012,2024-11-09,2371.50,Transferencia
RC-0002352,AR-0002461,CLI-0014,2024-12-15,1423.80,PIX
RC-0002353,AR-0002462,CLI-0014,2024-12-30,1423.80,PIX
RC-0002354,AR-0002463,CLI-0015,2025-01-16,2871.98,Transferencia
RC-0002355,AR-0002464,CLI-0001,2025-02-15,2287.49,Boleto
RC-0002356,AR-0002465,CLI-0002,2025-03-19,2306.55,PIX
RC-0002357,AR-0002466,CLI-0003,2025-04-17,1364.96,Transferencia
RC-0002358,AR-0002467,CLI-0003,2025-05-02,1364.96,Transferencia
RC-0002359,AR-0002468,CLI-0004,2025-05-19,2752.00,Boleto
RC-0002360,AR-0002469,CLI-0005,2025-06-19,2568.46,PIX
RC-0002361,AR-0002470,CLI-0006,2025-07-21,2622.37,Transferencia
RC-0002362,AR-0002471,CLI-0007,2025-08-21,810.44,Boleto
RC-0002363,AR-0002472,CLI-0007,2025-09-05,810.44,Boleto
RC-0002364,AR-0002473,CLI-0007,2025-09-20,810.44,Boleto
RC-0002365,AR-0002474,CLI-0008,2025-09-23,2662.98,PIX
RC-0002366,AR-0002475,CLI-0009,2025-10-26,2663.18,Transferencia
RC-0002367,AR-0002476,CLI-0010,2025-11-24,2662.96,Boleto
RC-0002368,AR-0002477,CLI-0011,2025-12-26,1060.90,PIX
RC-0002369,AR-0002478,CLI-0011,2026-01-10,1060.90,PIX
RC-0002370,AR-0002479,CLI-0011,2026-01-25,1060.90,PIX
RC-0002371,AR-0002480,CLI-0012,2026-02-03,3181.63,Transferencia
RC-0002372,AR-0002482,CLI-0014,2026-04-10,2477.84,PIX
RC-0002373,AR-0002483,CLI-0015,2026-05-10,1453.25,Transferencia
RC-0002374,AR-0002484,CLI-0015,2026-05-25,1453.25,Transferencia
RC-0002375,AR-0002485,CLI-0001,2026-06-12,2942.13,Boleto
RC-0002376,AR-0002486,CLI-0002,2026-07-14,2721.43,PIX
RC-0002377,AR-0002487,CLI-0003,2026-08-16,2718.29,Transferencia
RC-0002378,AR-0002488,CLI-0004,2026-09-08,832.52,Boleto
RC-0002379,AR-0002489,CLI-0004,2026-09-23,832.52,Boleto
RC-0002380,AR-0002490,CLI-0004,2026-10-08,832.52,Boleto
RC-0002381,AR-0002491,CLI-0005,2024-10-04,2972.18,PIX
RC-0002382,AR-0002492,CLI-0006,2024-11-05,3030.30,Transferencia
RC-0002383,AR-0002493,CLI-0007,2024-12-06,3049.62,Boleto
RC-0002384,AR-0002494,CLI-0008,2025-01-07,1810.60,PIX
RC-0002385,AR-0002495,CLI-0008,2025-01-22,1810.60,PIX
RC-0002386,AR-0002496,CLI-0009,2025-02-07,3643.67,Transferencia
RC-0002387,AR-0002497,CLI-0010,2025-03-11,2858.23,Boleto
RC-0002388,AR-0002498,CLI-0356,2025-04-13,2912.97,PIX
RC-0002389,AR-0002499,CLI-0373,2025-04-15,1720.04,Transferencia
RC-0002390,AR-0002500,CLI-0373,2025-04-30,1720.04,Transferencia
RC-0002391,AR-0002501,CLI-0390,2025-05-27,3460.41,Boleto
RC-0002392,AR-0002502,CLI-0407,2025-06-15,3222.78,PIX
RC-0002393,AR-0002503,CLI-0424,2025-07-17,3241.33,Transferencia
RC-0002394,AR-0002504,CLI-0441,2025-08-17,759.52,Boleto
RC-0002395,AR-0002505,CLI-0441,2025-09-01,759.52,Boleto
RC-0002396,AR-0002506,CLI-0441,2025-09-16,759.52,Boleto
RC-0002397,AR-0002507,CLI-0441,2025-10-01,759.52,Boleto
RC-0002398,AR-0002508,CLI-0458,2025-09-18,3320.87,PIX
RC-0002399,AR-0002509,CLI-0475,2025-10-20,3314.60,Transferencia
RC-0002400,AR-0002510,CLI-0492,2025-11-20,3307.95,Boleto
RC-0002401,AR-0002511,CLI-0509,2025-12-23,1947.54,PIX
RC-0002402,AR-0002512,CLI-0509,2026-01-07,1947.54,PIX
RC-0002403,AR-0002513,CLI-0526,2026-02-05,3937.31,Transferencia
RC-0002404,AR-0002514,CLI-0543,2026-03-01,3062.69,Boleto
RC-0002405,AR-0002515,CLI-0560,2026-04-03,3055.28,PIX
RC-0002406,AR-0002516,CLI-0577,2026-05-03,1788.76,Transferencia
RC-0002407,AR-0002517,CLI-0577,2026-05-18,1788.76,Transferencia
RC-0002408,AR-0002518,CLI-0594,2026-06-05,3568.04,Boleto
RC-0002409,AR-0002520,CLI-0008,2026-08-09,1569.19,Transferencia
RC-0002410,AR-0002521,CLI-0025,2026-09-10,483.83,Boleto
RC-0002411,AR-0002522,CLI-0025,2026-09-25,483.83,Boleto
RC-0002412,AR-0002523,CLI-0025,2026-10-10,483.83,Boleto
RC-0002413,AR-0002524,CLI-0042,2024-10-01,1738.60,PIX
RC-0002414,AR-0002525,CLI-0059,2024-11-03,1761.01,Transferencia
RC-0002415,AR-0002526,CLI-0076,2024-12-02,1806.52,Boleto
RC-0002416,AR-0002527,CLI-0093,2025-01-03,1079.11,PIX
RC-0002417,AR-0002528,CLI-0093,2025-01-18,1079.11,PIX
RC-0002418,AR-0002529,CLI-0110,2025-02-03,2184.57,Transferencia
RC-0002419,AR-0002530,CLI-0127,2025-03-07,1723.65,Boleto
RC-0002420,AR-0002531,CLI-0144,2025-04-08,1743.94,PIX
RC-0002421,AR-0002532,CLI-0161,2025-05-07,699.30,Transferencia
RC-0002422,AR-0002533,CLI-0161,2025-05-22,699.30,Transferencia
RC-0002423,AR-0002534,CLI-0161,2025-06-06,699.30,Transferencia
RC-0002424,AR-0002535,CLI-0178,2025-06-08,2121.80,Boleto
RC-0002425,AR-0002537,CLI-0212,2025-08-12,2008.45,Transferencia
RC-0002426,AR-0002538,CLI-0229,2025-08-13,622.58,Boleto
RC-0002427,AR-0002539,CLI-0229,2025-08-28,622.58,Boleto
RC-0002428,AR-0002540,CLI-0229,2025-09-12,622.58,Boleto
RC-0002429,AR-0002541,CLI-0246,2025-09-14,2078.47,PIX
RC-0002430,AR-0002542,CLI-0263,2025-10-16,2084.69,Transferencia
RC-0002431,AR-0002543,CLI-0280,2025-11-16,2090.46,Boleto
RC-0002432,AR-0002544,CLI-0297,2025-12-18,1236.52,PIX
RC-0002433,AR-0002545,CLI-0297,2026-01-02,1236.52,PIX
RC-0002434,AR-0002546,CLI-0314,2026-01-29,2478.81,Transferencia
RC-0002435,AR-0002547,CLI-0331,2026-03-03,1962.18,Boleto
RC-0002436,AR-0002548,CLI-0348,2026-04-05,1966.06,PIX
RC-0002437,AR-0002549,CLI-0365,2026-05-05,1156.04,Transferencia
RC-0002438,AR-0002550,CLI-0365,2026-05-20,1156.04,Transferencia
RC-0002439,AR-0002551,CLI-0382,2026-05-29,2315.72,Boleto
RC-0002440,AR-0002552,CLI-0399,2026-06-30,2147.14,PIX
RC-0002441,AR-0002554,CLI-0433,2026-09-03,668.66,Boleto
RC-0002442,AR-0002555,CLI-0433,2026-09-18,668.66,Boleto
RC-0002443,AR-0002556,CLI-0433,2026-10-03,668.66,Boleto
RC-0002444,AR-0002557,CLI-0450,2024-09-26,2392.43,PIX
RC-0002445,AR-0002558,CLI-0467,2024-10-28,2413.23,Transferencia
RC-0002446,AR-0002559,CLI-0484,2024-11-28,2433.88,Boleto
RC-0002447,AR-0002560,CLI-0501,2024-12-31,977.98,PIX
RC-0002448,AR-0002561,CLI-0501,2025-01-15,977.98,PIX
RC-0002449,AR-0002562,CLI-0501,2025-01-30,977.98,PIX
RC-0002450,AR-0002563,CLI-0518,2025-02-01,2958.41,Transferencia
RC-0002451,AR-0002564,CLI-0535,2025-03-03,2325.49,Boleto
RC-0002452,AR-0002565,CLI-0552,2025-04-04,2344.31,PIX
RC-0002453,AR-0002566,CLI-0569,2025-05-03,1386.96,Transferencia
