source_record_id,sku,name,category,unit_of_measure,status,default_cost,default_price,tax_profile_ref,external_id
SRC-PROD-00945,SKU-NDB-00945,Painel Eletrico Modelo 0945,Painel Eletrico,CX,active,102.50,131.20,ICMS18,PRD-00945
SRC-PROD-00946,SKU-NDB-00946,Valvulas Modelo 0946,Valvulas,MT,active,103.40,142.69,ICMS18,PRD-00946
SRC-PROD-00947,SKU-NDB-00947,Acessorios Hidraulicos Modelo 0947,Acessorios Hidraulicos,RL,active,104.30,143.93,ICMS18,PRD-00947
SRC-PROD-00948,SKU-NDB-00948,Cabos e Fios Modelo 0948,Cabos e Fios,UN,active,105.20,145.18,ICMS18,PRD-00948
SRC-PROD-00949,SKU-NDB-00949,Disjuntores Modelo 0949,Disjuntores,CX,active,106.10,146.42,ICMS18,PRD-00949
SRC-PROD-00950,SKU-NDB-00950,Tomadas e Interruptores Modelo 0950,Tomadas e Interruptores,MT,active,107.00,147.66,ICMS18,PRD-00950
SRC-PROD-00951,SKU-NDB-00951,Iluminacao LED Modelo 0951,Iluminacao LED,RL,active,107.90,148.90,ICMS18,PRD-00951
SRC-PROD-00952,SKU-NDB-00952,Conexoes PVC Modelo 0952,Conexoes PVC,UN,active,108.80,139.26,ICMS18,PRD-00952
SRC-PROD-00953,SKU-NDB-00953,Tubos e Eletrodutos Modelo 0953,Tubos e Eletrodutos,CX,active,109.70,151.39,ICMS18,PRD-00953
SRC-PROD-00954,SKU-NDB-00954,Bombas Hidraulicas Modelo 0954,Bombas Hidraulicas,MT,active,110.60,152.63,ICMS18,PRD-00954
SRC-PROD-00955,SKU-NDB-00955,Ferramentas Modelo 0955,Ferramentas,RL,active,111.50,153.87,ICMS18,PRD-00955
SRC-PROD-00956,SKU-NDB-00956,Fixacao Modelo 0956,Fixacao,UN,active,112.40,155.11,ICMS18,PRD-00956
SRC-PROD-00957,SKU-NDB-00957,Painel Eletrico Modelo 0957,Painel Eletrico,CX,active,113.30,156.35,ICMS18,PRD-00957
SRC-PROD-00958,SKU-NDB-00958,Valvulas Modelo 0958,Valvulas,MT,active,114.20,157.60,ICMS18,PRD-00958
SRC-PROD-00959,SKU-NDB-00959,Acessorios Hidraulicos Modelo 0959,Acessorios Hidraulicos,RL,active,115.10,147.33,ICMS18,PRD-00959
SRC-PROD-00960,SKU-NDB-00960,Cabos e Fios Modelo 0960,Cabos e Fios,UN,active,8.00,11.04,ICMS18,PRD-00960
SRC-PROD-00961,SKU-NDB-00961,Disjuntores Modelo 0961,Disjuntores,CX,active,8.90,12.28,ICMS18,PRD-00961
SRC-PROD-00962,SKU-NDB-00962,Tomadas e Interruptores Modelo 0962,Tomadas e Interruptores,MT,active,9.80,13.52,ICMS18,PRD-00962
SRC-PROD-00963,SKU-NDB-00963,Iluminacao LED Modelo 0963,Iluminacao LED,RL,active,10.70,14.77,ICMS18,PRD-00963
SRC-PROD-00964,SKU-NDB-00964,Conexoes PVC Modelo 0964,Conexoes PVC,UN,active,11.60,16.01,ICMS18,PRD-00964
SRC-PROD-00965,SKU-NDB-00965,Tubos e Eletrodutos Modelo 0965,Tubos e Eletrodutos,CX,active,12.50,17.25,ICMS18,PRD-00965
SRC-PROD-00966,SKU-NDB-00966,Bombas Hidraulicas Modelo 0966,Bombas Hidraulicas,MT,active,13.40,17.15,ICMS18,PRD-00966
SRC-PROD-00967,SKU-NDB-00967,Ferramentas Modelo 0967,Ferramentas,RL,active,14.30,19.73,ICMS18,PRD-00967
SRC-PROD-00968,SKU-NDB-00968,Fixacao Modelo 0968,Fixacao,UN,active,15.20,20.98,ICMS18,PRD-00968
SRC-PROD-00969,SKU-NDB-00969,Painel Eletrico Modelo 0969,Painel Eletrico,CX,active,16.10,22.22,ICMS18,PRD-00969
SRC-PROD-00970,SKU-NDB-00970,Valvulas Modelo 0970,Valvulas,MT,active,17.00,23.46,ICMS18,PRD-00970
SRC-PROD-00971,SKU-NDB-00971,Acessorios Hidraulicos Modelo 0971,Acessorios Hidraulicos,RL,active,17.90,24.70,ICMS18,PRD-00971
SRC-PROD-00972,SKU-NDB-00972,Cabos e Fios Modelo 0972,Cabos e Fios,UN,active,18.80,25.94,ICMS18,PRD-00972
SRC-PROD-00973,SKU-NDB-00973,Disjuntores Modelo 0973,Disjuntores,CX,active,19.70,25.22,ICMS18,PRD-00973
SRC-PROD-00974,SKU-NDB-00974,Tomadas e Interruptores Modelo 0974,Tomadas e Interruptores,MT,active,20.60,28.43,ICMS18,PRD-00974
SRC-PROD-00975,SKU-NDB-00975,Iluminacao LED Modelo 0975,Iluminacao LED,RL,active,21.50,29.67,ICMS18,PRD-00975
SRC-PROD-00976,SKU-NDB-00976,Conexoes PVC Modelo 0976,Conexoes PVC,UN,active,22.40,30.91,ICMS18,PRD-00976
SRC-PROD-00977,SKU-NDB-00977,Tubos e Eletrodutos Modelo 0977,Tubos e Eletrodutos,CX,active,23.30,32.15,ICMS18,PRD-00977
SRC-PROD-00978,SKU-NDB-00978,Bombas Hidraulicas Modelo 0978,Bombas Hidraulicas,MT,active,24.20,33.40,ICMS18,PRD-00978
SRC-PROD-00979,SKU-NDB-00979,Ferramentas Modelo 0979,Ferramentas,RL,active,25.10,34.64,ICMS18,PRD-00979
SRC-PROD-00980,SKU-NDB-00980,Fixacao Modelo 0980,Fixacao,UN,active,26.00,33.28,ICMS18,PRD-00980
SRC-PROD-00981,SKU-NDB-00981,Painel Eletrico Modelo 0981,Painel Eletrico,CX,active,26.90,37.12,ICMS18,PRD-00981
SRC-PROD-00982,SKU-NDB-00982,Valvulas Modelo 0982,Valvulas,MT,active,27.80,38.36,ICMS18,PRD-00982
SRC-PROD-00983,SKU-NDB-00983,Acessorios Hidraulicos Modelo 0983,Acessorios Hidraulicos,RL,active,28.70,39.61,ICMS18,PRD-00983
SRC-PROD-00984,SKU-NDB-00984,Cabos e Fios Modelo 0984,Cabos e Fios,UN,inactive,29.60,40.85,ICMS18,PRD-00984
SRC-PROD-00985,SKU-NDB-00985,Disjuntores Modelo 0985,Disjuntores,CX,active,30.50,42.09,ICMS18,PRD-00985
SRC-PROD-00986,SKU-NDB-00986,Tomadas e Interruptores Modelo 0986,Tomadas e Interruptores,MT,active,31.40,43.33,ICMS18,PRD-00986
SRC-PROD-00987,SKU-NDB-00987,Iluminacao LED Modelo 0987,Iluminacao LED,RL,active,32.30,41.34,ICMS18,PRD-00987
SRC-PROD-00988,SKU-NDB-00988,Conexoes PVC Modelo 0988,Conexoes PVC,UN,active,33.20,45.82,ICMS18,PRD-00988
SRC-PROD-00989,SKU-NDB-00989,Tubos e Eletrodutos Modelo 0989,Tubos e Eletrodutos,CX,active,34.10,47.06,ICMS18,PRD-00989
SRC-PROD-00990,SKU-NDB-00990,Bombas Hidraulicas Modelo 0990,Bombas Hidraulicas,MT,active,35.00,48.30,ICMS18,PRD-00990
SRC-PROD-00991,SKU-NDB-00991,Ferramentas Modelo 0991,Ferramentas,RL,active,35.90,49.54,ICMS18,PRD-00991
SRC-PROD-00992,SKU-NDB-00992,Fixacao Modelo 0992,Fixacao,UN,active,36.80,50.78,ICMS18,PRD-00992
SRC-PROD-00993,SKU-NDB-00993,Painel Eletrico Modelo 0993,Painel Eletrico,CX,active,37.70,52.03,ICMS18,PRD-00993
SRC-PROD-00994,SKU-NDB-00994,Valvulas Modelo 0994,Valvulas,MT,active,38.60,49.41,ICMS18,PRD-00994
SRC-PROD-00995,SKU-NDB-00995,Acessorios Hidraulicos Modelo 0995,Acessorios Hidraulicos,RL,active,39.50,54.51,ICMS18,PRD-00995
SRC-PROD-00996,SKU-NDB-00996,Cabos e Fios Modelo 0996,Cabos e Fios,UN,active,40.40,55.75,ICMS18,PRD-00996
SRC-PROD-00997,SKU-NDB-00997,Disjuntores Modelo 0997,Disjuntores,CX,active,41.30,56.99,ICMS18,PRD-00997
SRC-PROD-00998,SKU-NDB-00998,Tomadas e Interruptores Modelo 0998,Tomadas e Interruptores,MT,active,42.20,58.24,ICMS18,PRD-00998
SRC-PROD-00999,SKU-NDB-00999,Iluminacao LED Modelo 0999,Iluminacao LED,RL,active,43.10,59.48,ICMS18,PRD-00999
SRC-PROD-01000,SKU-NDB-01000,Conexoes PVC Modelo 1000,Conexoes PVC,UN,active,44.00,60.72,ICMS18,PRD-01000
SRC-PROD-01001,SKU-NDB-01001,Tubos e Eletrodutos Modelo 1001,Tubos e Eletrodutos,CX,active,44.90,57.47,ICMS18,PRD-01001
SRC-PROD-01002,SKU-NDB-01002,Bombas Hidraulicas Modelo 1002,Bombas Hidraulicas,MT,active,45.80,63.20,ICMS18,PRD-01002
SRC-PROD-01003,SKU-NDB-01003,Ferramentas Modelo 1003,Ferramentas,RL,active,46.70,64.45,ICMS18,PRD-01003
SRC-PROD-01004,SKU-NDB-01004,Fixacao Modelo 1004,Fixacao,UN,active,47.60,65.69,ICMS18,PRD-01004
SRC-PROD-01005,SKU-NDB-01005,Painel Eletrico Modelo 1005,Painel Eletrico,CX,active,48.50,66.93,ICMS18,PRD-01005
SRC-PROD-01006,SKU-NDB-01006,Valvulas Modelo 1006,Valvulas,MT,active,49.40,68.17,ICMS18,PRD-01006
SRC-PROD-01007,SKU-NDB-01007,Acessorios Hidraulicos Modelo 1007,Acessorios Hidraulicos,RL,active,50.30,69.41,ICMS18,PRD-01007
SRC-PROD-01008,SKU-NDB-01008,Cabos e Fios Modelo 1008,Cabos e Fios,UN,active,51.20,65.54,ICMS18,PRD-01008
SRC-PROD-01009,SKU-NDB-01009,Disjuntores Modelo 1009,Disjuntores,CX,active,52.10,71.90,ICMS18,PRD-01009
SRC-PROD-01010,SKU-NDB-01010,Tomadas e Interruptores Modelo 1010,Tomadas e Interruptores,MT,active,53.00,73.14,ICMS18,PRD-01010
SRC-PROD-01011,SKU-NDB-01011,Iluminacao LED Modelo 1011,Iluminacao LED,RL,active,53.90,74.38,ICMS18,PRD-01011
SRC-PROD-01012,SKU-NDB-01012,Conexoes PVC Modelo 1012,Conexoes PVC,UN,active,54.80,75.62,ICMS18,PRD-01012
SRC-PROD-01013,SKU-NDB-01013,Tubos e Eletrodutos Modelo 1013,Tubos e Eletrodutos,CX,active,55.70,76.87,ICMS18,PRD-01013
SRC-PROD-01014,SKU-NDB-01014,Bombas Hidraulicas Modelo 1014,Bombas Hidraulicas,MT,active,56.60,78.11,ICMS18,PRD-01014
SRC-PROD-01015,SKU-NDB-01015,Ferramentas Modelo 1015,Ferramentas,RL,active,57.50,73.60,ICMS18,PRD-01015
SRC-PROD-01016,SKU-NDB-01016,Fixacao Modelo 1016,Fixacao,UN,active,58.40,80.59,ICMS18,PRD-01016
SRC-PROD-01017,SKU-NDB-01017,Painel Eletrico Modelo 1017,Painel Eletrico,CX,active,59.30,81.83,ICMS18,PRD-01017
SRC-PROD-01018,SKU-NDB-01018,Valvulas Modelo 1018,Valvulas,MT,active,60.20,83.08,ICMS18,PRD-01018
SRC-PROD-01019,SKU-NDB-01019,Acessorios Hidraulicos Modelo 1019,Acessorios Hidraulicos,RL,active,61.10,84.32,ICMS18,PRD-01019
SRC-PROD-01020,SKU-NDB-01020,Cabos e Fios Modelo 1020,Cabos e Fios,UN,active,62.00,85.56,ICMS18,PRD-01020
SRC-PROD-01021,SKU-NDB-01021,Disjuntores Modelo 1021,Disjuntores,CX,active,62.90,86.80,ICMS18,PRD-01021
SRC-PROD-01022,SKU-NDB-01022,Tomadas e Interruptores Modelo 1022,Tomadas e Interruptores,MT,active,63.80,81.66,ICMS18,PRD-01022
SRC-PROD-01023,SKU-NDB-01023,Iluminacao LED Modelo 1023,Iluminacao LED,RL,active,64.70,89.29,ICMS18,PRD-01023
SRC-PROD-01024,SKU-NDB-01024,Conexoes PVC Modelo 1024,Conexoes PVC,UN,active,65.60,90.53,ICMS18,PRD-01024
SRC-PROD-01025,SKU-NDB-01025,Tubos e Eletrodutos Modelo 1025,Tubos e Eletrodutos,CX,inactive,66.50,91.77,ICMS18,PRD-01025
SRC-PROD-01026,SKU-NDB-01026,Bombas Hidraulicas Modelo 1026,Bombas Hidraulicas,MT,active,67.40,93.01,ICMS18,PRD-01026
SRC-PROD-01027,SKU-NDB-01027,Ferramentas Modelo 1027,Ferramentas,RL,active,68.30,94.25,ICMS18,PRD-01027
SRC-PROD-01028,SKU-NDB-01028,Fixacao Modelo 1028,Fixacao,UN,active,69.20,95.50,ICMS18,PRD-01028
SRC-PROD-01029,SKU-NDB-01029,Painel Eletrico Modelo 1029,Painel Eletrico,CX,active,70.10,89.73,ICMS18,PRD-01029
SRC-PROD-01030,SKU-NDB-01030,Valvulas Modelo 1030,Valvulas,MT,active,71.00,97.98,ICMS18,PRD-01030
SRC-PROD-01031,SKU-NDB-01031,Acessorios Hidraulicos Modelo 1031,Acessorios Hidraulicos,RL,active,71.90,99.22,ICMS18,PRD-01031
SRC-PROD-01032,SKU-NDB-01032,Cabos e Fios Modelo 1032,Cabos e Fios,UN,active,72.80,100.46,ICMS18,PRD-01032
SRC-PROD-01033,SKU-NDB-01033,Disjuntores Modelo 1033,Disjuntores,CX,active,73.70,101.71,ICMS18,PRD-01033
SRC-PROD-01034,SKU-NDB-01034,Tomadas e Interruptores Modelo 1034,Tomadas e Interruptores,MT,active,74.60,102.95,ICMS18,PRD-01034
SRC-PROD-01035,SKU-NDB-01035,Iluminacao LED Modelo 1035,Iluminacao LED,RL,active,75.50,104.19,ICMS18,PRD-01035
SRC-PROD-01036,SKU-NDB-01036,Conexoes PVC Modelo 1036,Conexoes PVC,UN,active,76.40,97.79,ICMS18,PRD-01036
SRC-PROD-01037,SKU-NDB-01037,Tubos e Eletrodutos Modelo 1037,Tubos e Eletrodutos,CX,active,77.30,106.67,ICMS18,PRD-01037
SRC-PROD-01038,SKU-NDB-01038,Bombas Hidraulicas Modelo 1038,Bombas Hidraulicas,MT,active,78.20,107.92,ICMS18,PRD-01038
SRC-PROD-01039,SKU-NDB-01039,Ferramentas Modelo 1039,Ferramentas,RL,active,79.10,109.16,ICMS18,PRD-01039
SRC-PROD-01040,SKU-NDB-01040,Fixacao Modelo 1040,Fixacao,UN,active,80.00,110.40,ICMS18,PRD-01040
SRC-PROD-01041,SKU-NDB-01041,Painel Eletrico Modelo 1041,Painel Eletrico,CX,active,80.90,111.64,ICMS18,PRD-01041
SRC-PROD-01042,SKU-NDB-01042,Valvulas Modelo 1042,Valvulas,MT,active,81.80,112.88,ICMS18,PRD-01042
SRC-PROD-01043,SKU-NDB-01043,Acessorios Hidraulicos Modelo 1043,Acessorios Hidraulicos,RL,active,82.70,105.86,ICMS18,PRD-01043
SRC-PROD-01044,SKU-NDB-01044,Cabos e Fios Modelo 1044,Cabos e Fios,UN,active,83.60,115.37,ICMS18,PRD-01044
SRC-PROD-01045,SKU-NDB-01045,Disjuntores Modelo 1045,Disjuntores,CX,active,84.50,116.61,ICMS18,PRD-01045
SRC-PROD-01046,SKU-NDB-01046,Tomadas e Interruptores Modelo 1046,Tomadas e Interruptores,MT,active,85.40,117.85,ICMS18,PRD-01046
SRC-PROD-01047,SKU-NDB-01047,Iluminacao LED Modelo 1047,Iluminacao LED,RL,active,86.30,119.09,ICMS18,PRD-01047
SRC-PROD-01048,SKU-NDB-01048,Conexoes PVC Modelo 1048,Conexoes PVC,UN,active,87.20,120.34,ICMS18,PRD-01048
SRC-PROD-01049,SKU-NDB-01049,Tubos e Eletrodutos Modelo 1049,Tubos e Eletrodutos,CX,active,88.10,121.58,ICMS18,PRD-01049
SRC-PROD-01050,SKU-NDB-01050,Bombas Hidraulicas Modelo 1050,Bombas Hidraulicas,MT,active,89.00,113.92,ICMS18,PRD-01050
SRC-PROD-01051,SKU-NDB-01051,Ferramentas Modelo 1051,Ferramentas,RL,active,89.90,124.06,ICMS18,PRD-01051
SRC-PROD-01052,SKU-NDB-01052,Fixacao Modelo 1052,Fixacao,UN,active,90.80,125.30,ICMS18,PRD-01052
SRC-PROD-01053,SKU-NDB-01053,Painel Eletrico Modelo 1053,Painel Eletrico,CX,active,91.70,126.55,ICMS18,PRD-01053
SRC-PROD-01054,SKU-NDB-01054,Valvulas Modelo 1054,Valvulas,MT,active,92.60,127.79,ICMS18,PRD-01054
SRC-PROD-01055,SKU-NDB-01055,Acessorios Hidraulicos Modelo 1055,Acessorios Hidraulicos,RL,active,93.50,129.03,ICMS18,PRD-01055
SRC-PROD-01056,SKU-NDB-01056,Cabos e Fios Modelo 1056,Cabos e Fios,UN,active,94.40,130.27,ICMS18,PRD-01056
SRC-PROD-01057,SKU-NDB-01057,Disjuntores Modelo 1057,Disjuntores,CX,active,95.30,121.98,ICMS18,PRD-01057
SRC-PROD-01058,SKU-NDB-01058,Tomadas e Interruptores Modelo 1058,Tomadas e Interruptores,MT,active,96.20,132.76,ICMS18,PRD-01058
SRC-PROD-01059,SKU-NDB-01059,Iluminacao LED Modelo 1059,Iluminacao LED,RL,active,97.10,134.00,ICMS18,PRD-01059
SRC-PROD-01060,SKU-NDB-01060,Conexoes PVC Modelo 1060,Conexoes PVC,UN,active,98.00,135.24,ICMS18,PRD-01060
SRC-PROD-01061,SKU-NDB-01061,Tubos e Eletrodutos Modelo 1061,Tubos e Eletrodutos,CX,active,98.90,136.48,ICMS18,PRD-01061
SRC-PROD-01062,SKU-NDB-01062,Bombas Hidraulicas Modelo 1062,Bombas Hidraulicas,MT,active,99.80,137.72,ICMS18,PRD-01062
SRC-PROD-01063,SKU-NDB-01063,Ferramentas Modelo 1063,Ferramentas,RL,active,100.70,138.97,ICMS18,PRD-01063
SRC-PROD-01064,SKU-NDB-01064,Fixacao Modelo 1064,Fixacao,UN,active,101.60,130.05,ICMS18,PRD-01064
SRC-PROD-01065,SKU-NDB-01065,Painel Eletrico Modelo 1065,Painel Eletrico,CX,active,102.50,141.45,ICMS18,PRD-01065
SRC-PROD-01066,SKU-NDB-01066,Valvulas Modelo 1066,Valvulas,MT,inactive,103.40,142.69,ICMS18,PRD-01066
SRC-PROD-01067,SKU-NDB-01067,Acessorios Hidraulicos Modelo 1067,Acessorios Hidraulicos,RL,active,104.30,143.93,ICMS18,PRD-01067
SRC-PROD-01068,SKU-NDB-01068,Cabos e Fios Modelo 1068,Cabos e Fios,UN,active,105.20,145.18,ICMS18,PRD-01068
SRC-PROD-01069,SKU-NDB-01069,Disjuntores Modelo 1069,Disjuntores,CX,active,106.10,146.42,ICMS18,PRD-01069
SRC-PROD-01070,SKU-NDB-01070,Tomadas e Interruptores Modelo 1070,Tomadas e Interruptores,MT,active,107.00,147.66,ICMS18,PRD-01070
SRC-PROD-01071,SKU-NDB-01071,Iluminacao LED Modelo 1071,Iluminacao LED,RL,active,107.90,138.11,ICMS18,PRD-01071
SRC-PROD-01072,SKU-NDB-01072,Conexoes PVC Modelo 1072,Conexoes PVC,UN,active,108.80,150.14,ICMS18,PRD-01072
SRC-PROD-01073,SKU-NDB-01073,Tubos e Eletrodutos Modelo 1073,Tubos e Eletrodutos,CX,active,109.70,151.39,ICMS18,PRD-01073
SRC-PROD-01074,SKU-NDB-01074,Bombas Hidraulicas Modelo 1074,Bombas Hidraulicas,MT,active,110.60,152.63,ICMS18,PRD-01074
SRC-PROD-01075,SKU-NDB-01075,Ferramentas Modelo 1075,Ferramentas,RL,active,111.50,153.87,ICMS18,PRD-01075
SRC-PROD-01076,SKU-NDB-01076,Fixacao Modelo 1076,Fixacao,UN,active,112.40,155.11,ICMS18,PRD-01076
SRC-PROD-01077,SKU-NDB-01077,Painel Eletrico Modelo 1077,Painel Eletrico,CX,active,113.30,156.35,ICMS18,PRD-01077
SRC-PROD-01078,SKU-NDB-01078,Valvulas Modelo 1078,Valvulas,MT,active,114.20,146.18,ICMS18,PRD-01078
SRC-PROD-01079,SKU-NDB-01079,Acessorios Hidraulicos Modelo 1079,Acessorios Hidraulicos,RL,active,115.10,158.84,ICMS18,PRD-01079
SRC-PROD-01080,SKU-NDB-01080,Cabos e Fios Modelo 1080,Cabos e Fios,UN,active,8.00,11.04,ICMS18,PRD-01080
SRC-PROD-01081,SKU-NDB-01081,Disjuntores Modelo 1081,Disjuntores,CX,active,8.90,12.28,ICMS18,PRD-01081
SRC-PROD-01082,SKU-NDB-01082,Tomadas e Interruptores Modelo 1082,Tomadas e Interruptores,MT,active,9.80,13.52,ICMS18,PRD-01082
SRC-PROD-01083,SKU-NDB-01083,Iluminacao LED Modelo 1083,Iluminacao LED,RL,active,10.70,14.77,ICMS18,PRD-01083
SRC-PROD-01084,SKU-NDB-01084,Conexoes PVC Modelo 1084,Conexoes PVC,UN,active,11.60,16.01,ICMS18,PRD-01084
SRC-PROD-01085,SKU-NDB-01085,Tubos e Eletrodutos Modelo 1085,Tubos e Eletrodutos,CX,active,12.50,16.00,ICMS18,PRD-01085
SRC-PROD-01086,SKU-NDB-01086,Bombas Hidraulicas Modelo 1086,Bombas Hidraulicas,MT,active,13.40,18.49,ICMS18,PRD-01086
SRC-PROD-01087,SKU-NDB-01087,Ferramentas Modelo 1087,Ferramentas,RL,active,14.30,19.73,ICMS18,PRD-01087
SRC-PROD-01088,SKU-NDB-01088,Fixacao Modelo 1088,Fixacao,UN,active,15.20,20.98,ICMS18,PRD-01088
SRC-PROD-01089,SKU-NDB-01089,Painel Eletrico Modelo 1089,Painel Eletrico,CX,active,16.10,22.22,ICMS18,PRD-01089
SRC-PROD-01090,SKU-NDB-01090,Valvulas Modelo 1090,Valvulas,MT,active,17.00,23.46,ICMS18,PRD-01090
SRC-PROD-01091,SKU-NDB-01091,Acessorios Hidraulicos Modelo 1091,Acessorios Hidraulicos,RL,active,17.90,24.70,ICMS18,PRD-01091
SRC-PROD-01092,SKU-NDB-01092,Cabos e Fios Modelo 1092,Cabos e Fios,UN,active,18.80,24.06,ICMS18,PRD-01092
SRC-PROD-01093,SKU-NDB-01093,Disjuntores Modelo 1093,Disjuntores,CX,active,19.70,27.19,ICMS18,PRD-01093
SRC-PROD-01094,SKU-NDB-01094,Tomadas e Interruptores Modelo 1094,Tomadas e Interruptores,MT,active,20.60,28.43,ICMS18,PRD-01094
SRC-PROD-01095,SKU-NDB-01095,Iluminacao LED Modelo 1095,Iluminacao LED,RL,active,21.50,29.67,ICMS18,PRD-01095
SRC-PROD-01096,SKU-NDB-01096,Conexoes PVC Modelo 1096,Conexoes PVC,UN,active,22.40,30.91,ICMS18,PRD-01096
SRC-PROD-01097,SKU-NDB-01097,Tubos e Eletrodutos Modelo 1097,Tubos e Eletrodutos,CX,active,23.30,32.15,ICMS18,PRD-01097
SRC-PROD-01098,SKU-NDB-01098,Bombas Hidraulicas Modelo 1098,Bombas Hidraulicas,MT,active,24.20,33.40,ICMS18,PRD-01098
SRC-PROD-01099,SKU-NDB-01099,Ferramentas Modelo 1099,Ferramentas,RL,active,25.10,32.13,ICMS18,PRD-01099
SRC-PROD-01100,SKU-NDB-01100,Fixacao Modelo 1100,Fixacao,UN,active,26.00,35.88,ICMS18,PRD-01100
SRC-PROD-01101,SKU-NDB-01101,Painel Eletrico Modelo 1101,Painel Eletrico,CX,active,26.90,37.12,ICMS18,PRD-01101
SRC-PROD-01102,SKU-NDB-01102,Valvulas Modelo 1102,Valvulas,MT,active,27.80,38.36,ICMS18,PRD-01102
SRC-PROD-01103,SKU-NDB-01103,Acessorios Hidraulicos Modelo 1103,Acessorios Hidraulicos,RL,active,28.70,39.61,ICMS18,PRD-01103
SRC-PROD-01104,SKU-NDB-01104,Cabos e Fios Modelo 1104,Cabos e Fios,UN,active,29.60,40.85,ICMS18,PRD-01104
SRC-PROD-01105,SKU-NDB-01105,Disjuntores Modelo 1105,Disjuntores,CX,active,30.50,42.09,ICMS18,PRD-01105
SRC-PROD-01106,SKU-NDB-01106,Tomadas e Interruptores Modelo 1106,Tomadas e Interruptores,MT,active,31.40,40.19,ICMS18,PRD-01106
SRC-PROD-01107,SKU-NDB-01107,Iluminacao LED Modelo 1107,Iluminacao LED,RL,inactive,32.30,44.57,ICMS18,PRD-01107
SRC-PROD-01108,SKU-NDB-01108,Conexoes PVC Modelo 1108,Conexoes PVC,UN,active,33.20,45.82,ICMS18,PRD-01108
SRC-PROD-01109,SKU-NDB-01109,Tubos e Eletrodutos Modelo 1109,Tubos e Eletrodutos,CX,active,34.10,47.06,ICMS18,PRD-01109
SRC-PROD-01110,SKU-NDB-01110,Bombas Hidraulicas Modelo 1110,Bombas Hidraulicas,MT,active,35.00,48.30,ICMS18,PRD-01110
SRC-PROD-01111,SKU-NDB-01111,Ferramentas Modelo 1111,Ferramentas,RL,active,35.90,49.54,ICMS18,PRD-01111
SRC-PROD-01112,SKU-NDB-01112,Fixacao Modelo 1112,Fixacao,UN,active,36.80,50.78,ICMS18,PRD-01112
SRC-PROD-01113,SKU-NDB-01113,Painel Eletrico Modelo 1113,Painel Eletrico,CX,active,37.70,48.26,ICMS18,PRD-01113
SRC-PROD-01114,SKU-NDB-01114,Valvulas Modelo 1114,Valvulas,MT,active,38.60,53.27,ICMS18,PRD-01114
SRC-PROD-01115,SKU-NDB-01115,Acessorios Hidraulicos Modelo 1115,Acessorios Hidraulicos,RL,active,39.50,54.51,ICMS18,PRD-01115
SRC-PROD-01116,SKU-NDB-01116,Cabos e Fios Modelo 1116,Cabos e Fios,UN,active,40.40,55.75,ICMS18,PRD-01116
SRC-PROD-01117,SKU-NDB-01117,Disjuntores Modelo 1117,Disjuntores,CX,active,41.30,56.99,ICMS18,PRD-01117
SRC-PROD-01118,SKU-NDB-01118,Tomadas e Interruptores Modelo 1118,Tomadas e Interruptores,MT,active,42.20,58.24,ICMS18,PRD-01118
SRC-PROD-01119,SKU-NDB-01119,Iluminacao LED Modelo 1119,Iluminacao LED,RL,active,43.10,59.48,ICMS18,PRD-01119
SRC-PROD-01120,SKU-NDB-01120,Conexoes PVC Modelo 1120,Conexoes PVC,UN,active,44.00,56.32,ICMS18,PRD-01120
SRC-PROD-01121,SKU-NDB-01121,Tubos e Eletrodutos Modelo 1121,Tubos e Eletrodutos,CX,active,44.90,61.96,ICMS18,PRD-01121
SRC-PROD-01122,SKU-NDB-01122,Bombas Hidraulicas Modelo 1122,Bombas Hidraulicas,MT,active,45.80,63.20,ICMS18,PRD-01122
SRC-PROD-01123,SKU-NDB-01123,Ferramentas Modelo 1123,Ferramentas,RL,active,46.70,64.45,ICMS18,PRD-01123
SRC-PROD-01124,SKU-NDB-01124,Fixacao Modelo 1124,Fixacao,UN,active,47.60,65.69,ICMS18,PRD-01124
SRC-PROD-01125,SKU-NDB-01125,Painel Eletrico Modelo 1125,Painel Eletrico,CX,active,48.50,66.93,ICMS18,PRD-01125
SRC-PROD-01126,SKU-NDB-01126,Valvulas Modelo 1126,Valvulas,MT,active,49.40,68.17,ICMS18,PRD-01126
SRC-PROD-01127,SKU-NDB-01127,Acessorios Hidraulicos Modelo 1127,Acessorios Hidraulicos,RL,active,50.30,64.38,ICMS18,PRD-01127
SRC-PROD-01128,SKU-NDB-01128,Cabos e Fios Modelo 1128,Cabos e Fios,UN,active,51.20,70.66,ICMS18,PRD-01128
SRC-PROD-01129,SKU-NDB-01129,Disjuntores Modelo 1129,Disjuntores,CX,active,52.10,71.90,ICMS18,PRD-01129
SRC-PROD-01130,SKU-NDB-01130,Tomadas e Interruptores Modelo 1130,Tomadas e Interruptores,MT,active,53.00,73.14,ICMS18,PRD-01130
SRC-PROD-01131,SKU-NDB-01131,Iluminacao LED Modelo 1131,Iluminacao LED,RL,active,53.90,74.38,ICMS18,PRD-01131
SRC-PROD-01132,SKU-NDB-01132,Conexoes PVC Modelo 1132,Conexoes PVC,UN,active,54.80,75.62,ICMS18,PRD-01132
SRC-PROD-01133,SKU-NDB-01133,Tubos e Eletrodutos Modelo 1133,Tubos e Eletrodutos,CX,active,55.70,76.87,ICMS18,PRD-01133
