purchase_id,supplier_id,purchase_date,expected_delivery_date,actual_delivery_date,status,gross_amount,delay_days
PO-002534,SUP-006,2025-09-15,2025-10-09,2025-10-11,entregue,2636.35,2
PO-002535,SUP-011,2025-10-16,2025-11-10,2025-11-19,entregue,2702.16,9
PO-002536,SUP-016,2025-11-17,2025-12-13,2025-12-14,entregue,2768.64,1
PO-002537,SUP-021,2025-12-18,2026-01-14,2026-01-16,entregue,2835.79,2
PO-002538,SUP-026,2026-01-19,2026-01-29,2026-01-29,entregue,2903.62,0
PO-002539,SUP-031,2026-02-20,2026-03-03,2026-03-04,entregue,2972.11,1
PO-002540,SUP-036,2026-03-21,2026-04-02,2026-04-04,entregue,3041.28,2
PO-002541,SUP-041,2026-04-22,2026-05-05,2026-05-05,entregue,3111.12,0
PO-002542,SUP-046,2026-05-23,2026-06-06,2026-06-07,entregue,3181.63,1
PO-002543,SUP-051,2026-06-24,2026-07-09,2026-07-11,aberto,3252.82,2
PO-002544,SUP-056,2026-07-25,2026-08-10,2026-08-10,aberto,3324.67,0
PO-002545,SUP-061,2024-08-26,2024-09-12,2024-09-13,entregue,2850.00,1
PO-002546,SUP-066,2024-09-27,2024-10-15,2024-10-17,entregue,2915.14,2
PO-002547,SUP-071,2024-10-28,2024-11-16,2024-11-16,entregue,2980.94,0
PO-002548,SUP-076,2024-11-01,2024-11-21,2024-11-22,entregue,3047.42,1
PO-002549,SUP-081,2024-12-02,2024-12-23,2024-12-25,entregue,3114.58,2
PO-002550,SUP-001,2025-01-03,2025-01-25,2025-01-25,entregue,3182.40,0
PO-002551,SUP-006,2025-02-04,2025-02-27,2025-02-28,entregue,3250.90,1
PO-002552,SUP-011,2025-03-05,2025-03-29,2025-04-10,entregue,3320.06,12
PO-002553,SUP-016,2025-04-06,2025-05-01,2025-05-01,entregue,3389.90,0
PO-002554,SUP-021,2025-05-07,2025-06-02,2025-06-03,entregue,3460.42,1
PO-002555,SUP-026,2025-06-08,2025-07-05,2025-07-07,entregue,3531.60,2
PO-002556,SUP-031,2025-07-09,2025-07-19,2025-07-19,entregue,3603.46,0
PO-002557,SUP-036,2025-08-10,2025-08-21,2025-08-22,entregue,3675.98,1
PO-002558,SUP-041,2025-09-11,2025-09-23,2025-09-25,entregue,3749.18,2
PO-002559,SUP-046,2025-10-12,2025-10-25,2025-10-25,entregue,3823.06,0
PO-002560,SUP-051,2025-11-13,2025-11-27,2025-11-28,entregue,3897.60,1
PO-002561,SUP-056,2025-12-14,2025-12-29,2025-12-31,entregue,3972.82,2
PO-002562,SUP-061,2026-01-15,2026-01-31,2026-01-31,entregue,4048.70,0
PO-002563,SUP-066,2026-02-16,2026-03-05,2026-03-06,entregue,4125.26,1
PO-002564,SUP-071,2026-03-17,2026-04-04,2026-04-06,entregue,4202.50,2
PO-002565,SUP-076,2026-04-18,2026-05-07,2026-05-07,entregue,4280.40,0
PO-002566,SUP-081,2026-05-19,2026-06-08,2026-06-09,entregue,4358.98,1
PO-002567,SUP-001,2026-06-20,2026-07-11,2026-07-13,aberto,4438.22,2
PO-002568,SUP-006,2026-07-21,2026-08-12,2026-08-12,aberto,4518.14,0
PO-002569,SUP-011,2024-08-22,2024-09-14,2024-09-22,entregue,3858.00,8
PO-002570,SUP-016,2024-09-23,2024-10-17,2024-10-19,entregue,3931.20,2
PO-002571,SUP-021,2024-10-24,2024-11-18,2024-11-18,entregue,4005.07,0
PO-002572,SUP-026,2024-11-25,2024-12-21,2024-12-22,entregue,4079.62,1
PO-002573,SUP-031,2024-12-26,2025-01-22,2025-01-24,entregue,4154.83,2
PO-002574,SUP-036,2025-01-27,2025-02-06,2025-02-06,entregue,4230.72,0
PO-002575,SUP-041,2025-02-28,2025-03-11,2025-03-12,entregue,4307.28,1
PO-002576,SUP-046,2025-03-01,2025-03-13,2025-03-15,entregue,4384.51,2
PO-002577,SUP-051,2025-04-02,2025-04-15,2025-04-15,entregue,4462.42,0
PO-002578,SUP-056,2025-05-03,2025-05-17,2025-05-18,entregue,4540.99,1
PO-002579,SUP-061,2025-06-04,2025-06-19,2025-06-21,entregue,4620.24,2
PO-002580,SUP-066,2025-07-05,2025-07-21,2025-07-21,entregue,4700.16,0
PO-002581,SUP-071,2025-08-06,2025-08-23,2025-08-24,entregue,4780.75,1
PO-002582,SUP-076,2025-09-07,2025-09-25,2025-09-27,entregue,4862.02,2
PO-002583,SUP-081,2025-10-08,2025-10-27,2025-10-27,entregue,4943.95,0
PO-002584,SUP-001,2025-11-09,2025-11-29,2025-11-30,entregue,5026.56,1
PO-002585,SUP-006,2025-12-10,2025-12-31,2026-01-02,entregue,5109.84,2
PO-002586,SUP-011,2026-01-11,2026-02-02,2026-02-13,entregue,5193.79,11
PO-002587,SUP-016,2026-02-12,2026-03-07,2026-03-08,entregue,5278.42,1
PO-002588,SUP-021,2026-03-13,2026-04-06,2026-04-08,entregue,5363.71,2
PO-002589,SUP-026,2026-04-14,2026-05-09,2026-05-09,entregue,5449.68,0
PO-002590,SUP-031,2026-05-15,2026-06-10,2026-06-11,entregue,5536.32,1
PO-002591,SUP-036,2026-06-16,2026-07-13,2026-07-15,aberto,5623.63,2
PO-002592,SUP-041,2026-07-17,2026-07-27,2026-07-27,aberto,5711.62,0
PO-002593,SUP-046,2024-08-18,2024-08-29,2024-08-30,entregue,4866.00,1
PO-002594,SUP-051,2024-09-19,2024-10-01,2024-10-03,entregue,4947.26,2
PO-002595,SUP-056,2024-10-20,2024-11-02,2024-11-02,entregue,5029.20,0
PO-002596,SUP-061,2024-11-21,2024-12-05,2024-12-06,entregue,5111.81,1
PO-002597,SUP-066,2024-12-22,2025-01-06,2025-01-08,entregue,5195.09,2
PO-002598,SUP-071,2025-01-23,2025-02-08,2025-02-08,entregue,5279.04,0
PO-002599,SUP-076,2025-02-24,2025-03-13,2025-03-14,entregue,5363.66,1
PO-002600,SUP-081,2025-03-25,2025-04-12,2025-04-14,entregue,5448.96,2
PO-002601,SUP-001,2025-04-26,2025-05-15,2025-05-15,entregue,5534.93,0
PO-002602,SUP-006,2025-05-27,2025-06-16,2025-06-17,entregue,5621.57,1
PO-002603,SUP-011,2025-06-28,2025-07-19,2025-08-02,entregue,5708.88,14
PO-002604,SUP-016,2025-07-01,2025-07-23,2025-07-23,entregue,5796.86,0
PO-002605,SUP-021,2025-08-02,2025-08-25,2025-08-26,entregue,5885.52,1
PO-002606,SUP-026,2025-09-03,2025-09-27,2025-09-29,entregue,5974.85,2
PO-002607,SUP-031,2025-10-04,2025-10-29,2025-10-29,entregue,6064.85,0
PO-002608,SUP-036,2025-11-05,2025-12-01,2025-12-02,entregue,6155.52,1
PO-002609,SUP-041,2025-12-06,2026-01-02,2026-01-04,entregue,6246.86,2
PO-002610,SUP-046,2026-01-07,2026-01-17,2026-01-17,entregue,2044.80,0
PO-002611,SUP-051,2026-02-08,2026-02-19,2026-02-20,entregue,2107.25,1
PO-002612,SUP-056,2026-03-09,2026-03-21,2026-03-23,entregue,2170.37,2
PO-002613,SUP-061,2026-04-10,2026-04-23,2026-04-23,entregue,2234.16,0
PO-002614,SUP-066,2026-05-11,2026-05-25,2026-05-26,entregue,2298.62,1
PO-002615,SUP-071,2026-06-12,2026-06-27,2026-06-29,entregue,2363.76,2
PO-002616,SUP-076,2026-07-13,2026-07-29,2026-07-29,aberto,2429.57,0
PO-002617,SUP-081,2024-08-14,2024-08-31,2024-09-01,entregue,2094.00,1
PO-002618,SUP-001,2024-09-15,2024-10-03,2024-10-05,entregue,2153.09,2
PO-002619,SUP-006,2024-10-16,2024-11-04,2024-11-04,entregue,2212.85,0
PO-002620,SUP-011,2024-11-17,2024-12-07,2024-12-17,entregue,2273.28,10
PO-002621,SUP-016,2024-12-18,2025-01-08,2025-01-10,entregue,2334.38,2
PO-002622,SUP-021,2025-01-19,2025-02-10,2025-02-10,entregue,2396.16,0
PO-002623,SUP-026,2025-02-20,2025-03-15,2025-03-16,entregue,2458.61,1
PO-002624,SUP-031,2025-03-21,2025-04-14,2025-04-16,entregue,2521.73,2
PO-002625,SUP-036,2025-04-22,2025-05-17,2025-05-17,entregue,2585.52,0
PO-002626,SUP-041,2025-05-23,2025-06-18,2025-06-19,entregue,2649.98,1
PO-002627,SUP-046,2025-06-24,2025-07-21,2025-07-23,entregue,2715.12,2
PO-002628,SUP-051,2025-07-25,2025-08-04,2025-08-04,entregue,2780.93,0
PO-002629,SUP-056,2025-08-26,2025-09-06,2025-09-07,entregue,2847.41,1
PO-002630,SUP-061,2025-09-27,2025-10-09,2025-10-11,entregue,2914.56,2
PO-002631,SUP-066,2025-10-28,2025-11-10,2025-11-10,entregue,2982.38,0
PO-002632,SUP-071,2025-11-01,2025-11-15,2025-11-16,entregue,3050.88,1
PO-002633,SUP-076,2025-12-02,2025-12-17,2025-12-19,entregue,3120.05,2
PO-002634,SUP-081,2026-01-03,2026-01-19,2026-01-19,entregue,3189.89,0
PO-002635,SUP-001,2026-02-04,2026-02-21,2026-02-22,entregue,3260.40,1
PO-002636,SUP-006,2026-03-05,2026-03-23,2026-03-25,entregue,3331.58,2
PO-002637,SUP-011,2026-04-06,2026-04-25,2026-05-08,entregue,3403.44,13
PO-002638,SUP-016,2026-05-07,2026-05-27,2026-05-28,entregue,3475.97,1
PO-002639,SUP-021,2026-06-08,2026-06-29,2026-07-01,entregue,3549.17,2
PO-002640,SUP-026,2026-07-09,2026-07-31,2026-07-31,aberto,3623.04,0
PO-002641,SUP-031,2024-08-10,2024-09-02,2024-09-03,entregue,3102.00,1
PO-002642,SUP-036,2024-09-11,2024-10-05,2024-10-07,entregue,3169.15,2
PO-002643,SUP-041,2024-10-12,2024-11-06,2024-11-06,entregue,3236.98,0
PO-002644,SUP-046,2024-11-13,2024-12-09,2024-12-10,entregue,3305.47,1
PO-002645,SUP-051,2024-12-14,2025-01-10,2025-01-12,entregue,3374.64,2
PO-002646,SUP-056,2025-01-15,2025-01-25,2025-01-25,entregue,3444.48,0
PO-002647,SUP-061,2025-02-16,2025-02-27,2025-02-28,entregue,3514.99,1
PO-002648,SUP-066,2025-03-17,2025-03-29,2025-03-31,entregue,3586.18,2
PO-002649,SUP-071,2025-04-18,2025-05-01,2025-05-01,entregue,3658.03,0
PO-002650,SUP-076,2025-05-19,2025-06-02,2025-06-03,entregue,3730.56,1
PO-002651,SUP-081,2025-06-20,2025-07-05,2025-07-07,entregue,3803.76,2
PO-002652,SUP-001,2025-07-21,2025-08-06,2025-08-06,entregue,3877.63,0
PO-002653,SUP-006,2025-08-22,2025-09-08,2025-09-09,entregue,3952.18,1
PO-002654,SUP-011,2025-09-23,2025-10-11,2025-10-20,entregue,4027.39,9
PO-002655,SUP-016,2025-10-24,2025-11-12,2025-11-12,entregue,4103.28,0
PO-002656,SUP-021,2025-11-25,2025-12-15,2025-12-16,entregue,4179.84,1
PO-002657,SUP-026,2025-12-26,2026-01-16,2026-01-18,entregue,4257.07,2
PO-002658,SUP-031,2026-01-27,2026-02-18,2026-02-18,entregue,4334.98,0
PO-002659,SUP-036,2026-02-28,2026-03-23,2026-03-24,entregue,4413.55,1
PO-002660,SUP-041,2026-03-01,2026-03-25,2026-03-27,entregue,4492.80,2
PO-002661,SUP-046,2026-04-02,2026-04-27,2026-04-27,entregue,4572.72,0
PO-002662,SUP-051,2026-05-03,2026-05-29,2026-05-30,entregue,4653.31,1
PO-002663,SUP-056,2026-06-04,2026-07-01,2026-07-03,entregue,4734.58,2
PO-002664,SUP-061,2026-07-05,2026-07-15,2026-07-15,aberto,4816.51,0
PO-002665,SUP-066,2024-08-06,2024-08-17,2024-08-18,entregue,4110.00,1
PO-002666,SUP-071,2024-09-07,2024-09-19,2024-09-21,entregue,4185.22,2
PO-002667,SUP-076,2024-10-08,2024-10-21,2024-10-21,entregue,4261.10,0
PO-002668,SUP-081,2024-11-09,2024-11-23,2024-11-24,entregue,4337.66,1
PO-002669,SUP-001,2024-12-10,2024-12-25,2024-12-27,entregue,4414.90,2
PO-002670,SUP-006,2025-01-11,2025-01-27,2025-01-27,entregue,4492.80,0
PO-002671,SUP-011,2025-02-12,2025-03-01,2025-03-13,entregue,4571.38,12
PO-002672,SUP-016,2025-03-13,2025-03-31,2025-04-02,entregue,4650.62,2
PO-002673,SUP-021,2025-04-14,2025-05-03,2025-05-03,entregue,4730.54,0
PO-002674,SUP-026,2025-05-15,2025-06-04,2025-06-05,entregue,4811.14,1
PO-002675,SUP-031,2025-06-16,2025-07-07,2025-07-09,entregue,4892.40,2
PO-002676,SUP-036,2025-07-17,2025-08-08,2025-08-08,entregue,4974.34,0
PO-002677,SUP-041,2025-08-18,2025-09-10,2025-09-11,entregue,5056.94,1
PO-002678,SUP-046,2025-09-19,2025-10-13,2025-10-15,entregue,5140.22,2
PO-002679,SUP-051,2025-10-20,2025-11-14,2025-11-14,entregue,5224.18,0
PO-002680,SUP-056,2025-11-21,2025-12-17,2025-12-18,entregue,5308.80,1
PO-002681,SUP-061,2025-12-22,2026-01-18,2026-01-20,entregue,5394.10,2
PO-002682,SUP-066,2026-01-23,2026-02-02,2026-02-02,entregue,5480.06,0
PO-002683,SUP-071,2026-02-24,2026-03-07,2026-03-08,entregue,5566.70,1
PO-002684,SUP-076,2026-03-25,2026-04-06,2026-04-08,entregue,5654.02,2
PO-002685,SUP-081,2026-04-26,2026-05-09,2026-05-09,entregue,5742.00,0
PO-002686,SUP-001,2026-05-27,2026-06-10,2026-06-11,entregue,5830.66,1
PO-002687,SUP-006,2026-06-28,2026-07-13,2026-07-15,aberto,5919.98,2
PO-002688,SUP-011,2026-07-01,2026-07-17,2026-07-25,aberto,6009.98,8
PO-002689,SUP-016,2024-08-02,2024-08-19,2024-08-20,entregue,5118.00,1
PO-002690,SUP-021,2024-09-03,2024-09-21,2024-09-23,entregue,5201.28,2
PO-002691,SUP-026,2024-10-04,2024-10-23,2024-10-23,entregue,5285.23,0
PO-002692,SUP-031,2024-11-05,2024-11-25,2024-11-26,entregue,5369.86,1
PO-002693,SUP-036,2024-12-06,2024-12-27,2024-12-29,entregue,5455.15,2
PO-002694,SUP-041,2025-01-07,2025-01-29,2025-01-29,entregue,5541.12,0
PO-002695,SUP-046,2025-02-08,2025-03-03,2025-03-04,entregue,5627.76,1
PO-002696,SUP-051,2025-03-09,2025-04-02,2025-04-04,entregue,5715.07,2
PO-002697,SUP-056,2025-04-10,2025-05-05,2025-05-05,entregue,5803.06,0
PO-002698,SUP-061,2025-05-11,2025-06-06,2025-06-07,entregue,5891.71,1
PO-002699,SUP-066,2025-06-12,2025-07-09,2025-07-11,entregue,5981.04,2
PO-002700,SUP-071,2025-07-13,2025-07-23,2025-07-23,entregue,1958.40,0
PO-002701,SUP-076,2025-08-14,2025-08-25,2025-08-26,entregue,2018.83,1
PO-002702,SUP-081,2025-09-15,2025-09-27,2025-09-29,entregue,2079.94,2
PO-002703,SUP-001,2025-10-16,2025-10-29,2025-10-29,entregue,2141.71,0
PO-002704,SUP-006,2025-11-17,2025-12-01,2025-12-02,entregue,2204.16,1
PO-002705,SUP-011,2025-12-18,2026-01-02,2026-01-13,entregue,2267.28,11
PO-002706,SUP-016,2026-01-19,2026-02-04,2026-02-04,entregue,2331.07,0
PO-002707,SUP-021,2026-02-20,2026-03-09,2026-03-10,entregue,2395.54,1
PO-002708,SUP-026,2026-03-21,2026-04-08,2026-04-10,entregue,2460.67,2
PO-002709,SUP-031,2026-04-22,2026-05-11,2026-05-11,entregue,2526.48,0
PO-002710,SUP-036,2026-05-23,2026-06-12,2026-06-13,entregue,2592.96,1
PO-002711,SUP-041,2026-06-24,2026-07-15,2026-07-17,aberto,2660.11,2
PO-002712,SUP-046,2026-07-25,2026-08-16,2026-08-16,aberto,2727.94,0
PO-002713,SUP-051,2024-08-26,2024-09-18,2024-09-19,entregue,2346.00,1
PO-002714,SUP-056,2024-09-27,2024-10-21,2024-10-23,entregue,2407.10,2
PO-002715,SUP-061,2024-10-28,2024-11-22,2024-11-22,entregue,2468.88,0
PO-002716,SUP-066,2024-11-01,2024-11-27,2024-11-28,entregue,2531.33,1
PO-002717,SUP-071,2024-12-02,2024-12-29,2024-12-31,entregue,2594.45,2
PO-002718,SUP-076,2025-01-03,2025-01-13,2025-01-13,entregue,2658.24,0
PO-002719,SUP-081,2025-02-04,2025-02-15,2025-02-16,entregue,2722.70,1
PO-002720,SUP-001,2025-03-05,2025-03-17,2025-03-19,entregue,2787.84,2
PO-002721,SUP-006,2025-04-06,2025-04-19,2025-04-19,entregue,2853.65,0
PO-002722,SUP-011,2025-05-07,2025-05-21,2025-06-04,entregue,2920.13,14
PO-002723,SUP-016,2025-06-08,2025-06-23,2025-06-25,entregue,2987.28,2
PO-002724,SUP-021,2025-07-09,2025-07-25,2025-07-25,entregue,3055.10,0
PO-002725,SUP-026,2025-08-10,2025-08-27,2025-08-28,entregue,3123.60,1
PO-002726,SUP-031,2025-09-11,2025-09-29,2025-10-01,entregue,3192.77,2
PO-002727,SUP-036,2025-10-12,2025-10-31,2025-10-31,entregue,3262.61,0
PO-002728,SUP-041,2025-11-13,2025-12-03,2025-12-04,entregue,3333.12,1
PO-002729,SUP-046,2025-12-14,2026-01-04,2026-01-06,entregue,3404.30,2
PO-002730,SUP-051,2026-01-15,2026-02-06,2026-02-06,entregue,3476.16,0
PO-002731,SUP-056,2026-02-16,2026-03-11,2026-03-12,entregue,3548.69,1
PO-002732,SUP-061,2026-03-17,2026-04-10,2026-04-12,entregue,3621.89,2
PO-002733,SUP-066,2026-04-18,2026-05-13,2026-05-13,entregue,3695.76,0
PO-002734,SUP-071,2026-05-19,2026-06-14,2026-06-15,entregue,3770.30,1
PO-002735,SUP-076,2026-06-20,2026-07-17,2026-07-19,aberto,3845.52,2
PO-002736,SUP-081,2026-07-21,2026-07-31,2026-07-31,aberto,3921.41,0
PO-002737,SUP-001,2024-08-22,2024-09-02,2024-09-03,entregue,3354.00,1
PO-002738,SUP-006,2024-09-23,2024-10-05,2024-10-07,entregue,3423.17,2
PO-002739,SUP-011,2024-10-24,2024-11-06,2024-11-16,entregue,3493.01,10
PO-002740,SUP-016,2024-11-25,2024-12-09,2024-12-10,entregue,3563.52,1
PO-002741,SUP-021,2024-12-26,2025-01-10,2025-01-12,entregue,3634.70,2
PO-002742,SUP-026,2025-01-27,2025-02-12,2025-02-12,entregue,3706.56,0
PO-002743,SUP-031,2025-02-28,2025-03-17,2025-03-18,entregue,3779.09,1
PO-002744,SUP-036,2025-03-01,2025-03-19,2025-03-21,entregue,3852.29,2
PO-002745,SUP-041,2025-04-02,2025-04-21,2025-04-21,entregue,3926.16,0
PO-002746,SUP-046,2025-05-03,2025-05-23,2025-05-24,entregue,4000.70,1
PO-002747,SUP-051,2025-06-04,2025-06-25,2025-06-27,entregue,4075.92,2
PO-002748,SUP-056,2025-07-05,2025-07-27,2025-07-27,entregue,4151.81,0
PO-002749,SUP-061,2025-08-06,2025-08-29,2025-08-30,entregue,4228.37,1
PO-002750,SUP-066,2025-09-07,2025-10-01,2025-10-03,entregue,4305.60,2
PO-002751,SUP-071,2025-10-08,2025-11-02,2025-11-02,entregue,4383.50,0
PO-002752,SUP-076,2025-11-09,2025-12-05,2025-12-06,entregue,4462.08,1
PO-002753,SUP-081,2025-12-10,2026-01-06,2026-01-08,entregue,4541.33,2
PO-002754,SUP-001,2026-01-11,2026-01-21,2026-01-21,entregue,4621.25,0
PO-002755,SUP-006,2026-02-12,2026-02-23,2026-02-24,entregue,4701.84,1
PO-002756,SUP-011,2026-03-13,2026-03-25,2026-04-07,entregue,4783.10,13
PO-002757,SUP-016,2026-04-14,2026-04-27,2026-04-27,entregue,4865.04,0
PO-002758,SUP-021,2026-05-15,2026-05-29,2026-05-30,entregue,4947.65,1
PO-002759,SUP-026,2026-06-16,2026-07-01,2026-07-03,entregue,5030.93,2
PO-002760,SUP-031,2026-07-17,2026-08-02,2026-08-02,aberto,5114.88,0
PO-002761,SUP-036,2024-08-18,2024-09-04,2024-09-05,entregue,4362.00,1
PO-002762,SUP-041,2024-09-19,2024-10-07,2024-10-09,entregue,4439.23,2
PO-002763,SUP-046,2024-10-20,2024-11-08,2024-11-08,entregue,4517.14,0
PO-002764,SUP-051,2024-11-21,2024-12-11,2024-12-12,entregue,4595.71,1
PO-002765,SUP-056,2024-12-22,2025-01-12,2025-01-14,entregue,4674.96,2
PO-002766,SUP-061,2025-01-23,2025-02-14,2025-02-14,entregue,4754.88,0
PO-002767,SUP-066,2025-02-24,2025-03-19,2025-03-20,entregue,4835.47,1
PO-002768,SUP-071,2025-03-25,2025-04-18,2025-04-20,entregue,4916.74,2
PO-002769,SUP-076,2025-04-26,2025-05-21,2025-05-21,entregue,4998.67,0
PO-002770,SUP-081,2025-05-27,2025-06-22,2025-06-23,entregue,5081.28,1
PO-002771,SUP-001,2025-06-28,2025-07-25,2025-07-27,entregue,5164.56,2
PO-002772,SUP-006,2025-07-01,2025-07-11,2025-07-11,entregue,5248.51,0
PO-002773,SUP-011,2025-08-02,2025-08-13,2025-08-22,entregue,5333.14,9
PO-002774,SUP-016,2025-09-03,2025-09-15,2025-09-17,entregue,5418.43,2
PO-002775,SUP-021,2025-10-04,2025-10-17,2025-10-17,entregue,5504.40,0
PO-002776,SUP-026,2025-11-05,2025-11-19,2025-11-20,entregue,5591.04,1
PO-002777,SUP-031,2025-12-06,2025-12-21,2025-12-23,entregue,5678.35,2
PO-002778,SUP-036,2026-01-07,2026-01-23,2026-01-23,entregue,5766.34,0
PO-002779,SUP-041,2026-02-08,2026-02-25,2026-02-26,entregue,5854.99,1
PO-002780,SUP-046,2026-03-09,2026-03-27,2026-03-29,entregue,5944.32,2
PO-002781,SUP-051,2026-04-10,2026-04-29,2026-04-29,entregue,6034.32,0
PO-002782,SUP-056,2026-05-11,2026-05-31,2026-06-01,entregue,6124.99,1
PO-002783,SUP-061,2026-06-12,2026-07-03,2026-07-05,entregue,6216.34,2
PO-002784,SUP-066,2026-07-13,2026-08-04,2026-08-04,aberto,6308.35,0
PO-002785,SUP-071,2024-08-14,2024-09-06,2024-09-07,entregue,5370.00,1
PO-002786,SUP-076,2024-09-15,2024-10-09,2024-10-11,entregue,5455.30,2
PO-002787,SUP-081,2024-10-16,2024-11-10,2024-11-10,entregue,5541.26,0
PO-002788,SUP-001,2024-11-17,2024-12-13,2024-12-14,entregue,5627.90,1
PO-002789,SUP-006,2024-12-18,2025-01-14,2025-01-16,entregue,5715.22,2
PO-002790,SUP-011,2025-01-19,2025-01-29,2025-02-10,entregue,1872.00,12
PO-002791,SUP-016,2025-02-20,2025-03-03,2025-03-04,entregue,1930.42,1
PO-002792,SUP-021,2025-03-21,2025-04-02,2025-04-04,entregue,1989.50,2
PO-002793,SUP-026,2025-04-22,2025-05-05,2025-05-05,entregue,2049.26,0
PO-002794,SUP-031,2025-05-23,2025-06-06,2025-06-07,entregue,2109.70,1
PO-002795,SUP-036,2025-06-24,2025-07-09,2025-07-11,entregue,2170.80,2
PO-002796,SUP-041,2025-07-25,2025-08-10,2025-08-10,entregue,2232.58,0
PO-002797,SUP-046,2025-08-26,2025-09-12,2025-09-13,entregue,2295.02,1
PO-002798,SUP-051,2025-09-27,2025-10-15,2025-10-17,entregue,2358.14,2
PO-002799,SUP-056,2025-10-28,2025-11-16,2025-11-16,entregue,2421.94,0
PO-002800,SUP-061,2025-11-01,2025-11-21,2025-11-22,entregue,2486.40,1
PO-002801,SUP-066,2025-12-02,2025-12-23,2025-12-25,entregue,2551.54,2
PO-002802,SUP-071,2026-01-03,2026-01-25,2026-01-25,entregue,2617.34,0
PO-002803,SUP-076,2026-02-04,2026-02-27,2026-02-28,entregue,2683.82,1
PO-002804,SUP-081,2026-03-05,2026-03-29,2026-03-31,entregue,2750.98,2
PO-002805,SUP-001,2026-04-06,2026-05-01,2026-05-01,entregue,2818.80,0
PO-002806,SUP-006,2026-05-07,2026-06-02,2026-06-03,entregue,2887.30,1
PO-002807,SUP-011,2026-06-08,2026-07-05,2026-07-13,aberto,2956.46,8
PO-002808,SUP-016,2026-07-09,2026-07-19,2026-07-19,aberto,3026.30,0
PO-002809,SUP-021,2024-08-10,2024-08-21,2024-08-22,entregue,2598.00,1
PO-002810,SUP-026,2024-09-11,2024-09-23,2024-09-25,entregue,2661.12,2
PO-002811,SUP-031,2024-10-12,2024-10-25,2024-10-25,entregue,2724.91,0
PO-002812,SUP-036,2024-11-13,2024-11-27,2024-11-28,entregue,2789.38,1
PO-002813,SUP-041,2024-12-14,2024-12-29,2024-12-31,entregue,2854.51,2
PO-002814,SUP-046,2025-01-15,2025-01-31,2025-01-31,entregue,2920.32,0
PO-002815,SUP-051,2025-02-16,2025-03-05,2025-03-06,entregue,2986.80,1
PO-002816,SUP-056,2025-03-17,2025-04-04,2025-04-06,entregue,3053.95,2
PO-002817,SUP-061,2025-04-18,2025-05-07,2025-05-07,entregue,3121.78,0
PO-002818,SUP-066,2025-05-19,2025-06-08,2025-06-09,entregue,3190.27,1
PO-002819,SUP-071,2025-06-20,2025-07-11,2025-07-13,entregue,3259.44,2
PO-002820,SUP-076,2025-07-21,2025-08-12,2025-08-12,entregue,3329.28,0
PO-002821,SUP-081,2025-08-22,2025-09-14,2025-09-15,entregue,3399.79,1
PO-002822,SUP-001,2025-09-23,2025-10-17,2025-10-19,entregue,3470.98,2
PO-002823,SUP-006,2025-10-24,2025-11-18,2025-11-18,entregue,3542.83,0
PO-002824,SUP-011,2025-11-25,2025-12-21,2026-01-01,entregue,3615.36,11
PO-002825,SUP-016,2025-12-26,2026-01-22,2026-01-24,entregue,3688.56,2
PO-002826,SUP-021,2026-01-27,2026-02-06,2026-02-06,entregue,3762.43,0
PO-002827,SUP-026,2026-02-28,2026-03-11,2026-03-12,entregue,3836.98,1
PO-002828,SUP-031,2026-03-01,2026-03-13,2026-03-15,entregue,3912.19,2
PO-002829,SUP-036,2026-04-02,2026-04-15,2026-04-15,entregue,3988.08,0
PO-002830,SUP-041,2026-05-03,2026-05-17,2026-05-18,entregue,4064.64,1
PO-002831,SUP-046,2026-06-04,2026-06-19,2026-06-21,entregue,4141.87,2
PO-002832,SUP-051,2026-07-05,2026-07-21,2026-07-21,aberto,4219.78,0
PO-002833,SUP-056,2024-08-06,2024-08-23,2024-08-24,entregue,3606.00,1
PO-002834,SUP-061,2024-09-07,2024-09-25,2024-09-27,entregue,3677.18,2
PO-002835,SUP-066,2024-10-08,2024-10-27,2024-10-27,entregue,3749.04,0
PO-002836,SUP-071,2024-11-09,2024-11-29,2024-11-30,entregue,3821.57,1
PO-002837,SUP-076,2024-12-10,2024-12-31,2025-01-02,entregue,3894.77,2
PO-002838,SUP-081,2025-01-11,2025-02-02,2025-02-02,entregue,3968.64,0
PO-002839,SUP-001,2025-02-12,2025-03-07,2025-03-08,entregue,4043.18,1
PO-002840,SUP-006,2025-03-13,2025-04-06,2025-04-08,entregue,4118.40,2
PO-002841,SUP-011,2025-04-14,2025-05-09,2025-05-23,entregue,4194.29,14
PO-002842,SUP-016,2025-05-15,2025-06-10,2025-06-11,entregue,4270.85,1
PO-002843,SUP-021,2025-06-16,2025-07-13,2025-07-15,entregue,4348.08,2
PO-002844,SUP-026,2025-07-17,2025-07-27,2025-07-27,entregue,4425.98,0
PO-002845,SUP-031,2025-08-18,2025-08-29,2025-08-30,entregue,4504.56,1
PO-002846,SUP-036,2025-09-19,2025-10-01,2025-10-03,entregue,4583.81,2
PO-002847,SUP-041,2025-10-20,2025-11-02,2025-11-02,entregue,4663.73,0
PO-002848,SUP-046,2025-11-21,2025-12-05,2025-12-06,entregue,4744.32,1
PO-002849,SUP-051,2025-12-22,2026-01-06,2026-01-08,entregue,4825.58,2
PO-002850,SUP-056,2026-01-23,2026-02-08,2026-02-08,entregue,4907.52,0
