order_id,company_id,customer_external_id,order_date,status,gross_amount,net_amount,sales_channel
O-003820,cmp_nova_distribuidora,CLI-0011,2024-11-13,faturado,4189.00,3254.85,Balcao
O-003821,cmp_nova_distribuidora,CLI-0012,2024-12-14,faturado,4230.30,3278.49,Televendas
O-003822,cmp_nova_distribuidora,CLI-0013,2025-01-15,faturado,3330.40,2574.40,Representante
O-003823,cmp_nova_distribuidora,CLI-0014,2025-02-16,faturado,3362.60,2592.56,E-commerce B2B
O-003824,cmp_nova_distribuidora,CLI-0015,2025-03-17,faturado,3985.20,3064.62,Balcao
O-003825,cmp_nova_distribuidora,CLI-0001,2025-04-18,faturado,4023.00,3125.87,Televendas
O-003826,cmp_nova_distribuidora,CLI-0002,2025-05-19,faturado,3760.00,2914.00,Representante
O-003827,cmp_nova_distribuidora,CLI-0003,2025-06-20,faturado,3795.00,2933.53,E-commerce B2B
O-003828,cmp_nova_distribuidora,CLI-0004,2025-07-21,faturado,3523.60,2716.69,Balcao
O-003829,cmp_nova_distribuidora,CLI-0005,2025-08-22,faturado,3865.00,2972.18,Televendas
O-003830,cmp_nova_distribuidora,CLI-0006,2025-09-23,faturado,3876.60,3007.85,Representante
O-003831,cmp_nova_distribuidora,CLI-0007,2025-10-24,faturado,3887.78,3004.47,E-commerce B2B
O-003832,cmp_nova_distribuidora,CLI-0008,2025-11-25,faturado,4600.28,3540.84,Balcao
O-003833,cmp_nova_distribuidora,CLI-0009,2025-12-26,faturado,4612.48,3535.93,Televendas
O-003834,cmp_nova_distribuidora,CLI-0010,2026-01-27,faturado,3605.30,2752.65,Representante
O-003835,cmp_nova_distribuidora,CLI-0096,2026-02-28,faturado,3614.04,2784.26,E-commerce B2B
O-003836,cmp_nova_distribuidora,CLI-0113,2026-03-01,faturado,4252.37,3262.84,Balcao
O-003837,cmp_nova_distribuidora,CLI-0130,2026-04-02,faturado,4261.72,3256.80,Televendas
O-003838,cmp_nova_distribuidora,CLI-0147,2026-05-03,faturado,3954.28,3009.60,Representante
O-003839,cmp_nova_distribuidora,CLI-0164,2026-06-04,faturado,3962.10,3003.27,E-commerce B2B
O-003840,cmp_nova_distribuidora,CLI-0181,2026-07-05,faturado,3651.94,2793.37,Balcao
O-003841,cmp_nova_distribuidora,CLI-0198,2024-08-06,faturado,4285.00,3320.87,Televendas
O-003842,cmp_nova_distribuidora,CLI-0215,2024-09-07,faturado,4320.00,3339.36,Representante
O-003843,cmp_nova_distribuidora,CLI-0232,2024-10-08,faturado,4355.00,3357.70,E-commerce B2B
O-003844,cmp_nova_distribuidora,CLI-0249,2024-11-09,faturado,5180.20,3983.57,Balcao
O-003845,cmp_nova_distribuidora,CLI-0266,2024-12-10,faturado,5221.50,4057.11,Televendas
O-003846,cmp_nova_distribuidora,CLI-0283,2025-01-11,faturado,4103.20,3179.97,Representante
O-003847,cmp_nova_distribuidora,CLI-0300,2025-02-12,faturado,4135.40,3196.67,E-commerce B2B
O-003848,cmp_nova_distribuidora,CLI-0317,2025-03-13,faturado,4892.40,3772.04,Balcao
O-003849,cmp_nova_distribuidora,CLI-0334,2025-04-14,faturado,4930.20,3791.32,Televendas
O-003850,cmp_nova_distribuidora,CLI-0351,2025-05-15,faturado,2150.00,1670.55,Representante
O-003851,cmp_nova_distribuidora,CLI-0368,2025-06-16,faturado,2185.00,1693.37,E-commerce B2B
O-003852,cmp_nova_distribuidora,CLI-0385,2025-07-17,faturado,2042.40,1578.78,Balcao
O-003853,cmp_nova_distribuidora,CLI-0402,2025-08-18,faturado,2255.00,1738.60,Televendas
O-003854,cmp_nova_distribuidora,CLI-0419,2025-09-19,faturado,2276.26,1747.94,Representante
O-003855,cmp_nova_distribuidora,CLI-0436,2025-10-20,faturado,2297.10,1779.79,E-commerce B2B
O-003856,cmp_nova_distribuidora,CLI-0453,2025-11-21,faturado,2734.67,2110.35,Balcao
O-003857,cmp_nova_distribuidora,CLI-0470,2025-12-22,faturado,2758.27,2120.01,Televendas
O-003858,cmp_nova_distribuidora,CLI-0487,2026-01-23,faturado,2168.53,1660.00,Representante
O-003859,cmp_nova_distribuidora,CLI-0504,2026-02-24,faturado,2186.16,1666.73,E-commerce B2B
O-003860,cmp_nova_distribuidora,CLI-0521,2026-03-25,faturado,2586.60,1989.87,Balcao
O-003861,cmp_nova_distribuidora,CLI-0538,2026-04-26,faturado,2606.39,1997.01,Televendas
O-003862,cmp_nova_distribuidora,CLI-0555,2026-05-27,faturado,2431.22,1855.26,Representante
O-003863,cmp_nova_distribuidora,CLI-0572,2026-06-28,faturado,2448.70,1861.00,E-commerce B2B
O-003864,cmp_nova_distribuidora,CLI-0589,2026-07-01,faturado,2268.50,1717.02,Balcao
O-003865,cmp_nova_distribuidora,CLI-0606,2024-08-02,faturado,2675.00,2078.47,Televendas
O-003866,cmp_nova_distribuidora,CLI-0003,2024-09-03,faturado,2710.00,2100.25,Representante
O-003867,cmp_nova_distribuidora,CLI-0020,2024-10-04,faturado,2745.00,2121.88,E-commerce B2B
O-003868,cmp_nova_distribuidora,CLI-0037,2024-11-05,faturado,3280.40,2529.19,Balcao
O-003869,cmp_nova_distribuidora,CLI-0054,2024-12-06,faturado,3321.70,2554.39,Televendas
O-003870,cmp_nova_distribuidora,CLI-0071,2025-01-07,faturado,2622.00,2037.29,Representante
O-003871,cmp_nova_distribuidora,CLI-0088,2025-02-08,faturado,2654.20,2057.00,E-commerce B2B
O-003872,cmp_nova_distribuidora,CLI-0105,2025-03-09,faturado,3153.60,2437.73,Balcao
O-003873,cmp_nova_distribuidora,CLI-0122,2025-04-10,faturado,3191.40,2460.57,Televendas
O-003874,cmp_nova_distribuidora,CLI-0139,2025-05-11,faturado,2990.00,2299.31,Representante
O-003875,cmp_nova_distribuidora,CLI-0156,2025-06-12,faturado,3025.00,2350.42,E-commerce B2B
O-003876,cmp_nova_distribuidora,CLI-0173,2025-07-13,faturado,2815.20,2181.78,Balcao
O-003877,cmp_nova_distribuidora,CLI-0190,2025-08-14,faturado,3095.00,2392.43,Televendas
O-003878,cmp_nova_distribuidora,CLI-0207,2025-09-15,faturado,3111.22,2395.33,Representante
O-003879,cmp_nova_distribuidora,CLI-0224,2025-10-16,faturado,3127.02,2397.80,E-commerce B2B
O-003880,cmp_nova_distribuidora,CLI-0241,2025-11-17,faturado,3708.03,2868.90,Balcao
O-003881,cmp_nova_distribuidora,CLI-0258,2025-12-18,faturado,3725.68,2871.01,Televendas
O-003882,cmp_nova_distribuidora,CLI-0275,2026-01-19,faturado,2918.15,2239.67,Representante
O-003883,cmp_nova_distribuidora,CLI-0292,2026-02-20,faturado,2931.14,2240.56,E-commerce B2B
O-003884,cmp_nova_distribuidora,CLI-0309,2026-03-21,faturado,3455.70,2630.82,Balcao
O-003885,cmp_nova_distribuidora,CLI-0326,2026-04-22,faturado,3470.04,2665.68,Televendas
O-003886,cmp_nova_distribuidora,CLI-0343,2026-05-23,faturado,3225.86,2468.11,Representante
O-003887,cmp_nova_distribuidora,CLI-0360,2026-06-24,faturado,3238.30,2467.59,E-commerce B2B
O-003888,cmp_nova_distribuidora,CLI-0377,2026-07-25,faturado,2990.29,2269.34,Balcao
O-003889,cmp_nova_distribuidora,CLI-0394,2024-08-26,faturado,3515.00,2703.03,Televendas
O-003890,cmp_nova_distribuidora,CLI-0411,2024-09-27,faturado,3550.00,2758.35,Representante
O-003891,cmp_nova_distribuidora,CLI-0428,2024-10-28,faturado,3585.00,2778.37,E-commerce B2B
O-003892,cmp_nova_distribuidora,CLI-0445,2024-11-01,faturado,4271.60,3301.95,Balcao
O-003893,cmp_nova_distribuidora,CLI-0462,2024-12-02,faturado,4312.90,3325.25,Televendas
O-003894,cmp_nova_distribuidora,CLI-0479,2025-01-03,faturado,3394.80,2610.60,Representante
O-003895,cmp_nova_distribuidora,CLI-0496,2025-02-04,faturado,3427.00,2662.77,E-commerce B2B
O-003896,cmp_nova_distribuidora,CLI-0513,2025-03-05,faturado,4060.80,3147.12,Balcao
O-003897,cmp_nova_distribuidora,CLI-0530,2025-04-06,faturado,4098.60,3168.21,Televendas
O-003898,cmp_nova_distribuidora,CLI-0547,2025-05-07,faturado,3830.00,2952.93,Representante
O-003899,cmp_nova_distribuidora,CLI-0564,2025-06-08,faturado,3865.00,2972.18,E-commerce B2B
O-003900,cmp_nova_distribuidora,CLI-0001,2025-07-09,faturado,3588.00,2787.88,Balcao
O-003901,cmp_nova_distribuidora,CLI-0002,2025-08-10,faturado,3935.00,3049.62,Televendas
O-003902,cmp_nova_distribuidora,CLI-0003,2025-09-11,faturado,3946.18,3046.06,Representante
O-003903,cmp_nova_distribuidora,CLI-0004,2025-10-12,faturado,3956.94,3042.10,E-commerce B2B
O-003904,cmp_nova_distribuidora,CLI-0005,2025-11-13,faturado,4681.39,3584.54,Balcao
O-003905,cmp_nova_distribuidora,CLI-0006,2025-12-14,faturado,4693.10,3625.89,Televendas
O-003906,cmp_nova_distribuidora,CLI-0007,2026-01-15,faturado,3667.76,2822.34,Representante
O-003907,cmp_nova_distribuidora,CLI-0008,2026-02-16,faturado,3676.12,2817.38,E-commerce B2B
O-003908,cmp_nova_distribuidora,CLI-0009,2026-03-17,faturado,4324.80,3301.12,Balcao
O-003909,cmp_nova_distribuidora,CLI-0010,2026-04-18,faturado,4333.69,3294.47,Televendas
O-003910,cmp_nova_distribuidora,CLI-0011,2026-05-19,faturado,4020.50,3084.12,Representante
O-003911,cmp_nova_distribuidora,CLI-0012,2026-06-20,faturado,4027.90,3077.32,E-commerce B2B
O-003912,cmp_nova_distribuidora,CLI-0013,2026-07-21,faturado,3712.09,2824.53,Balcao
O-003913,cmp_nova_distribuidora,CLI-0014,2024-08-22,faturado,4355.00,3357.70,Televendas
O-003914,cmp_nova_distribuidora,CLI-0015,2024-09-23,faturado,4390.00,3375.91,Representante
O-003915,cmp_nova_distribuidora,CLI-0001,2024-10-24,faturado,4425.00,3438.22,E-commerce B2B
O-003916,cmp_nova_distribuidora,CLI-0002,2024-11-25,faturado,5262.80,4078.68,Balcao
O-003917,cmp_nova_distribuidora,CLI-0003,2024-12-26,faturado,5304.10,4100.07,Televendas
O-003918,cmp_nova_distribuidora,CLI-0004,2025-01-27,faturado,4167.60,3213.22,Representante
O-003919,cmp_nova_distribuidora,CLI-0005,2025-02-28,faturado,4199.80,3229.65,E-commerce B2B
O-003920,cmp_nova_distribuidora,CLI-0006,2025-03-01,faturado,2322.00,1804.19,Balcao
O-003921,cmp_nova_distribuidora,CLI-0007,2025-04-02,faturado,2359.80,1828.85,Televendas
O-003922,cmp_nova_distribuidora,CLI-0008,2025-05-03,faturado,2220.00,1716.06,Representante
O-003923,cmp_nova_distribuidora,CLI-0009,2025-06-04,faturado,2255.00,1738.60,E-commerce B2B
O-003924,cmp_nova_distribuidora,CLI-0010,2025-07-05,faturado,2106.80,1620.14,Balcao
O-003925,cmp_nova_distribuidora,CLI-0011,2025-08-06,faturado,2325.00,1806.52,Televendas
O-003926,cmp_nova_distribuidora,CLI-0012,2025-09-07,faturado,2345.84,1815.44,Representante
O-003927,cmp_nova_distribuidora,CLI-0013,2025-10-08,faturado,2366.26,1823.91,E-commerce B2B
O-003928,cmp_nova_distribuidora,CLI-0014,2025-11-09,faturado,2815.79,2161.68,Balcao
O-003929,cmp_nova_distribuidora,CLI-0015,2025-12-10,faturado,2838.89,2170.62,Televendas
O-003930,cmp_nova_distribuidora,CLI-0001,2026-01-11,faturado,2231.00,1721.21,Representante
O-003931,cmp_nova_distribuidora,CLI-0002,2026-02-12,faturado,2248.24,1727.56,E-commerce B2B
O-003932,cmp_nova_distribuidora,CLI-0003,2026-03-13,faturado,2659.02,2034.95,Balcao
O-003933,cmp_nova_distribuidora,CLI-0004,2026-04-14,faturado,2678.36,2041.45,Televendas
O-003934,cmp_nova_distribuidora,CLI-0005,2026-05-15,faturado,2497.44,1895.81,Representante
O-003935,cmp_nova_distribuidora,CLI-0556,2026-06-16,faturado,2514.50,1926.10,E-commerce B2B
O-003936,cmp_nova_distribuidora,CLI-0573,2026-07-17,faturado,2328.65,1776.52,Balcao
O-003937,cmp_nova_distribuidora,CLI-0590,2024-08-18,faturado,2745.00,2121.88,Televendas
O-003938,cmp_nova_distribuidora,CLI-0607,2024-09-19,faturado,2780.00,2143.38,Representante
O-003939,cmp_nova_distribuidora,CLI-0004,2024-10-20,faturado,2815.00,2164.73,E-commerce B2B
O-003940,cmp_nova_distribuidora,CLI-0021,2024-11-21,faturado,3363.00,2613.05,Balcao
O-003941,cmp_nova_distribuidora,CLI-0038,2024-12-22,faturado,3404.30,2638.34,Televendas
O-003942,cmp_nova_distribuidora,CLI-0055,2025-01-23,faturado,2686.40,2076.59,Representante
O-003943,cmp_nova_distribuidora,CLI-0072,2025-02-24,faturado,2718.60,2096.04,E-commerce B2B
O-003944,cmp_nova_distribuidora,CLI-0089,2025-03-25,faturado,3229.20,2483.25,Balcao
O-003945,cmp_nova_distribuidora,CLI-0106,2025-04-26,faturado,3267.00,2538.45,Televendas
O-003946,cmp_nova_distribuidora,CLI-0123,2025-05-27,faturado,3060.00,2371.50,Representante
O-003947,cmp_nova_distribuidora,CLI-0140,2025-06-28,faturado,3095.00,2392.43,E-commerce B2B
O-003948,cmp_nova_distribuidora,CLI-0157,2025-07-01,faturado,2879.60,2220.17,Balcao
O-003949,cmp_nova_distribuidora,CLI-0174,2025-08-02,faturado,3165.00,2433.88,Televendas
O-003950,cmp_nova_distribuidora,CLI-0191,2025-09-03,faturado,3180.80,2467.98,Representante
O-003951,cmp_nova_distribuidora,CLI-0208,2025-10-04,faturado,3196.18,2470.01,E-commerce B2B
O-003952,cmp_nova_distribuidora,CLI-0225,2025-11-05,faturado,3789.15,2916.50,Balcao
O-003953,cmp_nova_distribuidora,CLI-0242,2025-12-06,faturado,3806.30,2917.91,Televendas
O-003954,cmp_nova_distribuidora,CLI-0259,2026-01-07,faturado,2980.62,2275.70,Representante
O-003955,cmp_nova_distribuidora,CLI-0276,2026-02-08,faturado,2993.22,2305.98,E-commerce B2B
O-003956,cmp_nova_distribuidora,CLI-0293,2026-03-09,faturado,3528.12,2707.13,Balcao
O-003957,cmp_nova_distribuidora,CLI-0310,2026-04-10,faturado,3542.01,2706.80,Televendas
O-003958,cmp_nova_distribuidora,CLI-0327,2026-05-11,faturado,3292.08,2505.60,Representante
O-003959,cmp_nova_distribuidora,CLI-0344,2026-06-12,faturado,3304.10,2504.50,E-commerce B2B
O-003960,cmp_nova_distribuidora,CLI-0361,2026-07-13,faturado,3050.44,2333.28,Balcao
O-003961,cmp_nova_distribuidora,CLI-0378,2024-08-14,faturado,3585.00,2778.37,Televendas
O-003962,cmp_nova_distribuidora,CLI-0395,2024-09-15,faturado,3620.00,2798.26,Representante
O-003963,cmp_nova_distribuidora,CLI-0412,2024-10-16,faturado,3655.00,2818.00,E-commerce B2B
O-003964,cmp_nova_distribuidora,CLI-0429,2024-11-17,faturado,4354.20,3348.38,Balcao
O-003965,cmp_nova_distribuidora,CLI-0446,2024-12-18,faturado,4395.50,3415.31,Televendas
O-003966,cmp_nova_distribuidora,CLI-0463,2025-01-19,faturado,3459.20,2680.88,Representante
O-003967,cmp_nova_distribuidora,CLI-0480,2025-02-20,faturado,3491.40,2698.86,E-commerce B2B
O-003968,cmp_nova_distribuidora,CLI-0497,2025-03-21,faturado,4136.40,3189.17,Balcao
O-003969,cmp_nova_distribuidora,CLI-0514,2025-04-22,faturado,4174.20,3209.96,Televendas
O-003970,cmp_nova_distribuidora,CLI-0531,2025-05-23,faturado,3900.00,3030.30,Representante
O-003971,cmp_nova_distribuidora,CLI-0548,2025-06-24,faturado,3935.00,3049.62,E-commerce B2B
O-003972,cmp_nova_distribuidora,CLI-0565,2025-07-25,faturado,3652.40,2823.31,Balcao
O-003973,cmp_nova_distribuidora,CLI-0582,2025-08-26,faturado,4005.00,3087.85,Televendas
O-003974,cmp_nova_distribuidora,CLI-0599,2025-09-27,faturado,4015.76,3083.70,Representante
O-003975,cmp_nova_distribuidora,CLI-0616,2025-10-28,faturado,4026.10,3119.42,E-commerce B2B
O-003976,cmp_nova_distribuidora,CLI-0013,2025-11-01,faturado,4762.50,3675.22,Balcao
O-003977,cmp_nova_distribuidora,CLI-0030,2025-12-02,faturado,4773.71,3669.08,Televendas
O-003978,cmp_nova_distribuidora,CLI-0047,2026-01-03,faturado,3730.23,2855.49,Representante
O-003979,cmp_nova_distribuidora,CLI-0064,2026-02-04,faturado,3738.20,2850.00,E-commerce B2B
O-003980,cmp_nova_distribuidora,CLI-0081,2026-03-05,faturado,4397.22,3382.78,Balcao
O-003981,cmp_nova_distribuidora,CLI-0098,2026-04-06,faturado,4405.67,3375.62,Televendas
O-003982,cmp_nova_distribuidora,CLI-0115,2026-05-07,faturado,4086.72,3118.58,Representante
O-003983,cmp_nova_distribuidora,CLI-0132,2026-06-08,faturado,4093.70,3111.21,E-commerce B2B
O-003984,cmp_nova_distribuidora,CLI-0149,2026-07-09,faturado,3772.24,2855.21,Balcao
O-003985,cmp_nova_distribuidora,CLI-0166,2024-08-10,faturado,4425.00,3438.22,Televendas
O-003986,cmp_nova_distribuidora,CLI-0183,2024-09-11,faturado,4460.00,3456.50,Representante
O-003987,cmp_nova_distribuidora,CLI-0200,2024-10-12,faturado,4495.00,3474.63,E-commerce B2B
O-003988,cmp_nova_distribuidora,CLI-0217,2024-11-13,faturado,5345.40,4121.31,Balcao
O-003989,cmp_nova_distribuidora,CLI-0234,2024-12-14,faturado,5386.70,4142.37,Televendas
O-003990,cmp_nova_distribuidora,CLI-0251,2025-01-15,faturado,1978.00,1536.91,Representante
O-003991,cmp_nova_distribuidora,CLI-0268,2025-02-16,faturado,2010.20,1557.90,E-commerce B2B
O-003992,cmp_nova_distribuidora,CLI-0285,2025-03-17,faturado,2397.60,1853.34,Balcao
O-003993,cmp_nova_distribuidora,CLI-0302,2025-04-18,faturado,2435.40,1877.70,Televendas
O-003994,cmp_nova_distribuidora,CLI-0319,2025-05-19,faturado,2290.00,1761.01,Representante
O-003995,cmp_nova_distribuidora,CLI-0336,2025-06-20,faturado,2325.00,1806.52,E-commerce B2B
O-003996,cmp_nova_distribuidora,CLI-0353,2025-07-21,faturado,2171.20,1682.68,Balcao
O-003997,cmp_nova_distribuidora,CLI-0370,2025-08-22,faturado,2395.00,1851.33,Televendas
O-003998,cmp_nova_distribuidora,CLI-0387,2025-09-23,faturado,2415.42,1859.63,Representante
O-003999,cmp_nova_distribuidora,CLI-0404,2025-10-24,faturado,2435.42,1867.48,E-commerce B2B
O-004000,cmp_nova_distribuidora,CLI-0011,2025-11-25,faturado,2896.90,2241.34,Balcao
O-004001,cmp_nova_distribuidora,CLI-0012,2025-12-26,faturado,2919.51,2249.78,Televendas
O-004002,cmp_nova_distribuidora,CLI-0013,2026-01-27,faturado,2293.47,1760.24,Representante
O-004003,cmp_nova_distribuidora,CLI-0014,2026-02-28,faturado,2310.32,1766.01,E-commerce B2B
O-004004,cmp_nova_distribuidora,CLI-0015,2026-03-01,faturado,2731.45,2079.46,Balcao
O-004005,cmp_nova_distribuidora,CLI-0001,2026-04-02,faturado,2750.33,2112.80,Televendas
O-004006,cmp_nova_distribuidora,CLI-0002,2026-05-03,faturado,2563.66,1961.45,Representante
O-004007,cmp_nova_distribuidora,CLI-0003,2026-06-04,faturado,2580.30,1966.19,E-commerce B2B
O-004008,cmp_nova_distribuidora,CLI-0004,2026-07-05,faturado,2388.80,1812.87,Balcao
O-004009,cmp_nova_distribuidora,CLI-0005,2024-08-06,faturado,2815.00,2164.73,Televendas
O-004010,cmp_nova_distribuidora,CLI-0006,2024-09-07,faturado,2850.00,2214.45,Representante
O-004011,cmp_nova_distribuidora,CLI-0007,2024-10-08,faturado,2885.00,2235.87,E-commerce B2B
O-004012,cmp_nova_distribuidora,CLI-0008,2024-11-09,faturado,3445.60,2663.45,Balcao
O-004013,cmp_nova_distribuidora,CLI-0009,2024-12-10,faturado,3486.90,2688.40,Televendas
O-004014,cmp_nova_distribuidora,CLI-0010,2025-01-11,faturado,2750.80,2115.37,Representante
O-004015,cmp_nova_distribuidora,CLI-0011,2025-02-12,faturado,2783.00,2162.39,E-commerce B2B
O-004016,cmp_nova_distribuidora,CLI-0012,2025-03-13,faturado,3304.80,2561.22,Balcao
O-004017,cmp_nova_distribuidora,CLI-0013,2025-04-14,faturado,3342.60,2583.83,Televendas
O-004018,cmp_nova_distribuidora,CLI-0014,2025-05-15,faturado,3130.00,2413.23,Representante
O-004019,cmp_nova_distribuidora,CLI-0015,2025-06-16,faturado,3165.00,2433.88,E-commerce B2B
O-004020,cmp_nova_distribuidora,CLI-0001,2025-07-17,faturado,2944.00,2287.49,Balcao
O-004021,cmp_nova_distribuidora,CLI-0002,2025-08-18,faturado,3235.00,2507.12,Televendas
O-004022,cmp_nova_distribuidora,CLI-0003,2025-09-19,faturado,3250.38,2508.97,Representante
O-004023,cmp_nova_distribuidora,CLI-0004,2025-10-20,faturado,3265.34,2510.39,E-commerce B2B
O-004024,cmp_nova_distribuidora,CLI-0005,2025-11-21,faturado,3870.26,2963.46,Balcao
O-004025,cmp_nova_distribuidora,CLI-0006,2025-12-22,faturado,3886.92,3003.03,Televendas
O-004026,cmp_nova_distribuidora,CLI-0007,2026-01-23,faturado,3043.08,2341.66,Representante
O-004027,cmp_nova_distribuidora,CLI-0008,2026-02-24,faturado,3055.30,2341.58,E-commerce B2B
O-004028,cmp_nova_distribuidora,CLI-0009,2026-03-25,faturado,3600.55,2748.30,Balcao
O-004029,cmp_nova_distribuidora,CLI-0010,2026-04-26,faturado,3613.98,2747.35,Televendas
O-004030,cmp_nova_distribuidora,CLI-0011,2026-05-27,faturado,3358.30,2576.16,Representante
O-004031,cmp_nova_distribuidora,CLI-0012,2026-06-28,faturado,3369.90,2574.60,E-commerce B2B
O-004032,cmp_nova_distribuidora,CLI-0013,2026-07-01,faturado,3110.59,2366.85,Balcao
O-004033,cmp_nova_distribuidora,CLI-0014,2024-08-02,faturado,3655.00,2818.00,Televendas
O-004034,cmp_nova_distribuidora,CLI-0015,2024-09-03,faturado,3690.00,2837.61,Representante
O-004035,cmp_nova_distribuidora,CLI-0396,2024-10-04,faturado,3725.00,2894.32,E-commerce B2B
O-004036,cmp_nova_distribuidora,CLI-0413,2024-11-05,faturado,4436.80,3438.53,Balcao
O-004037,cmp_nova_distribuidora,CLI-0430,2024-12-06,faturado,4478.10,3461.57,Televendas
O-004038,cmp_nova_distribuidora,CLI-0447,2025-01-07,faturado,3523.60,2716.69,Representante
O-004039,cmp_nova_distribuidora,CLI-0464,2025-02-08,faturado,3555.80,2734.41,E-commerce B2B
O-004040,cmp_nova_distribuidora,CLI-0481,2025-03-09,faturado,4212.00,3272.72,Balcao
O-004041,cmp_nova_distribuidora,CLI-0498,2025-04-10,faturado,4249.80,3293.60,Televendas
O-004042,cmp_nova_distribuidora,CLI-0515,2025-05-11,faturado,3970.00,3068.81,Representante
O-004043,cmp_nova_distribuidora,CLI-0532,2025-06-12,faturado,4005.00,3087.85,E-commerce B2B
O-004044,cmp_nova_distribuidora,CLI-0549,2025-07-13,faturado,3716.80,2858.23,Balcao
O-004045,cmp_nova_distribuidora,CLI-0566,2025-08-14,faturado,4075.00,3166.27,Televendas
O-004046,cmp_nova_distribuidora,CLI-0583,2025-09-15,faturado,4085.34,3161.64,Representante
O-004047,cmp_nova_distribuidora,CLI-0600,2025-10-16,faturado,4095.26,3156.62,E-commerce B2B
O-004048,cmp_nova_distribuidora,CLI-0617,2025-11-17,faturado,4843.62,3718.45,Balcao
O-004049,cmp_nova_distribuidora,CLI-0014,2025-12-18,faturado,4854.33,3711.62,Televendas
O-004050,cmp_nova_distribuidora,CLI-0031,2026-01-19,faturado,3792.70,2926.07,Representante
O-004051,cmp_nova_distribuidora,CLI-0048,2026-02-20,faturado,3800.28,2920.14,E-commerce B2B
O-004052,cmp_nova_distribuidora,CLI-0065,2026-03-21,faturado,4469.64,3420.61,Balcao
O-004053,cmp_nova_distribuidora,CLI-0082,2026-04-22,faturado,4477.64,3412.86,Televendas
O-004054,cmp_nova_distribuidora,CLI-0099,2026-05-23,faturado,4152.94,3152.49,Representante
O-004055,cmp_nova_distribuidora,CLI-0116,2026-06-24,faturado,4159.50,3186.18,E-commerce B2B
O-004056,cmp_nova_distribuidora,CLI-0133,2026-07-25,faturado,3832.39,2923.73,Balcao
O-004057,cmp_nova_distribuidora,CLI-0150,2024-08-26,faturado,4495.00,3474.63,Televendas
O-004058,cmp_nova_distribuidora,CLI-0167,2024-09-27,faturado,4530.00,3492.63,Representante
